,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
782,"Pankow, Rathaus",bus,['A7'],"52.56953908840178, 13.404186437171612",nan,"A55,A45,A7+ A55,A45,A7+ A7,A45,A55,A58,A7E","Pankow, Rathaus+ Pankow, Rathaus+ Pankow, Rathaus"
783,Pankow-Heinersdorf,s-bahn,"['KBS 106', 'KBS 100b']","52.5780653,13.4295093",Q4892366,"KBS 106,KBS 100b+ KBS 106+ KBS 104,KBS 106",Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station+ Berlin-Pankow-Heinersdorf station
784,Pankower Allee Ecke Provinzstrasse,strassenbahn,['36'],,,,
785,"Pankower Allee, Schäfersee",strassenbahn,['36'],,,,
786,"Pankower Allee, Strassenbahnhof",strassenbahn,['36'],,,,
787,Pankowerallee (Schäfersee),strassenbahn,['41'],,,,
788,Pankowerallee Ecke Drontheimerstrasse,bus,['A14'],,,,
789,Pankowerallee Ecke Residenzstrasse,strassenbahn,['35'],,,,
790,Pankowerstrasse Ecke Badstrasse,strassenbahn,['36'],,,,
791,Pankstrasse/Prinzenallee,strassenbahn,"['41', '28', '29']",,,,
792,Papestr.,s-bahn,"['KBS 106', 'KBS 100', 'KBS 100a', 'KBS 105']","52.4756,13.3644",Q111323139,"KBS 106,KBS 105,KBS 100,KBS 100a+ KBS 100,KBS 100a,KBS 105,KBS 106+ KBS 100d,KBS 100c,KBS 100,KBS 100k",S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz+ S-Bahnhof Berlin Südkreuz
793,Paradestrasse,u-bahn,['C II'],,,,
794,Paradiesgarten,bus,['A22'],,,,
795,Parchimerallee Ecke Rudowerstrasse,strassenbahn,['47'],,,,
796,Parkstrasse,strassenbahn,['87'],"52.45876522318908, 13.53993545855609",nan,"82,87+ 95,82,87+ 85,87,95",Parkstrasse+ Parkstrasse+ Parkstrasse
797,Paul-Heyse-Strasse,strassenbahn,"['13', '4']",,,,
798,Pfaueninselchaussee,bus,['A6'],,,,
799,Pichelsberg,s-bahn,"['KBS 101', 'KBS 103']","52.5103,13.2271",Q800488,"KBS 103,KBS 101+ KBS 101+ KBS 100g",Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station+ Berlin-Pichelsberg railway station
800,Pichelsdorfer Strasse Ecke Heerstrasse,strassenbahn,['75'],,,,
801,Pionierrepublik,strassenbahn,"['82', '95', '87']","52.4575779,13.5436031",Q66104117,95,Freizeit- und Erholungszentrum
802,Plänterwald,s-bahn,"['KBS 103a', 'KBS 103']","52.4786,13.4733","Q7205917+Q7205917, Q7205917","KBS 103,KBS 103a+ KBS 103,KBS 103a, KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a","Plänterwald railway station+ , Plänterwald railway station+ nan+ Plänterwald railway station"
803,Plötzensee,strassenbahn,['3'],,,,
804,Podbielskiallee,u-bahn,['A II'],"52.464444444444,13.296388888889",Q571324,"B II,A II+ A II,B II+ A II",Podbielskiallee+ Podbielskiallee+ Podbielskiallee
805,Podbielskiallee (Botanischer Garten),strassenbahn,['40'],,,,
806,Potsdam,s-bahn,['KBS 102'],"52.3917,13.0667",Q647973,KBS 102+ KBS 102,Potsdam Hauptbahnhof+ Potsdam Hauptbahnhof
807,"Potsdamer Brücek, Am Karlsbad",bus,['A48'],,,,
808,Potsdamer Chaussee Ecke Spanische Allee,bus,['A3'],,,,
809,Potsdamer Platz,s-bahn,"['KBS 106', 'KBS 105', 'KBS 104']","52.5094,13.3766",Q106086519,"KBS 106,KBS 105,KBS 104",Potsdamer Platz S-Bahn station
810,Potsdamer Platz,u-bahn,['A I'],"52.5092,13.3782",Q3909578,"A I,A II",Potsdamer Platz metro station
811,"Potsdamer Platz, Linkstrasse",strassenbahn,"['74', '73']",,,,
812,Potsdamer Strasse,strassenbahn,['3'],"52.497947693481, 13.362087448651582",nan,"2,3",Potsdamer Strasse
813,Potsdamer Strasse Ecke Bülowstrasse,bus,['A19'],"52.497900834061184, 13.362004472211375",nan,A19,Potsdamer Strasse Ecke Bülowstrasse
814,Potsdamer Strasse Ecke Clayallee,bus,"['A1', 'A18']","52.43504800046437, 13.260425575475969+52.43505825484917, 13.260457172181738",nan,"A18,A1+ A1,A18+ A1", Potsdamer Strasse Ecke Clayallee + Potsdamer Strasse Ecke Clayallee+ nan
815,Potsdamer Strasse Ecke Fischerhüttenstrasse,bus,['A48'],"52.4357751453625, 13.256027995378796+52.43581242860363, 13.256098874509126",nan,A53+ A48+ A48,Potsdamer Strasse Ecke Fischerhüttenstrasse+ nan+ nan
816,Potsdamer Strasse Ecke Lützowstrasse,bus,"['A24', 'A29']",,,,
817,Potsdamerstrasse Ecke Berlinerstrasse,bus,['A3E'],,,,
818,Potsdamerstrasse Ecke Lützowstrasse,strassenbahn,['88'],,,,
819,Prenzlauer Allee,s-bahn,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']","52.544775,13.426116",Q32661483,"KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 106+ KBS 106a,KBS 104,KBS 106",Berlin Prenzlauer Allee station+ Berlin Prenzlauer Allee station+ Berlin Prenzlauer Allee station
820,Prenzlauer Allee,strassenbahn,"['13', '4']","52.5396522,13.4244789",Q65222180,"4,13+ 13,4+ 4,13",Prenzlauer Allee/Danziger Straße+ Prenzlauer Allee/Danziger Straße+ Prenzlauer Allee/Danziger Straße
821,Prenzlauer Promenade Ecke Gustav-Adolf-Strasse,strassenbahn,"['70', '3']",,,,
822,Prenzlauer Promenade Ecke Thulestrasse,bus,['A45'],,,,
823,Prenzlauer Promenade Ecke Wisbyer Strasse,strassenbahn,['71'],,,,
824,Prenzlauer Tor,bus,['O40'],"52.52709114016772, 13.415809370320808",nan,O40+ O40,nan+ nan
825,Prenzlauerstrasse Ecke Granitzstrasse,bus,['A55'],,,,
826,Priesterweg,s-bahn,"['KBS 106', 'KBS 105']","52.4601,13.3563",Q800508,"KBS 106,KBS 105+ KBS 105,KBS 106+ KBS 100d,KBS 100c",Priesterweg railway station+ Priesterweg railway station+ Priesterweg railway station
827,Prinzenallee Ecke Badstrasse,strassenbahn,['24'],,,,
828,Prinzenallee Ecke Osloer Strasse,strassenbahn,['3'],,,,
829,Prinzenstr.,u-bahn,['B I'],"52.498333333333,13.406111111111",Q689797,"B I,B II+ B II,B I+ A I,A II",Prinzenstraße+ Prinzenstraße+ Prinzenstraße
830,Prinzenstrasse,u-bahn,['A II'],"52.498333333333,13.406111111111",Q689797,A II,nan
831,Proskauer Ecke Dolziger Strasse,bus,['O30'],"52.519874079766325, 13.463289228834057",nan,O30+ O30+ O30,Proskauer Ecke Dolziger Strasse+ Proskauer Ecke Dolziger Strasse+ Proskauer Ecke Dolziger Strasse
832,Provinzstrasse,bus,"['A55', 'A45']",,,,
833,Prühßstrasse,strassenbahn,['98'],"52.443274813352325, 13.38622115632198",nan,98,Prühßstrasse Ecke Mariendorfer Damm
834,Putlitzstr.,s-bahn,"['KBS 100', 'KBS 103a']","52.536,13.344",Q465972,"KBS 100c,KBS 103a,KBS 100+ KBS 100+ KBS 100a,KBS 100",Berlin Westhafen station+ Berlin Westhafen station+ Berlin Westhafen station
835,Päwesiner Weg Ecke Seeburgerstrasse,bus,['A13'],"52.526347644869524, 13.181851254649866",nan,A13,nan
836,Quantzstrasse Ecke Potsdamer Chaussee,bus,['A18'],,,,
837,Rahnsdorf,s-bahn,['KBS 102'],"52.4516372,13.6899776",Q800489,KBS 102+ KBS 102+ KBS 102,Berlin-Rahnsdorf station+ Berlin-Rahnsdorf station+ Berlin-Rahnsdorf station
838,Rahnsdorf,strassenbahn,['87'],"52.443531694444445,13.685038",Q66361311,87+ 87+ 87,Rahnsdorf/Waldschänke+ Rahnsdorf/Waldschänke+ Rahnsdorf/Waldschänke
839,Rahnsdorferstrasse,strassenbahn,['83'],,,,
840,Rangsdorf,s-bahn,['KBS 105'],"52.294444,13.430278",Q801345,KBS 105+ KBS 105,Rangsdorf railway station+ Rangsdorf railway station
841,Rathaus,strassenbahn,['91'],,,,
842,Rathaus Lichtenberg,strassenbahn,['3'],"52.5156658,13.4788562",Q65948511,3,nan
843,Rathaus NeukÃ¶lln,strassenbahn,['26'],,,,
844,Rathaus Neukölln,bus,['A4'],"52.48152537358512, 13.434381079123925",nan,A4,Rathaus Neukölln
845,Rathaus Neukölln,u-bahn,['C I'],"52.481666666667,13.434166666667",Q628770,C I+ C I+ C I,Rathaus Neukölln+ Rathaus Neukölln+ Rathaus Neukölln
846,Rathaus Schöneberg,bus,"['A16', 'A4']","52.48515473887597, 13.345086596743203",nan,"A4,A73,A74+ A4,A73,A16,A74",nan+ nan
847,Rathaus Schöneberg,strassenbahn,['6'],"52.48509787554474, 13.345072009289709",nan,"60,2",nan
848,Rathaus Schöneberg,u-bahn,['B II'],"52.483116666667,13.341930555556",Q570926,B III+ B III,Rathaus Schöneberg+ Rathaus Schöneberg
849,Rathaus Schöneberg (Belzigerstrasse),strassenbahn,['25'],,,,
850,Rathaus Spandau,bus,"['A31', 'A5', 'A13', 'A35', 'A34']","52.53480744415333, 13.199505517192808",nan,"A35,A5,A13,A34,A31,A63,AS1+ A35,A5,AS1,A34,A13,A31,A63+ A80,A35,A99,A31,A5,A63,A34,A13,AS1s",Rathaus Spandau+ Rathaus Spandau+ Rathaus Spandau
851,Rathaus Spandau,strassenbahn,['75'],"52.53488081670858, 13.199058849732252",nan,"55,76,75+ 55,75,76+ 75,76",Rathaus Spandau+ Rathaus Spandau+ Rathaus Spandau
852,Rathaus Steglitz,bus,"['A48', 'A32 (Obus)', 'A17']","52.45683244954579, 13.320757398114617",nan,"A17,A48,A68,A32+ A32,A48,A17,A68+ A17,A85,A86,A84,A48,A68,A32",Rathaus Steglitz+ Rathaus Steglitz+ Rathaus Steglitz
853,Rathaus Steglitz,strassenbahn,"['73', '77', '40', '74', '78']","52.45691682931275, 13.320745348424166",nan,"77,78,74,73,44+ 73,77,78,74",Rathaus Steglitz+ Rathaus Steglitz
854,Rathaus Wannsee,bus,"['A6', 'A18', 'A3']","52.418440129670444, 13.148872492834737",nan,"A6,A18,A3+ A3,A6,A18+ AS4,A18,A3,A6",Rathaus Wannsee+ Rathaus Wannsee+ Rathaus Wannsee
855,Rathaus Zehlendorf,bus,['A3'],"52.433207520111885, 13.259531923613192",nan,"AS3,A53,A3+ A3,A66,AS3+ A66,AS3s,A1,A3,A53",Rathaus Zehlendorf+ Rathaus Zehlendorf+ Rathaus Zehlendorf
856,Rathenower Strasse Ecke Turmstrasse,bus,['A24'],,,,
857,Rathenowerstrasse Ecke Invalidenstrasse,strassenbahn,['44'],,,,
858,Rathowerstrasse Ecke Perlebergstrasse,strassenbahn,['35'],,,,
859,Raupiner Chaussee Ecke Karolinenstrasse,strassenbahn,['29'],,,,
860,Regattahäuser,strassenbahn,['86'],"52.4114287,13.5880881",Q66490561,86,Regattatribünen
861,Rehberge,u-bahn,['C I'],"52.5567,13.3412",Q253850,"C I,C II+ C I+ C I",Rehberge+ Rehberge+ Rehberge
862,Reichenberger Strasse,strassenbahn,['26'],"52.495535248263636, 13.430362951622532",nan,26+ 26,Reichenberger Strasse+ Reichenberger Strasse
863,Reichskanzlerplatz,bus,['A4'],"52.50929184084697, 13.27265693784035",nan,A4+ A4,Reichskanzlerplatz+ Reichskanzlerplatz
864,Reichskanzlerplatz,strassenbahn,['75'],"52.5089140766086, 13.272251406623242",nan,"76,75+ 75,76",Reichskanzlerplatz+ Reichskanzlerplatz
865,Reichskanzlerplatz,u-bahn,['A I'],"52.509722222222,13.273055555556",Q657857,"B I,A I+ A I,B I",Theodor-Heuss-Platz+ Theodor-Heuss-Platz
866,Reichssportfeld,s-bahn,"['KBS 101', 'KBS 103']","52.511,13.2416",Q800506,"KBS 103,KBS 101",Berlin Olympiastadion station
867,Reinickendorf,s-bahn,['KBS 105'],"52.5779,13.3506",Q800496,KBS 105+ KBS 105+ KBS 100c,Berlin Alt-Reinickendorf station+ Berlin Alt-Reinickendorf station+ Berlin Alt-Reinickendorf station
868,"Reinickendorf, Teichstrasse Ecke Humboldtstrasse",strassenbahn,['35'],,,,
869,Reinickendorfer Str.,u-bahn,['C I'],"52.539911111111,13.370377777778",Q559249,"C I,C II+ C I+ C I",Reinickendorfer Straße+ Reinickendorfer Straße+ Reinickendorfer Straße
870,Reinickendorferstrasse Ecke Schulstrasse,strassenbahn,"['28', '29']",,,,
871,Rennbahn,strassenbahn,"['82', '99']","52.430060594099295, 13.39244351468167",nan,99,Rennbahn
872,Rennbahnstrasse,bus,['A45'],,,,
873,Residenzstrasse Ecke Alt-Reinickendorf,strassenbahn,"['41', '36', '35']",,,,
874,Residenzstrasse/Kopenhagenerstrasse,bus,['A14'],,,,
875,Richard-Wagner-Platz,u-bahn,['A III'],"52.5175,13.306388888889",Q662201,A III+ A III+ A III,Richard-Wagner-Platz metro station+ Richard-Wagner-Platz metro station+ Richard-Wagner-Platz metro station
876,Richardstrasse,strassenbahn,['15'],"52.47097391592754, 13.446301038467002",nan,15+ 15+ 15,Richardstrasse+ Richardstrasse+ Richardstrasse
877,Richtershorn,strassenbahn,['86'],"52.40105,13.6248473",Q66481215,86+ 86+ 86,Richtershorn+ Richtershorn+ Richtershorn
878,Ridbacher Strasse,bus,['A49'],"52.527457204488485, 13.606447755554132",nan,A49+ A49+ A49,Ridbacher Strasse Ecke Grottkauer Strasse+ Ridbacher Strasse Ecke Grottkauer Strasse+ Ridbacher Strasse Ecke Grottkauer Strasse
879,Ringstrasse Ecke Drakestrasse,bus,['A11'],,,,
880,Rittberg-Krankenhaus,strassenbahn,"['77', '78']","52.42987951650218, 13.288961460110901",nan,"77,78+ 77,78",Rittberg-Krankenhaus+ Rittberg-Krankenhaus
881,Robert-Koch-Platz,bus,['O40'],"52.527570508835595, 13.37877230286134",nan,"O40,A57+ O40,A57+ A57,O40",Robert-Koch-Platz+ Robert-Koch-Platz+ Robert-Koch-Platz
882,Roedernallee Ecke Reinickdorferstrasse,bus,['A14'],,,,
883,Roederplatz,bus,['O30'],"52.52671388514014, 13.479662353432392",nan,O30+ O30+ O30,Roederplatz+ Roederplatz+ Roederplatz
884,Roederplatz,strassenbahn,"['3', '69']","52.5266001,13.479068",Q65685373,"69E,69,3+ 3+ 3,69,69E",Roederplatz+ nan+ nan
885,"Rohrdammbrücke (Bhf. Siemensstadt, Fürstenbrunn)",bus,['A10'],,,,
886,Roseneck,bus,"['A29', 'A17']","52.47580089902253, 13.282411270445099",nan,"A50,A29,AS3,A19+ A19,A50,A29,AS3+ A17,AS3s,A50,A29,A19",Roseneck+ Roseneck+ Roseneck
887,"Roseneck, Grunewald",bus,['A19'],,,,
888,"Roseneck, Grunewald",strassenbahn,['51'],,,,
889,"Roseneck, Rheinbabenallee, Grunewald",bus,['A50'],,,,
890,"Rosenthal, Siedlung",strassenbahn,['22'],,,,
891,Rosenthaler Platz,bus,['O40'],"52.5296729549826, 13.401428926082492",nan,O40+ O40+ O40,Rosenthaler Platz+ Rosenthaler Platz+ Rosenthaler Platz
892,Rosenthaler Platz,strassenbahn,"['1', '22', '49', '11']","52.5301769,13.4016121","Q65093945+Q65093945, Q65093945","1,49,11,22+ 22,11,1, 49+ 49,1,11,22","U Rosenthaler Platz+ U Rosenthaler Platz,+ U Rosenthaler Platz+ nan"
893,Rosenthaler Platz,u-bahn,['D'],"52.53,13.401111111111",Q663231,D,Rosenthaler Platz station
894,Roßstrasse Ecke Breitestrasse,strassenbahn,['72'],,,,
895,Rubensstrasse Ecke Grazer Platz,bus,['A25'],,,,
896,"Rudow, Bahnhofstrasse",strassenbahn,['47'],,,,
897,"Rudow, Kanalstrasse Ecke Mimosenweg",bus,['A52'],,,,
898,"Rudow, Stadtgrenze",strassenbahn,['47'],,,,
899,Ruhleben,u-bahn,['A I'],"52.525555555556,13.241388888889",Q656401,B I+ B I+ A I,Ruhleben station+ Ruhleben station+ Ruhleben station
900,Ruhlsdorfer Platz,strassenbahn,['96'],"52.40085341513547, 13.268853571967181",nan,96,Ruhlsdorfer Platz
901,Rummelsburg,s-bahn,['KBS 102'],"52.501244,13.478545",Q15107132,KBS 102+ KBS 102+ KBS 102,Berlin-Rummelsburg railway station+ Berlin-Rummelsburg railway station+ Berlin-Rummelsburg railway station
902,Ruppiner Chaussee Ecke Karolinenstrasse,strassenbahn,['28'],,,,
903,Röblingstrasse Ecke Arnulfstrasse,bus,['A25'],,,,
904,Röntgental,s-bahn,['KBS 106'],"52.6487,13.5136",Q801386,KBS 106+ KBS 106+ KBS 106,Röntgental station+ Röntgental station+ Röntgental station
905,Rüdesheimer Platz,u-bahn,['A II'],"52.473333333333,13.314444444444",Q167147,"B II,A II+ A II,B II+ A II",Rüdesheimer Platz+ Rüdesheimer Platz+ Rüdesheimer Platz
906,Rügenerstrasse Ecke Brunnenstrasse,strassenbahn,"['36', '29', '24']",,,,
907,Rügenesrstrasse Ecke Brunnenstrasse,strassenbahn,['28'],,,,
908,S-Bhf. Adlershof,strassenbahn,['84'],"52.435251,13.5408489",Q66363728,84+ 84+ 84,bus and tram stop S Adlershof+ bus and tram stop S Adlershof+ bus and tram stop S Adlershof
909,"S-Bhf. Baumschulenweg, Glanzstrasse",bus,['A47'],,,,
910,S-Bhf. Biesdorf,bus,"['A37', 'O37']","52.513432593832405, 13.555387279249894",nan,O37+ O37+ O37,S-Bhf. Biesdorf+ S-Bhf. Biesdorf+ S-Bhf. Biesdorf
911,S-Bhf. Friedrichsfelde-Ost,bus,['A43'],"52.51324537165634, 13.524030584354616",nan,A43+ A43+ A43,"S-Bhf. Friedrichsfelde-Ost, Marzahner Chaussee+ S-Bhf. Friedrichsfelde-Ost, Marzahner Chaussee+ S-Bhf. Friedrichsfelde-Ost, Marzahner Chaussee"
912,S-Bhf. Friedrichshagen,strassenbahn,"['84', '87']","52.4564126,13.6253656",Q66360784,"87,84+ 84,87+ 84,87",S Friedrichshagen+ S Friedrichshagen+ S Friedrichshagen
913,S-Bhf. Friedrichstrasse,bus,['A9'],,,,
914,S-Bhf. Greifswalder Strasse,strassenbahn,['74'],"52.5407234,13.4382904",Q65548932,"74,74E+ 74E,74+ 74E,74",S Greifswalder Straße+ S Greifswalder Straße+ S Greifswalder Straße
915,S-Bhf. Grünau,bus,"['A36', 'A38']","52.41361515857581, 13.573796290663196",nan,"A38,AD/36,AZ+ AD/36,A38,AZ,S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)+ AD,A38,A36",S-Bhf. Grünau+ S-Bhf. Grünau+ S-Bhf. Grünau
916,S-Bhf. Karlshorst,strassenbahn,['69'],"52.481331,13.5254433",Q65952829,"69E,69+ 69+ 69,69E",S Karlshorst+ S Karlshorst+ S Karlshorst
917,"S-Bhf. Kaulsdorf, Planitzstrasse",bus,['A27'],"52.51113864301491, 13.58755467300039",nan,A27+ A27+ A27,"S-Bhf. Kaulsdorf, Planitzstrasse+ S-Bhf. Kaulsdorf, Planitzstrasse+ S-Bhf. Kaulsdorf, Planitzstrasse"
918,S-Bhf. Köpenick,bus,['A27'],"52.45882190200453, 13.579564677172508",nan,A27+ A27+ A27,S-Bhf. Köpenick+ S-Bhf. Köpenick+ S-Bhf. Köpenick
919,S-Bhf. Köpenick,strassenbahn,"['82', '83', '86']","52.4582153,13.5790435",Q66370784,"82,83,86+ 83,86,82+ 83,86,82",S Köpenick+ S Köpenick+ S Köpenick
920,S-Bhf. Leninallee,strassenbahn,['64'],,,,
921,"S-Bhf. Leninallee -Leninallee, Dimitroffstrasse",strassenbahn,['63'],,,,
922,S-Bhf. Mahlsdorf,bus,"['A44E', 'A44']","52.51234908870327, 13.61221793610957",nan,"A44E,A44+ A44,A44E+ A44,A44E",S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf
923,S-Bhf. Mahlsdorf,strassenbahn,['83'],"52.51221826761895, 13.612190748726157",nan,83+ 83+ 83,S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf+ S-Bhf. Mahlsdorf
924,S-Bhf. Ostkreuz,strassenbahn,['82'],"52.50243021718411, 13.469020052690205",nan,82+ 82+ 82,S-Bhf. Ostkreuz+ S-Bhf. Ostkreuz+ S-Bhf. Ostkreuz
925,"S-Bhf. Pankow, Florastrasse",strassenbahn,"['22', '49', '46']",,,,
926,S-Bhf. Pankow-Heinersdorf,strassenbahn,['49'],"52.577507820515834, 13.427853061920917",nan,49+ 49+ 49,S-Bhf. Pankow-Heinersdorf+ S-Bhf. Pankow-Heinersdorf+ S-Bhf. Pankow-Heinersdorf
927,S-Bhf. Prenzlauer Allee,strassenbahn,"['71', '72']","52.5448075,13.427408",Q65219791,"71,72+ 72,71+ 71,72",S Prenzlauer Allee+ S Prenzlauer Allee+ S Prenzlauer Allee
928,S-Bhf. Rahnsdorf,bus,['A22'],"52.451628368326396, 13.691579101298974",nan,"A22+ A22,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)+ A22",S-Bhf. Rahnsdorf+ S-Bhf. Rahnsdorf+ S-Bhf. Rahnsdorf
929,S-Bhf. Rummelsburg,bus,['O30'],"52.50179539105723, 13.478028581044718",nan,O30+ O30+ O30,S-Bhf. Rummelsburg+ S-Bhf. Rummelsburg+ S-Bhf. Rummelsburg
930,S-Bhf. Schöneweide,strassenbahn,['95'],"52.4553413,13.5110449",Q65950245,95,S Schöneweide
931,S-Bhf. Schönhauser Allee,strassenbahn,"['22', '49', '46']","52.5493619,13.4135734",Q65088013,"46,49,22+ 46,49,22",nan+ nan
932,S-Bhf. Spindlersfeld,strassenbahn,['84'],"52.4457311,13.5624298",Q66363397,84+ 84+ 84,S Spindlersfeld+ S Spindlersfeld+ S Spindlersfeld
933,S-Bhf. Wilhelmshagen,bus,['A22'],"52.43886122089184, 13.721060252199655",nan,A22+ A22+ A22,S-Bhf. Wilhelmshagen+ S-Bhf. Wilhelmshagen+ S-Bhf. Wilhelmshagen
934,Saarbrücker Strasse Ecke Prenzlauer Tor,strassenbahn,['71'],,,,
935,"Saarbrücker Strasse, Prenzlauer Tor",strassenbahn,['72'],,,,
936,Saargemünder Strasse,bus,"['A18', 'A11']","52.450918082089416, 13.270922488527036",",+nan","A18, A11+ A11,A18","Saargemünder Strasse Ecke Clayallee,+ Saargemünder Strasse Ecke Clayallee+ nan"
937,Saargemünderstrasse,bus,['A3E'],,,,
938,Saatwinkler Damm,bus,['A21'],"52.54802938567344, 13.300569461587116",nan,A62+ A62+ A62,Saatwinkler Damm Ecke Kurt-Schumacher-Damm+ Saatwinkler Damm Ecke Kurt-Schumacher-Damm+ Saatwinkler Damm Ecke Kurt-Schumacher-Damm
939,Sachsendamm Ecke Alboinstrasse,strassenbahn,['60'],,,,
940,"Saganerstrasse, Güterbahn",strassenbahn,['13'],,,,
941,Samariterstr.,u-bahn,['E'],"52.514722222222,13.464444444444",Q552891,E+ E+ E,Samariterstraße metro station+ Samariterstraße metro station+ Samariterstraße metro station
942,"Sandkrugbrücke, Lehrter Bahnhof",strassenbahn,['44'],,,,
943,Savignyplatz,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103']","52.5051746,13.3190659",Q554382,"KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g,KBS 100k",Berlin Savignyplatz station+ Berlin Savignyplatz station+ Berlin Savignyplatz station
944,"Scharnhorststrasse, Volkspolizeikrankenhaus",bus,['A9'],,,,
945,"Schildow, Kirche",bus,['A7'],"52.63581867397586, 13.377719168374458",nan,"A7+ A7+ A7,A7E,AS","Schildow, Kirche+ Schildow, Kirche+ Schildow, Kirche"
946,Schillingbrücke (Ostbahnhof),strassenbahn,['1'],,,,
947,Schillingstr.,u-bahn,['E'],"52.520278,13.421667+52.5203281262719, 13.421918670116558+52.566944444444,13.312777777778",Q552899+Q557586,E+ E+ E,Schillingstraße station+ Schillingstraße station+ Schillingstraße station
948,Schlachtensee,s-bahn,['KBS 104'],"52.4401,13.2153",Q800509,KBS 104+ KBS 104+ KBS 100e,Berlin-Schlachtensee station+ Berlin-Schlachtensee station+ Berlin-Schlachtensee station
949,Schlesisches Tor,u-bahn,['B I'],"52.500833333333,13.441666666667",Q602282,"B I,B II+ B II,B I+ A I,A II",Schlesisches Tor+ Schlesisches Tor+ Schlesisches Tor
950,Schlesischestrasse Ecke Heckmannufer,bus,['A28'],,,,
951,Schlossstrasse Ecke Alt-Friedrichsfelde,bus,['O37'],"52.50943477223745, 13.518813938774796",nan,"A8,O37,A43",Schlossstrasse Ecke Alt-Friedrichsfelde
952,Schlossstrasse Ecke Alt-Friedrichsfelde,strassenbahn,['69'],"52.50962902699515, 13.518687787679205",nan,"69E,69",Schlossstrasse Ecke Alt-Friedrichsfelde
953,Schlossstrasse Ecke Suarezstrasse,strassenbahn,['60'],,,,
954,Schloß Ruhwald,strassenbahn,['54'],,,,
955,Schloßstrasse,bus,['A2'],,,,
956,Schloßstrasse Ecke Albrechtstrasse,strassenbahn,['44'],,,,
957,Schloßstrasse Ecke Alt-Friedrichsfelde,bus,['A8'],,,,
958,Schloßstrasse Ecke Bundesallee,strassenbahn,"['73', '78', '77']",,,,
959,Schloßstrasse Ecke SpandauerDamm,strassenbahn,['54'],,,,
960,Schmargendorf,s-bahn,"['KBS 100', 'KBS 100a']","52.479672222222,13.312441666667",Q302810,"KBS 100+ KBS 100+ KBS 100,KBS 100k",Berlin Heidelberger Platz station+ Berlin Heidelberger Platz station+ Berlin Heidelberger Platz station
961,Scholzplatz,strassenbahn,['75'],,,,
962,Schulenburgpark,strassenbahn,"['15', '95']","52.466660612786704, 13.470292593214328",nan,"95,15+ 15,95+ 15,95",Schulenburgpark+ Schulenburgpark+ Schulenburgpark
963,Schulstrasse Ecke Müllerstrasse,strassenbahn,['68'],,,,
964,Schulstrasse Ecke Reinickendorferstrasse,strassenbahn,['35'],,,,
965,Schulzendorf (b Tegel),s-bahn,['KBS 105'],"52.6128,13.2462",Q800487,KBS 105+ KBS 105+ KBS 100c,Schulzendorf railway station+ Schulzendorf railway station+ Schulzendorf railway station
966,"Schulzestrasse, S-Bhf. Wollkanstrasse",bus,['A55'],,,,
967,Schwartzkopffstr.,u-bahn,['C I'],"52.535277777778,13.377222222222",Q554360,"C I,C II",Schwartzkopffstraße
968,Schwedenstrasse/Uferstrasse,strassenbahn,['36'],,,,
969,Schöneberg,s-bahn,"['KBS 100', 'KBS 100a', 'KBS 104']","52.4794,13.3517",Q543855,"KBS 100,KBS 104,KBS 100a+ KBS 104,KBS 100a,KBS 100+ KBS 100,KBS 100k,KBS 100e",Berlin-Schöneberg station+ Berlin-Schöneberg station+ Berlin-Schöneberg station
970,"Schöneberg, Gotenstrasse",strassenbahn,['25'],,,,
971,"Schönefeld, Dorfplatz",bus,['A36'],,,,
972,Schöneweide,s-bahn,"['KBS 103a', 'KBS 100a', 'KBS 103']","52.455,13.509444444444",Q111323931,"KBS 103,KBS 103a,KBS 100a+ KBS 103,KBS 103a,KBS 100a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a",S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide
973,"Schönfließ , Kirche",bus,['AN'],,,,
974,Schönhauser Allee,s-bahn,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']","52.549329,13.413706",Q111264493,"KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 106+ KBS 106a,KBS 104,KBS 106",S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee
975,Schönhauser Allee,strassenbahn,"['70', '3']","52.5537705,13.4138898",Q65076842,3,nan
