,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
762,Krematorium Ruhleben,bus,"{'80', '35', '56', '54', '5'}","52.52776167394749, 13.231812082714828",nan,"['80', '35', '54', '5', '31', '56']+ {'56', '54', '35', '5', '31'}",
763,Kreuzbergstrasse,bus,{'28'},"52.48940663862394, 13.376689964763667",nan,['28']+ {'28'},
764,Kronprinzessinenweg,bus,{'3'},"52.41996044157457, 13.17530987707389",nan,['18']+ {'18'},
765,Krottnaurerstrasse,bus,{'53'},"52.434048198019276, 13.206642741771725",nan,['53']+ {'53'},
766,Krumme Lanke,u-bahn,{'2'},"52.443333333333,13.241388888889",Q663945,['2']+ {'2'},
767,Kröver Strasse,bus,"{'99', '43', '53'}",,,,
768,Krüllsstrasse,bus,"{'64', '65', '66'}","52.492630497557684, 13.448240154824834",nan,"['65', '66', '64']+ {'65', '64', '66'}",
769,Kuckhoffstrasse,strassenbahn,{'46'},"52.5840207,13.4029654",Q65032797,{'46'},
770,Kufsteiner Strasse,bus,{'74'},"52.48826623558626, 13.33693619757706",nan,{'74'},
771,Kulturforum,bus,"{'75', '83', '48'}",,,,
772,Kulturhaus,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.47210371967514, 13.77858363359214",nan,['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf']+ {'S-Bhf. Friedrichshagen <> Rüdersdorf'},
773,Kuno-Fischer-Strasse,bus,{'94'},"52.506627368592966, 13.289283045690706",nan,['94']+ {'66'},
774,Kurfürstendamm,bus,"{'21', '10', '1'}","52.498023305214666, 13.296217571157966",nan,"['21', '1', '10']+ {'10', '21', '1'}",
775,Kurfürstendamm,u-bahn,{'3'},,,,
776,Kurfürstendamm/Rathenauplatz.,bus,{'4'},"52.49485378033746, 13.28551741139731",nan,{'4'},
777,Kurfürstenstrasse,bus,{'33'},"52.445643034300396, 13.36805209564975+52.503162309862205, 13.349890336949962",nan,['33']+ ['29']+ {'33'}+ {'29'},
778,Kurt-Fischer-Platz,bus,{'33'},"52.57973292845757, 13.398330728468228",nan,['33']+ {'33'},
779,Kurt-Fischer-Platz,strassenbahn,{'22'},"52.578668,13.3983016",Q65032974,['22']+ {'22'},
780,Kurt-Fischer-Strasse,bus,"{'7', '50'}","52.579791905153954, 13.398288330120595",nan,"['50', '7']+ {'50', '7'}",
781,Kurt-Fischer-Strasse,strassenbahn,{'46'},"52.57972262368477, 13.398329593785958",nan,['46']+ {'46'},
782,Kurt-Schumacher-Damm,bus,{'23'},"52.539636633140965, 13.29506456252715",nan,{'23'},
783,Kurt-Schumacher-Platz,u-bahn,{'6'},"52.563555555556,13.326572222222",Q555916,['6']+ {'6'},
784,Kölner Damm,bus,{'52'},"52.427057948053516, 13.447031128873432",nan,['52']+ {'52'},
785,Königen-Luise-Strasse,bus,{'60'},"52.460424025034314, 13.274838703500087",nan,['60']+ {'60'},
786,Königen-Luise-Strasse/Museum Dahlem,bus,{'10'},"52.4580469214445, 13.291771531599098",nan,['10']+ {'10'},
787,Königin-Elisabeth-Strasse,bus,{'54'},"52.51841060617521, 13.280216309480307",nan,['54']+ {'54'},
788,Königin-Luise-Strasse,bus,{'1'},"52.460437412108, 13.274873746874988",nan,['1']+ {'1'},
789,Königs Wusterhausen,s-bahn,{'110'},"52.2966,13.6311",Q178002,['KBS 110']+ {'110'},
790,Königsberger Strasse,bus,"{'17', '86'}","52.430805437088516, 13.317511969726693",nan,"{'17', '86'}",
791,Königsheideweg,strassenbahn,{'17'},"52.4467799,13.5066707",Q66236157,{'17'},
792,Königstrasse,bus,"{'6', '18'}","52.41987226002477, 13.175332944592043",nan,"['6', '3']+ {'66'}",
793,Königsweg,bus,{'18'},"52.396218398039885, 13.139697309847662",nan,['18']+ {'18'},
794,Köpenick,s-bahn,{'105'},"52.4586,13.5808",Q800479,['KBS 105']+ {'105'},
795,"Köpenick, Krankenhaus",strassenbahn,"{'21', '26', '19'}","52.4388396,13.5920763",Q66091900,"['26', '19', '21']+ {'21', '26', '19'}",
796,Köpenicker Strasse,bus,"{'28', '8', '57', '37'}",,,,
797,Körtingstrasse,bus,"{'7', '76', '79', '78', '77'}","52.43435461971694, 13.389910428550607",nan,"['79', '76E', '7']+ {'76', '77', '79', '78', '76E', '7'}",
798,Kühnemannstrasse,bus,{'61'},"52.56754367117252, 13.384454851230698",nan,['61']+ {'61'},
799,Kürfürstendamm,u-bahn,{'9'},"52.504166666667,13.332777777778",Q663933,"{'9', '3'}",
800,Kürfürstendamm/U.Bhf. Uhlandstrasse,bus,{'60'},"52.50268554582132, 13.32607295",nan,{'60'},
801,Kürfürstenstrasse,u-bahn,{'1'},"52.5,13.361944444444",Q690203,{'1'},
802,LPG Edwin-Hoernle,bus,{'95'},"52.540375787223944, 13.574171908812394",nan,['95']+ {'95'},
803,Lagerweg,bus,{'55'},,,,
804,Landecker Strasse,bus,{'50'},"52.48429939508389, 13.29377529639171",nan,{'50'},
805,Landgericht,bus,"{'21', '72', '62'}","52.52708325416579, 13.297171132317839",nan,"['62', '21']+ {'21', '62', '72'}",
806,Landgrafenstrasse,bus,{'9'},"52.503589100436095, 13.348048032852889",nan,['9']+ {'9'},
807,Landréstrasse,bus,"{'99', '95'}",,,,
808,Landshuter Strasse,bus,{'50'},"52.49435308536897, 13.338553316209746",nan,{'50'},
809,Lange Strasse,bus,{'11'},,,,
810,"Lankwitz, Kirche",bus,"{'81', '83', '2', '32', '96E'}",,,,
811,Lankwitz/Kirche,bus,{'96'},"52.43629186979271, 13.345745387354132",nan,['96']+ {'96'},
812,Lanzendorfer Weg,bus,{'35E'},,,,
813,Laubacher Strasse,bus,{'1'},"52.47201606834429, 13.320113377363734",nan,{'1'},
814,Laubacher Strasse/Südwestkorso,bus,{'17'},"52.47195118228527, 13.320063935630069",nan,{'17'},
815,Lauenburger Platz,bus,"{'2', '81'}","52.461985842386426, 13.33927388252173",nan,['2']+ {'2'},
816,Ledebourstrasse,strassenbahn,{'83'},"52.4937607,13.6096169",Q66364546,{'83'},
817,Lehniner Platz,bus,"{'69', '19'}","52.499065552958605, 13.301876906899123",nan,"['19', '29', '69']+ {'69', '29', '19'}",
818,Lehnitz,s-bahn,{'140'},"52.7411,13.2635",Q4258498,['KBS 140']+ {'140'},
819,Lehrter Bahnhof,bus,{'83'},,,,
820,Lehrter Bhf.,s-bahn,{'3'},,,,
821,Lehrter Strasse,bus,"{'70', '72', '90'}","52.53599832247221, 13.357457663763338",nan,"{'72', '90', '70'}",
822,Leibnizstrasse,bus,"{'62', '54', '92', '94'}",,,,
823,Leinestrasse,u-bahn,{'8'},"52.472777777778,13.428333333333",Q668563,['8']+ {'8'},
824,Leipziger Strasse,bus,{'59'},"52.510357599683125, 13.389948113592919",nan,{'59'},
825,Leninallee,bus,"{'48', '53', '30'}",,,,
826,Leninallee,s-bahn,"{'143', '141', '142', '140'}","52.5295,13.4548",Q800507,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']+ {'141', '140', '143', '142'}",
827,Leninallee,strassenbahn,"{'12', '21', '20', '13', '4', '29', '3'}",,,,
828,Leninplatz,bus,"{'40', '32'}","52.523238998562235, 13.433594583798834",nan,"['32', '40']+ {'40', '32'}",
829,Leninplatz,strassenbahn,"{'11', '18'}","52.5232658,13.4326457",Q65553105,"['11', '63', '18', '15']",
830,Leonorenstrasse,bus,"{'81', '83', '17', '2', '32'}",,,,
831,Leopoldplatz,u-bahn,"{'6', '9'}","52.5465,13.3591",Q1960809,"['9', '6']+ {'9', '6'}",
832,Lepsiusstrasse,bus,"{'68', '33'}","52.458797454305646, 13.315577880796091+52.45883023513571, 13.315599065479873+52.463234945774325, 13.319674994774916",nan,['33']+ {'68'}+ {'33'},
833,Lerbacher Weg,bus,{'2'},,,,
834,Lerchenstrasse,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4551497,13.7346091",Q66980682,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse']+ {'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},
835,Lessingstrasse,bus,{'7'},"52.630124127827905, 13.324619353754857",nan,['7']+ {'7'},
836,Letterhausweg,bus,"{'55', '72'}","52.533846830742036, 13.282382973072956",nan,"['55']+ {'55', '72'}",
837,Lichtenberg,s-bahn,"{'101', '100'}","52.5106,13.4964",Q634247,"['KBS 100', 'KBS 101']+ {'101', '100'}",
838,Lichtenberger Strasse,bus,{'45'},"52.55201389869538, 13.465510273260444",nan,{'45'},
839,Lichtenberger Strasse,strassenbahn,"{'28', '24', '72', '29', '3'}","52.55197635719565, 13.46542571350509",nan,"{'24', '3', '20', '72'}",
840,Lichtenrade,s-bahn,{'2'},"52.3876,13.3963",Q6543354,['KBS 152']+ {'152'},
841,Lichtenrade Blohmstrasse Ecke Wünsdorfer Strasse,bus,{'76'},"52.38867704828861, 13.394344156462488",nan,{'76'},
842,Lichtenrade Nahariyastrasse,bus,{'78'},"52.390905734162054, 13.420120614791225",nan,"['30', '79']+ {'79', '30'}",
843,"Lichtenrade, Blohmstrasse Ecke Wünsdorfer Strasse",bus,{'7'},,,,
844,Lichtenrader Damm,bus,{'79'},"52.393805320139066, 13.40657978488946+52.41458831804119, 13.401103393220856",nan,"['30']+ ['52']+ {'82', '30'}+ {'52'}",
845,"Lichterfelde Celsiusstrasse""",bus,{'17'},,,,
846,Lichterfelde Lindenstrasse,bus,{'96'},"52.41743685100159, 13.30709848481492",nan,['96']+ {'96'},
847,Lichterfelde Oberhofer Platz,bus,{'53'},"52.42437116438735, 13.328537172318486",nan,['53']+ {'53'},
848,Lichterfelde Ringstrasse Ecke Weißwasserweg,bus,{'84'},"52.43427707263818, 13.287482459511958",nan,['84']+ {'84'},
849,"Lichterfelde, Augustaplatz",bus,{'88'},"52.44282022035038, 13.307558371101395",nan,['88']+ {'88'},
850,"Lichterfelde, Celsiusstrasse",bus,{'86'},"52.41098575666027, 13.313902903101019",nan,['86']+ {'86'},
851,"Lichterfelde, Lindenstrasse",bus,{'1'},"52.41743685100159, 13.30709848481492",nan,['1']+ {'1'},
852,Lichterfelde-Süd Holtheimer Weg,bus,{'85'},"52.41087205086604, 13.308542569395431",nan,['85']+ {'85'},
853,Lichterfelder Ring,bus,"{'2', '79'}",,,,
854,Liebenowzeile,bus,{'33'},"52.44959401900869, 13.350314742873758",nan,['33']+ {'33'},
855,Liebermannstrasse,bus,{'41'},"52.56000123103625, 13.467052536045298",nan,{'41'},
856,Lienhardweg,strassenbahn,"{'85', '83'}","52.4217052,13.5879004",Q66371879,{'83'},
857,Lietzenburger Strasse,bus,{'60'},"52.500036637804904, 13.324979685600955",nan,{'60'},
858,Limburger Strasse/Rathaus Wedding,bus,{'12'},"52.54764196087032, 13.356976014131277",nan,{'12'},
859,Lincolnstrasse,bus,{'35'},"52.50195493156404, 13.501966501173017",nan,['35']+ {'35'},
860,Lindauer Allee,bus,"{'62', '72', '22', '61'}",,,,
861,"Lindenberg, Dorf",bus,{'41'},"52.6015597722132, 13.519994727338524",nan,['41']+ {'41'},
862,Lindenberger Strasse,bus,"{'91', '50', '39'}",,,,
863,Lindenberger Weg,bus,{'51E'},"52.63267168488251, 13.500299102148412",nan,{'51E'},
864,Lindenhof,bus,"{'93', '74'}",,,,
865,Lindenhofstrasse,bus,{'95'},,,,
866,Lindenstrasse,bus,"{'41', '68', '27', '75'}",,,,
867,Lindenstrasse,strassenbahn,"{'84', '86'}","52.4505094,13.572684",Q66095701,"['83', '84', '86']+ {'84', '83'}",
868,Lindenthaler Allee,bus,{'18'},"52.4309981351436, 13.229972774586468",nan,['18']+ {'18'},
869,Lindhorstweg,bus,{'66'},"52.44148583643127, 13.50065005792854",nan,['66']+ {'66'},
870,Lipschitzallee,bus,"{'52', '41'}","52.4277242476257, 13.468166434383097",nan,"['41', '52']+ {'41', '52'}",
871,Lipschitzallee,u-bahn,{'7'},"52.424722222222,13.462777777778",Q571467,['7']+ {'7'},
872,Lockenhuhnweg,bus,{'57'},"52.40835025793381, 13.492393883386987",nan,['57']+ {'57'},
873,Loewenhardtdamm,bus,{'28'},"52.48165790097863, 13.374453287679744",nan,['28']+ {'28'},
874,Louise-Schroeder-Platz,bus,"{'72', '89'}","52.55713317342601, 13.365513694540711",nan,"['89']+ {'89', '72'}",
875,Louise-Schroeder-Siedlung,bus,"{'80', '92'}",,,,
876,Ludolfinger Platz,bus,"{'12', '15'}","52.63246756454283, 13.288052861549561",nan,"['15', '12']+ {'12', '15'}",
877,Ludwigkirchstrasse,bus,{'60'},"52.49792532728829, 13.324432232171842",nan,['60']+ {'60'},
878,Ludwigsfelder Strasse,bus,{'3'},,,,
879,Luise-Schröder-Platz,bus,{'16'},"52.55757019957571, 13.365470778195588",nan,['16']+ {'16'},
880,Luisenplatz,bus,"{'21', '62', '87', '9', '54'}","52.52005408723936, 13.2995133852506",nan,"['87', '62', '54', '9', '21']+ {'54', '21', '62', '9', '87'}",
881,Luzerner Strasse,bus,{'53'},"52.42399460780493, 13.293333572320618",nan,{'53'},
882,Lynar-/Parkstrasse,bus,{'56'},"52.548954300934696, 13.210220571621202",nan,['56']+ {'56'},
883,Lynarstrasse,bus,{'54'},"52.54849689008303, 13.200834920915101",nan,['54']+ {'54'},
884,Lübars Alt-Lübars,bus,{'20'},"52.62035855836396, 13.355625125789404",nan,['20']+ {'20'},
885,Lübarser Strasse,bus,"{'22', '15'}","52.60278454734362, 13.335690509524364",nan,"{'22', '15'}",
886,Lübbenauer Weg,strassenbahn,{'86'},,,,
887,Lückstrasse,bus,{'30'},"52.50243999211013, 13.486707346004659",nan,['30']+ {'30'},
888,Lützowplatz,bus,"{'69', '24', '9', '16'}","52.505029017314186, 13.351822867208506",nan,"['29', '24', '16', '9', '69']+ {'29', '16', '9', '24', '69'}",
889,Lützowstrasse,bus,"{'75', '48'}","52.5030789103706, 13.36561126569968",nan,"['75', '48']+ {'48'}",
890,Machnower Strasse,bus,"{'53', '3'}","52.43081464649324, 13.259292898185025",nan,"{'3', '53'}",
891,Maffeistrasse,bus,{'82'},,,,
892,Magdalenenstrasse,u-bahn,{'E'},"52.5125,13.486388888889",Q473901,['E']+ {'E'},
893,Magdeburger Platz,bus,{'24'},"52.504010770107215, 13.360662892444887",nan,['24']+ {'24'},
894,Magistratsweg,bus,"{'97', '80', '92'}",,,,
895,Mahlsdorf,s-bahn,{'100'},"52.5121,13.6106",Q800484,['KBS 100']+ {'100'},
896,Mahlsdorf-Süd,strassenbahn,"{'82', '83'}","52.4741663,13.5991443",Q66368466,"['83', '82']+ {'82', '83'}",
897,Mahlsdorfer Allee,bus,{'8'},"52.48493120102871, 13.629069441163518",nan,{'8'},
898,Maienwerder Weg,bus,{'13'},,,,
899,"Malchow, Dorf",bus,{'41'},"52.580462270708544, 13.482797576255583",nan,['41']+ {'41'},
900,Malteserstrasse,bus,{'32'},"52.43339327453558, 13.35301151743581",nan,"['32']+ {'83', '32'}",
901,Manfred-v.-Richthofen-Strasse,bus,{'96'},"52.48435753080737, 13.38572588691716",nan,['96']+ {'96'},
902,Marburger Strasse,bus,{'19'},"52.50375006225405, 13.33774519612834",nan,"{'73', '19'}",
903,Marchlewskistrasse,u-bahn,{'E'},"52.516794444444,13.444991666667",Q551768,['E']+ {'E'},
904,Marchstrasse,bus,{'90'},"52.51347702418621, 13.322445355488313",nan,{'90'},
905,Marchwitzastrasse,strassenbahn,"{'18', '18E'}",,,,
906,Mariannenplatz,bus,{'28'},"52.50228674193422, 13.42408622658593",nan,['28']+ {'28'},
907,Mariendorf,s-bahn,{'2'},"52.4478,13.3609",Q800497,['KBS 152']+ {'152'},
908,Mariendorf Dardanellenweg,bus,{'81'},"52.44494682100091, 13.409483829025348",nan,['81']+ {'81'},
909,Mariendorf Rixdorfer Strasse Ecke Dirschelweg,bus,{'33'},"52.444939668665626, 13.400070411593655",nan,{'33'},
910,Mariendorfer Damm,bus,"{'52', '76', '79'}",,,,
911,Mariendorfer Weg,bus,{'91'},"52.464711671758714, 13.432935017376188",nan,{'91'},
912,Marienfelde,s-bahn,{'2'},"52.4242,13.3747",Q800485,['KBS 152']+ {'152'},
913,Marienfelde Daimlerstrasse,bus,"{'32', '77'}",,,,
914,Marienfelde Stadtrandsiedlung,bus,{'52'},"52.40262127667971, 13.353307994567768",nan,['52']+ {'52'},
915,Marienfelde Waldsassener Strasse,bus,{'79'},,,,
916,"Marienfelde, Waldsassener Strasse",bus,{'2'},"52.408212698521666, 13.350671796330989",nan,{'2'},
917,Marienfelder Allee,bus,"{'52', '32', '11', '79'}",,,,
918,Marienfelder Chaussee,bus,{'79'},"52.414555939046274, 13.401107771457488",nan,"{'79', '78'}",
919,Marienstrasse,bus,"{'11', '53'}","52.42960010456386, 13.321303543636025",nan,['53']+ {'53'},
920,Marienstrasse,strassenbahn,{'49'},"52.5922979,13.4313678",Q66192718,{'49'},
921,Marienstrasse/Königswark. Krankenhaus,bus,{'17'},,,,
922,Markgrafendamm,bus,{'34'},"52.49919969372071, 13.465742293248686",nan,['34']+ {'34'},
923,Martin-Luther-Strasse,bus,"{'50', '16', '19'}",,,,
924,Martin-Luther-Strasse/An der Urania,bus,{'73'},"52.50098260811893, 13.346997951999265",nan,{'73'},
925,Marx-Engels-Platz,s-bahn,"{'105', '110', '100', '115'}","52.5226,13.4022",Q689312,"['KBS 105', 'KBS 115', 'KBS 110', 'KBS 100']+ {'115', '105', '100', '110'}",
926,Marzahn,s-bahn,{'101'},"52.5436,13.5411",Q800486,['KBS 101']+ {'101'},
927,"Marzahn, Betriebshof",bus,{'10 SEV'},,,,
928,"Marzahn, Henneckestrasse",strassenbahn,"{'12', '14'}",,,,
929,"Marzahn, Kirche",bus,{'10 SEV'},,,,
930,Marzahner Strasse,bus,"{'48', '53', '39'}",,,,
931,Massiner Weg,bus,{'93'},"52.442861466368534, 13.430314776651189",nan,{'93'},
932,Maulbeerallee,bus,{'92'},"52.52358924998313, 13.161784213057494",nan,{'92'},
933,Maximiliankorso Ecke Hainbuchenstrasse,bus,{'12'},"52.634367345727696, 13.27497810423969",nan,['12']+ {'12'},
934,Mecklenburgische Strasse,bus,{'65'},"52.48021986858538, 13.31253880177764",nan,{'65'},
935,Mehringdamm,u-bahn,"{'7', '6'}","52.493888888889,13.388333333333",Q657905,"['6', '7']+ {'7', '6'}",
936,Melchiorstrasse,bus,{'78E'},"52.50759086269167, 13.42063351581919",nan,{'78E'},
937,Mellenseestrasse,bus,"{'53', '96'}","52.49463878085626, 13.514607462577635",nan,"['53', '96']+ {'96', '53'}",
938,Mertensstrasse,bus,"{'97', '56', '55'}","52.565332528373894, 13.209365455782565",nan,"['55', '97', '56']+ {'97', '56', '55'}",
939,Merziger Strasse,bus,{'5'},"52.54479643012183, 13.184079064621548",nan,{'5'},
940,Metzer Strasse,bus,{'97'},"52.525082955601306, 13.197196032536064",nan,{'97'},
941,Mexico Platz,bus,{'53'},,,,
942,Mexikoplatz,bus,{'3'},"52.4376577037972, 13.23239427584568",nan,"['3']+ {'3', '53'}",
943,Michelangelostrasse,bus,{'57/E'},,,,
944,Mierendorffplatz,u-bahn,{'7'},"52.526388888889,13.305",Q571393,['7']+ {'7'},
945,Miraustrasse,bus,{'22E'},"52.58400103750284, 13.309715526670885",nan,['22E'],
946,Mischwerk,bus,{'53'},,,,
947,Moabit Wiebestrasse,bus,"{'70', '24'}","52.52838180813244, 13.319464822401587","nan, nan","['24'], ['70']+ {'24', '70'}",
948,"Moabit, Waldstrasse Ecke Turmstrasse",bus,{'1'},"52.52718533455642, 13.33055251486945",nan,{'1'},
949,Mohriner Allee,bus,{'91'},"52.44417535594477, 13.433620858548267",nan,{'91'},
950,Mohrunger Allee,bus,"{'92', '94'}",,,,
951,Mollnerweg,bus,{'91'},"52.419392691157974, 13.438273443221245",nan,{'91'},
952,Mollstrasse,bus,"{'9', '57/E'}",,,,
953,Mollstrasse,strassenbahn,"{'28', '24', '63'}","52.5255473,13.4202755",Q65548984,"['24', '28']+ {'11', '18', '24', '63', '15'}",
954,Mollwitzstrasse,bus,{'87'},"52.52216542353462, 13.28571067414756",nan,['87']+ {'87'},
955,Moltkestrasse,bus,"{'88', '85'}","52.44296111368691, 13.311039798309876+52.44678147636118, 13.306731187929488",nan,['88']+ ['85']+ {'88'}+ {'85'},
956,Moltkestrasse (Klinikum),bus,{'84'},"52.44045422408179, 13.316249941995789",nan,['84']+ {'84'},
957,Morgensternstrasse,bus,"{'96', '86', '11', '17', '96E', '53'}",,,,
958,Moritzplatz,u-bahn,{'8'},"52.503611111111,13.410833333333",Q374225,['8']+ {'8'},
959,Morusstrasse,bus,{'4'},,,,
960,Motzener Strasse,bus,{'52'},"52.409230470648815, 13.376204615712014",nan,"{'52', '30'}",
961,Motzstrasse,bus,"{'85', '73'}","52.49717707606062, 13.346075923573181",nan,"['85']+ {'73', '85'}",
962,Murtzaner Ring,bus,{'43'},"52.53405691946729, 13.54685243073926+52.53407950893293, 13.546877951607016",nan,"['95']+ {'54', '43', '95'}",
963,Museum Dahlem,bus,{'68'},,,,
964,Mäckeritzbrücke,bus,{'23'},,,,
965,Märkisches Museum,u-bahn,{'A'},"52.511944444444,13.408888888889",Q657871,['A']+ {'A'},
966,Märkisches Zentrum,bus,{'22'},"52.59979022467802, 13.35569734166884",nan,['22']+ {'22'},
967,Möckernbrücke,u-bahn,"{'7', '1'}","52.499166666667,13.382777777778",Q704716,"['1', '7']+ {'7', '1'}",
968,"Müggelheim, Dorf",bus,{'27'},"52.41218552288649, 13.662032155495215",nan,['27']+ {'27'},
969,Müggelheimer Strasse,bus,"{'68', '27'}","52.44260945038952, 13.582258586234335",nan,{'27'},
970,Müggelschlößchenweg,bus,"{'69', '68'}",,,,
971,Müggelseedamm,strassenbahn,{'25'},"52.4498638,13.661534",Q66361484,['25']+ {'25'},
972,Müggelseeperle,bus,{'27'},"52.42170168937569, 13.640893083169368",nan,{'27'},
973,Mühlenfeldstrasse,bus,{'15'},"52.60780890226726, 13.292245094557122",nan,['15']+ {'15'},
974,Mühlenstrasse,bus,"{'32', '81'}","52.43423364925705, 13.350145722391002+52.438469118386884, 13.354193220407243",nan,"['30', '32']+ ['81']+ {'30', '32'}+ {'81'}",
975,Mühsamstrasse,bus,{'30'},"52.520444538814324, 13.451781597134405",nan,['30']+ {'30'},
976,Müllerstrasse,bus,"{'70', '72', '99', '83'}","52.54112848908579, 13.368515907012796+52.541177895830636, 13.368559196443492",nan,"['70', '99']+ {'72', '99', '83', '70'}",
977,Nahariyastrasse,bus,{'82'},"52.390905734162054, 13.420120614791225",nan,['79']+ {'79'},
978,Nahmitzer Damm,bus,{'7'},"52.409204303501305, 13.37619297008937",nan,['7']+ {'7'},
979,Nassauische Strasse,bus,{'50'},"52.4911618772095, 13.326528822264246",nan,{'50'},
980,Nauener Platz,u-bahn,{'9'},"52.551666666667,13.3675",Q555986,['9']+ {'9'},
981,Nauener Strasse,bus,{'80'},"52.5340443007014, 13.18167584141312",nan,{'31'},
982,Naumburger Strasse,bus,"{'41', '77'}","52.46457491460513, 13.44827543765302",nan,"{'41', '77'}",
983,Neheimer Strasse,bus,{'13'},"52.57587557102538, 13.271042052802253",nan,{'13'},
984,Nettelbeckplatz,bus,"{'70', '99', '83', '72', '12'}","52.54464511696315, 13.370154535054418",nan,"['70', '12', '99']+ {'99', '12', '83', '70', '72'}",
985,Neu-Lindenberg,bus,{'41'},"52.600885625411856, 13.554794085696633",nan,['41']+ {'41'},
986,Neu-Westend,u-bahn,{'1'},"52.515555555556,13.261111111111",Q656431,['1']+ {'1'},
987,"Neu-Westend, Brixplatz",bus,{'4'},"52.51923525462403, 13.256876853047581",nan,['4']+ {'4'},
988,Neue Hochstrasse,bus,{'90'},"52.54034652368579, 13.375610432550728",nan,{'90'},
989,Neue Kantstrasse/Amtsgericht,bus,{'74'},"52.50688774706674, 13.295046872347983",nan,{'74'},
990,Neuenburger Strasse,bus,{'41'},"52.49948056811655, 13.400351891576545+52.50040915023343, 13.394790858369937",nan,{'95'}+ {'41'},
991,Neukölln,u-bahn,{'7'},"52.469444,13.442222",Q21272767,['7']+ {'7'},
992,Neukölln Britzer Allee,bus,{'77'},"52.46075952925108, 13.47216098952884",nan,{'77'},
993,"Neukölln, Teupitzer Strasse",bus,{'4'},"52.48413462249893, 13.45609503467383",nan,{'4'},
994,Neuköllner Strasse,bus,{'57'},"52.424180027838894, 13.485292898394881",nan,{'57'},
995,Nibelungenstrasse,bus,"{'E', '3'}",,,,
996,Nikolassee,s-bahn,{'3'},"52.4317,13.1933",Q637052,['KBS 156']+ {'156'},
997,Nikolskoer Weg,bus,{'6'},"52.41405938531216, 13.109270752484141",nan,['6']+ {'6'},
998,Nollendorfplatz,u-bahn,"{'4', '1'}","52.499166666667,13.353888888889",Q571039,"['1', '4']+ {'4', '1'}",
999,Nonnendammallee,bus,{'10'},"52.53677367837448, 13.264841759353843",nan,['10']+ {'10'},
1000,Nordend,bus,{'7'},"52.59006569360479, 13.401740566033476",nan,['7']+ {'7'},
1001,Nordend,strassenbahn,{'46'},"52.5902104,13.4027524",Q65032696,['46']+ {'46'},
1002,Nordend-Arena,bus,{'7'},"52.60126963639746, 13.402740653886099",nan,['7']+ {'7'},
1003,Nordendstrasse,strassenbahn,{'22'},"52.588534,13.3882952",Q65428345,['22']+ {'22'},
1004,Normannenstrasse,bus,"{'23', '37'}","52.41755553724523, 13.541493283222094",nan,"['23']+ {'23', '37'}",
1005,Nunsdorfer Ring/Nord,bus,{'7'},,,,
1006,Nunsdorfer Ring/Süd,bus,{'7'},"52.40382469515478, 13.38272999714803",nan,['30']+ {'30'},
1007,Nöldnerplatz,s-bahn,"{'101', '100'}","52.5038,13.4853",Q4892447,"['KBS 100', 'KBS 101']+ {'101', '100'}",
1008,Oberfeldstrasse,bus,"{'35', '8'}","52.50917456097708, 13.553299967800196",nan,"['8', '35', '112']+ {'8', '54', '35'}",
1009,Oberhofer Platz,bus,{'17'},"52.42410259117963, 13.328170432694991",nan,['17']+ {'17'},
1010,Oberlandstrasse,bus,{'73'},"52.46347676934284, 13.40370042511426",nan,{'73'},
1011,Oberseestrasse,strassenbahn,{'63'},"52.546240879650725, 13.49656338595878",Q65555712,['63']+ {'63'},
1012,Oberspree,bus,{'65'},"52.45375171599733, 13.548485333062546",nan,['65']+ {'65'},
1013,Oberspree,s-bahn,{'142'},"52.4525,13.5382",Q15192700,['KBS 142']+ {'142'},
1014,Oberwallstrasse,bus,{'78'},"52.515247659191864, 13.39675532805726",nan,['78']+ {'78'},
1015,Olbendorfer Weg,bus,{'15'},"52.58240965268099, 13.31951967586939",nan,['15']+ {'15'},
1016,Olbersstrasse/DRK-Krankenhaus,bus,"{'21', '72', '62'}","52.529064383201344, 13.302797016498532",nan,"['62', '21']+ {'21', '62', '72'}",
1017,Olivaer Platz,bus,"{'69', '1'}","52.50060275704949, 13.313110622018645",nan,"['1', '69']+ {'69', '1'}",
1018,Olivaer Platz/Leibnizstrasse,bus,"{'9', '19'}","52.50063821299713, 13.313061951182165",nan,"['9', '19', '29']+ {'29', '9', '19'}",
1019,Ollenhauerstrasse,bus,"{'14', '61'}","52.56425628134952, 13.328025169551703+52.575570065034185, 13.332008964976731",nan,['61']+ ['14']+ {'61'}+ {'14'},
1020,Olympia-Stadion,u-bahn,{'1'},"52.517222222222,13.25",Q656441,['1']+ {'1'},
1021,Omnibus Betriebshof,bus,{'30'},"52.52032432696463, 13.499405664504195",nan,['30']+ {'30'},
1022,Omnibus-Betriebshof,strassenbahn,"{'3', '29', '20'}","52.5442346,13.4687215",Q65939077,"['29', '20', '3']+ {'3', '20'}",
