stop_name,type,line_name,stop_id,location,identifier
Hildburghauserstr.,autobus,A11,1964199_west,,
Stadtilmerweg,autobus,A11,1964200_west,,
"Marienfelde, Alt-Marienfelde",autobus,A11,1964201_west,,
Gartenstr. Ecke Bernauerstr.,autobus,A12,1964202_west,,
Grenzstr.,autobus,A12,1964203_west,,
U-Bhf. Leopold-Platz,autobus,A12,1964204_west,,
U-Bhf. Seestr.,autobus,A12,1964205_west,,
Bristolstr.,autobus,A12,1964206_west,,
Emmentalerstr.,autobus,A12,1964207_west,,
Lindauerstr.,autobus,A12,1964208_west,,
Tessenowstr. Ecke Oranienburgerstr.,autobus,A12,1964209_west,,
Eichborndamm Ecke Alt-Wittenau,autobus,A12,1964210_west,,
Cyclopstr.,autobus,A12,1964211_west,,
Zabel-Krüger-Damm,autobus,A12,1964212_west,,
Almutstr. Ecke Berlinerstr.,autobus,A12,1964213_west,,
Hermsdorferdamm Ecke Berlinerstr.,autobus,A12,1964214_west,,
Zeltingerplatz,autobus,A12,1964215_west,,
Donnersmarckplatz,autobus,A12,1964216_west,,
Hainbuchenstr. Ecke Kastanienallee,autobus,A12,1964217_west,,
Leopoldplatz,autobus,A12S,1964218_west,,
U-Bhf. Seestr.,autobus,A12S,1964219_west,,
Barfusstr.,autobus,A12S,1964220_west,,
Emmentalerstr.,autobus,A12S,1964221_west,,
Lindauerstr.,autobus,A12S,1964222_west,,
Oranienburgerstr.,autobus,A12S,1964223_west,,
Rathaus Reinickendorf,autobus,A12S,1964224_west,,
Cyclopstr.,autobus,A12S,1964225_west,,
Zabel-Krüger-Damm,autobus,A12S,1964226_west,,
Schildowerstr.,autobus,A12S,1964227_west,,
Hermsdorferdamm Ecke Berlinerstr.,autobus,A12S,1964228_west,,
Oswinsteig,autobus,A12S,1964229_west,,
Hohefeldstr.,autobus,A12S,1964230_west,,
Im Fischgrund,autobus,A12S,1964231_west,,
Zeltingerplatz,autobus,A12S,1964232_west,,
Alt-Heiligensee,autobus,A13,1964233_west,,
Am Dachsbau,autobus,A13,1964234_west,,
Gabelung,autobus,A13,1964235_west,,
Ruppinerchaussee,autobus,A13,1964236_west,,
U-Bhf. Tegel,autobus,A13,1964237_west,,
Bernauerstr.,autobus,A13,1964238_west,,
Krankenhaus Tegel-Süd,autobus,A13,1964239_west,,
Strasse Nach Saatwinkel,autobus,A13,1964240_west,,
Paulsternstr.,autobus,A13,1964241_west,,
Daumstr.,autobus,A13,1964242_west,,
