line_id,stop_order,stop_id
198941,37,1989860
198941,38,19892322
198941,39,19892131
198941,40,19891758
198941,41,1989693
198941,42,19891645
198941,43,19892105
198941,44,19892330
198942,0,19892509
198942,1,19891105
198942,2,1989979
198942,3,19891543
198942,4,1989919
198942,5,19891252
198942,6,1989884
198942,7,19891730
198942,8,1989231
198942,9,19891959
198943,0,19891284
198943,1,19891158
198943,2,19891025
198943,3,19891389
198943,4,19891577
198943,5,1989897
198943,6,19891060
198943,7,19891032
198943,8,19891130
198943,9,1989379
198943,10,1989416
198943,11,19891916
198943,12,19892580
198943,13,19892046
198943,14,1989400
198943,15,19891955
198943,16,19892041
198943,17,19892109
198943,18,198976
198943,19,1989974
198943,20,19892365
198943,21,19891548
198943,22,19892073
198943,23,19892237
198943,24,19892347
198943,25,1989578
198943,26,19891888
198943,27,19891513
198943,28,19891676
198943,29,1989398
198943,30,198995
198943,31,19892122
198943,32,19891186
198943,33,19892488
198943,34,19892463
198943,35,19891710
198943,36,1989993
198943,37,19891508
198943,38,19891166
198943,39,198981
198943,40,19892056
198943,41,19891122
198943,42,1989403
198943,43,19891022
198943,44,19891339
198943,45,19892481
198944,0,1989269
198944,1,1989296
198944,2,19892034
198944,3,19892154
198944,4,19891690
198944,5,19891800
198944,6,1989122
198944,7,1989979
198944,8,19891543
198944,9,1989919
198944,10,19891251
198944,11,1989884
198944,12,19891730
198944,13,1989231
198944,14,19891959
198944,15,1989304
198944,16,1989783
198944,17,19892091
198944,18,19891922
198945,0,19892381
198945,1,19891914
198945,2,1989315
198945,3,1989553
198945,4,1989263
198945,5,19892170
198945,6,19892087
198945,7,19891262
198945,8,19892144
198945,9,19891230
198945,10,19891229
198945,11,19891472
198945,12,19891367
198945,13,19891368
198945,14,1989498
198945,15,19891695
198945,16,19891371
198945,17,1989617
198945,18,19892648
198945,19,1989890
198945,20,19891480
198945,21,19891481
198945,22,19891452
198945,23,19891524
198945,24,19891525
198945,25,19892125
198945,26,19891964
198945,27,1989963
198945,28,19892092
198945,29,1989170
198945,30,1989555
198945,31,1989753
198945,32,198938
198945,33,19892212
198945,34,19891479
198945,35,19892093
198945,36,19891278
198946,0,19892520
198946,1,19892188
198946,2,19891750
198946,3,1989710
198946,4,1989925
198946,5,19892023
198946,6,19891337
198946,7,19892284
198946,8,19892599
198946,9,19891450
198946,10,19892379
198946,11,1989340
198946,12,19892044
198946,13,19891419
198946,14,19892508
198946,15,19894
198946,16,1989634
198946,17,19891412
198946,18,19891127
198946,19,19892044
198946,20,19891402
198946,21,1989166
198946,22,19891358
198946,23,19892133
198946,24,1989340
198946,25,19892120
198946,26,19892272
198946,27,19892273
198946,28,19892138
198947,0,19892381
198947,1,19891914
198947,2,1989307
198947,3,1989553
198947,4,1989263
198947,5,19892170
198947,6,19892087
198947,7,19891262
198947,8,19892144
198947,9,19891729
198947,10,19891229
198947,11,19891472
198947,12,19891366
198947,13,19891365
198947,14,19892499
198947,15,19892537
198947,16,19891695
198947,17,19892107
198947,18,19891387
198947,19,19891884
198947,20,1989420
198947,21,1989627
198947,22,1989187
198947,23,19891781
198947,24,19891383
198948,0,1989312
198948,1,19892306
198948,2,1989268
198948,3,1989750
198948,4,19891266
198948,5,19892397
198948,6,1989553
198948,7,19892207
198948,8,198920
198948,9,19892159
198948,10,1989806
198948,11,19891290
198948,12,1989356
198948,13,1989959
198948,14,19891883
198948,15,19891182
198948,16,1989676
198948,17,19891742
198948,18,19892415
198948,19,1989492
198948,20,19891125
198948,21,19891138
198948,22,1989441
198948,23,19891795
198948,24,1989977
198948,25,1989705
198948,26,1989978
198948,27,19891377
198949,0,19892117
198949,1,19892589
198949,2,1989581
198949,3,1989606
198949,4,19892626
198949,5,19892652
198949,6,1989138
198949,7,19891193
198949,8,19892599
198949,9,19891450
198949,10,19892379
198949,11,1989340
198949,12,19892044
198949,13,19891419
198949,14,19892508
198949,15,19894
198949,16,19891019
198949,17,1989840
198949,18,1989995
198949,19,1989650
198949,20,19891946
198949,21,19892505
198949,22,19892650
198949,23,1989246
198949,24,19891560
198949,25,19891642
198949,26,1989648
198949,27,1989752
198949,28,198980
198949,29,1989157
198949,30,19891150
198949,31,19892473
198949,32,1989573
198949,33,19891149
198949,34,19891501
198949,35,1989558
198949,36,19891792
198949,37,19891951
198949,38,19892012
198949,39,1989731
198949,40,19892460
198949,41,19892047
198949,42,19891185
198949,43,1989685
198950,0,19892392
198950,1,19891161
198950,2,19891670
198950,3,1989792
198950,4,19892227
198950,5,19892254
198950,6,19891168
198950,7,19891649
198950,8,1989634
198950,9,19891412
198950,10,198993
198950,11,1989845
198950,12,19891946
198950,13,19892505
198950,14,19892650
198950,15,1989246
198950,16,19891560
198950,17,19891642
198950,18,1989648
198950,19,1989752
198950,20,198980
198950,21,1989157
198950,22,19891150
198950,23,19892473
198950,24,1989573
198950,25,19891149
198950,26,19891501
198950,27,1989558
198950,28,19891792
198950,29,19891091
198950,30,19891146
198950,31,1989789
198950,32,1989943
198950,33,19891061
198950,34,19891092
198951,0,19891150
198951,1,19892470
198951,2,1989311
198951,3,19892658
198951,4,198980
198951,5,1989752
198951,6,19892647
198951,7,1989649
198951,8,19892075
198952,0,19891090
198952,1,19891146
198952,2,1989746
198952,3,19892058
198952,4,19891232
198952,5,19892065
198953,0,1989328
198953,1,19892362
198953,2,19891084
198953,3,19891065
198953,4,19892242
198953,5,19892405
198953,6,19891417
198953,7,19891545
198953,8,1989405
198953,9,19892274
198953,10,19891743
198953,11,1989868
198953,12,19891003
198953,13,1989907
198953,14,1989497
198953,15,19891134
198953,16,19892313
198953,17,19892303
198953,18,19892300
198953,19,19891176
198953,20,19891016
198953,21,1989825
198953,22,198917
198953,23,19891034
198953,24,1989777
198953,25,19891487
198953,26,19891073
198953,27,19891321
198953,28,19891068
198953,29,1989624
198953,30,1989711
198953,31,1989605
198953,32,1989593
198953,33,1989575
198953,34,19892304
198953,35,19892519
198953,36,19891451
198953,37,19891081
198953,38,19892341
198953,39,19891783
198953,40,19892378
198953,41,19892102
198953,42,19892547
198953,43,1989819
198953,44,1989504
198953,45,1989329
198953,46,19892281
198953,47,19892502
198953,48,19891504
198954,0,1989471
198954,1,19892311
198954,2,19891685
198954,3,1989735
198954,4,1989369
198954,5,1989135
198954,6,19891251
198954,7,1989213
198954,8,19892315
198954,9,1989769
198954,10,19891922
198955,0,19892478
198955,1,19892263
198955,2,19891483
198955,3,19891569
198955,4,19891500
198955,5,1989483
198955,6,19892391
198955,7,19891207
198955,8,19891165
198955,9,19892192
198955,10,1989625
198955,11,1989130
198955,12,19891313
198955,13,19891012
198955,14,19892172
198955,15,19891155
198955,16,1989770
198955,17,19891617
198955,18,19891547
198955,19,1989278
198955,20,1989794
198955,21,19892321
198955,22,1989741
198955,23,19891488
198955,24,198992
198955,25,1989189
198955,26,19891506
198955,27,19892104
198955,28,19892631
198955,29,19891934
198955,30,19891374
198955,31,1989881
198955,32,1989680
198955,33,19892548
198955,34,1989631
198955,35,19891611
198955,36,19892330
198955,37,1989921
198955,38,19892345
198955,39,19891139
198955,40,19892346
198955,41,19892
198955,42,19891557
198955,43,19891556
198955,44,19892359
198955,45,198925
198955,46,198957
198955,47,19891307
198955,48,19891390
198955,49,19891495
198955,50,1989682
198955,51,19892325
198956,0,19891509
198956,1,19891519
198956,2,19891174
198956,3,19891190
198956,4,1989373
198956,5,19891604
198956,6,19891602
198956,7,19891895
198956,8,19892369
198956,9,1989296
198956,10,1989245
198956,11,19892311
198956,12,19892639
198956,13,1989334
198956,14,1989990
198956,15,19891554
198956,16,1989234
198956,17,198988
198957,0,19892615
198957,1,1989561
198957,2,19892618
198957,3,1989200
198957,4,19892046
198957,5,19892580
198957,6,19892201
198957,7,1989933
198957,8,1989418
198957,9,19897
198957,10,1989459
198957,11,19892261
198957,12,1989139
198957,13,1989301
198957,14,1989898
198957,15,19892590
198957,16,19892382
198957,17,19891079
198957,18,19892397
198957,19,19892413
198957,20,1989440
198957,21,19891037
198957,22,1989317
198957,23,19892129
198957,24,19892335
198957,25,19891392
198957,26,1989452
198957,27,198917
198957,28,19891034
198957,29,19892342
198957,30,1989698
198957,31,1989371
198957,32,19892349
198957,33,19891348
198957,34,19891675
198957,35,19891177
198957,36,19892257
198958,0,1989347
198958,1,1989275
198958,2,19891815
198958,3,1989273
198958,4,19891608
198958,5,1989641
198958,6,19891897
198958,7,19891098
198958,8,19892169
198958,9,19891602
198958,10,19891896
198958,11,19892369
198958,12,1989297
198958,13,1989245
198958,14,19892311
198958,15,19892640
198958,16,19891814
198958,17,1989799
198959,0,19892392
198959,1,19891161
198959,2,19891669
198959,3,1989792
198959,4,19892227
198959,5,19892254
198959,6,1989740
198959,7,19892190
198959,8,1989310
198959,9,19892379
198959,10,1989639
198959,11,19892139
198959,12,19891638
198959,13,19892625
198959,14,19892123
198959,15,19891415
198959,16,1989540
198959,17,19892531
198959,18,1989581
198959,19,198986
198959,20,1989976
198959,21,19891626
198959,22,19892010
198959,23,1989906
198959,24,19892153
198959,25,1989695
198959,26,19892466
198959,27,1989745
198959,28,19892116
198960,0,19891396
198960,1,19891592
198960,2,1989339
198960,3,198945
198960,4,1989503
198960,5,19891913
198960,6,19891776
198960,7,19892081
198960,8,1989220
198960,9,1989238
198961,0,1989469
198961,1,19891949
198961,2,19891424
198961,3,19891328
198961,4,19891318
198961,5,19892252
198961,6,1989378
198961,7,19891352
198961,8,19891930
198961,9,19892617
198961,10,1989399
198961,11,19891956
198961,12,19892040
198961,13,19892202
198961,14,19891156
198961,15,19892366
198961,16,1989960
198961,17,1989146
198961,18,19891196
198961,19,1989557
198961,20,19891709
198961,21,19891418
198961,22,19891810
198961,23,1989506
198961,24,1989628
198961,25,19891221
198961,26,1989411
198961,27,19891820
198961,28,19892052
198961,29,1989203
198961,30,19892313
198961,31,1989513
198961,32,19892426
198961,33,19891484
198961,34,19892323
198962,0,19891822
198962,1,19891429
198962,2,19891433
198962,3,19891045
198962,4,19892193
198962,5,1989591
198962,6,1989574
198962,7,1989630
198962,8,19892576
198962,9,1989130
198962,10,19891313
198962,11,1989679
198962,12,1989626
198962,13,19891340
198962,14,19891014
198962,15,19892337
198962,16,19892265
198962,17,19892551
198962,18,1989352
198962,19,1989353
198962,20,19891827
198962,21,1989428
198962,22,19891711
198962,23,1989370
198962,24,1989728
198962,25,19891378
198962,26,19891075
198962,27,19891780
198962,28,19891856
198962,29,19891452
198962,30,1989779
198962,31,19891386
198962,32,19891384
198963,0,19891889
198963,1,1989359
198963,2,1989114
198963,3,19891167
198963,4,19891766
198963,5,19891907
198963,6,1989968
198963,7,19891778
198963,8,19891887
198963,9,1989578
198963,10,19892347
198963,11,19892204
198963,12,1989818
198963,13,1989191
198963,14,19891678
198963,15,19892613
198963,16,19891930
198963,17,19891353
198963,18,19891474
198963,19,19891120
198963,20,19891029
198963,21,1989416
198963,22,19891572
198963,23,19891664
198963,24,19891571
198963,25,19892249
198963,26,1989699
198963,27,19891834
198963,28,1989516
198963,29,1989316
198963,30,1989458
198963,31,19892542
198964,0,19892113
198964,1,19892150
198964,2,19891463
198964,3,19891112
198964,4,19892147
198964,5,19891336
198964,6,19891681
198964,7,19892599
198964,8,19891450
198964,9,19892379
198964,10,19891829
198964,11,19892254
198964,12,19892227
198964,13,1989792
198964,14,19891670
198964,15,19891161
198964,16,19892392
198964,17,19891351
198964,18,19891761
198964,19,19891980
198964,20,19891410
198964,21,19891085
198964,22,19891066
198964,23,19891110
198964,24,19891195
198964,25,19892121
198964,26,19892110
198964,27,19891095
198964,28,19891988
198964,29,19891329
198964,30,19892571
198964,31,19892387
198964,32,19891170
198964,33,19891243
198964,34,1989266
198964,35,19892312
198964,36,19892161
198964,37,19892662
198964,38,19892422
198964,39,1989880
198965,0,19892392
198965,1,19891161
198965,2,19891117
198965,3,1989597
198965,4,19891651
198965,5,1989550
198965,6,1989310
198965,7,19892379
198965,8,19891450
198965,9,19892599
198965,10,19892284
198965,11,19891337
198965,12,19892023
198965,13,1989927
198965,14,1989710
198965,15,19892189
198965,16,1989708
198965,17,1989707
198965,18,19892188
198965,19,19892520
198965,20,1989525
198965,21,19892112
198966,0,19892654
198966,1,1989564
198966,2,19892000
198966,3,19892420
198966,4,19892576
198966,5,1989477
198966,6,19891637
198966,7,19891044
198966,8,19891045
198966,9,19891433
198966,10,19891429
198966,11,19891209
198966,12,1989970
198966,13,19891493
198966,14,19892060
198966,15,19891224
198966,16,19892391
198966,17,1989484
198966,18,19891317
198966,19,1989653
198966,20,19891048
198966,21,19891238
198966,22,19891220
198966,23,1989754
198966,24,19891657
198966,25,19891126
198966,26,19892391
198966,27,19891224
198966,28,19892060
198966,29,19891269
198966,30,19891209
198966,31,19891044
198966,32,19891429
198966,33,19891433
198966,34,19891045
198966,35,19892193
198966,36,19891637
198966,37,1989692
198966,38,19892576
198966,39,19891505
198966,40,19892420
198966,41,19892244
198966,42,19892654
198967,0,19892391
198967,1,19891207
198967,2,19891696
198967,3,19892060
198967,4,1989348
198967,5,1989970
198967,6,19891044
198967,7,19891493
198967,8,19891269
198967,9,19891500
198967,10,19891569
198967,11,19892570
198967,12,19892659
198967,13,19892477
198967,14,19892665
198967,15,1989483
198967,16,19892391
198968,0,19891920
198968,1,19891203
198968,2,198981
198968,3,1989515
198968,4,19891641
198968,5,19891738
198968,6,1989602
198968,7,19892021
198968,8,19891515
198968,9,19891979
198968,10,19892500
198968,11,1989687
198969,0,1989222
198969,1,19891584
198969,2,1989339
198969,3,1989337
198969,4,19891886
198969,5,1989153
198969,6,19891776
198969,7,1989125
198969,8,19892611
198969,9,1989904
198969,10,19891878
198969,11,1989444
198970,0,1989880
198970,1,19892422
198970,2,19892663
198970,3,19892428
198970,4,19892410
198970,5,19891294
198970,6,19891619
198970,7,19892331
198970,8,1989791
198970,9,19891673
198970,10,19892303
198970,11,1989102
198970,12,1989305
198970,13,19892328
198970,14,1989577
198970,15,19891819
198970,16,19891534
198970,17,1989412
198970,18,1989196
198970,19,19891732
198970,20,19891089
198970,21,1989506
198970,22,1989765
198971,0,19892367
198971,1,19891129
198971,2,19891699
198971,3,19892096
198971,4,19891129
198971,5,19891099
198971,6,19891214
198971,7,19891607
198971,8,19891754
198971,9,19892317
198971,10,1989830
198971,11,19892385
198971,12,19891296
198971,13,19891107
198971,14,1989565
198971,15,19891445
198971,16,19892373
198971,17,1989662
198971,18,19892042
198971,19,1989149
198971,20,1989909
198971,21,19892350
198971,22,1989836
198971,23,1989665
198971,24,19892643
198971,25,1989149
198971,26,1989666
198971,27,1989121
198971,28,19891716
198971,29,1989580
198971,30,19891581
198971,31,19891582
198972,0,19892565
198972,1,19892253
198972,2,19892283
198972,3,1989661
198972,4,19891202
198972,5,1989487
198972,6,1989559
198972,7,19891927
198972,8,19891552
198972,9,19892214
198972,10,198954
198972,11,198990
198972,12,1989999
198972,13,19892238
198972,14,1989290
198972,15,19891298
198972,16,19891639
198972,17,1989149
198972,18,1989909
198972,19,19892350
198972,20,19891062
198972,21,19891063
198972,22,19891064
198972,23,1989127
198972,24,1989896
198972,25,1989838
198972,26,19892336
198972,27,1989996
198972,28,19891538
198972,29,19891222
198972,30,19891981
198972,31,19891330
198972,32,19891332
198972,33,1989823
198972,34,1989264
198972,35,19891047
198972,36,19891857
198972,37,1989598
198972,38,1989389
198973,0,19892114
198973,1,19891643
198973,2,19891128
198973,3,1989367
198973,4,1989690
198973,5,19892013
198973,6,19891086
198973,7,19891656
198973,8,1989540
198973,9,19892651
198973,10,1989924
198973,11,1989292
198973,12,19891002
198973,13,1989639
198973,14,198965
198973,15,19892379
198973,16,1989639
198973,17,19892139
198973,18,19891638
198973,19,19892625
198973,20,19892008
198973,21,19892444
198973,22,1989466
198973,23,19891272
198973,24,19892667
198973,25,19892183
198973,26,19892184
198973,27,19892273
198973,28,19892137
198974,0,1989918
198974,1,19891692
198974,2,1989656
198974,3,1989826
198974,4,19892090
198974,5,1989904
198974,6,19891878
198974,7,1989444
198974,8,19891260
198974,9,1989811
198974,10,19891684
198974,11,1989240
198974,12,1989799
198974,13,19891554
198974,14,19892143
198975,0,1989918
198975,1,19891692
198975,2,1989656
198975,3,1989826
198975,4,19892090
198975,5,1989904
198975,6,19891878
198975,7,1989444
198975,8,19891260
198975,9,1989811
198975,10,19891684
198975,11,1989240
198975,12,19892506
198976,0,19892278
198976,1,19891918
198976,2,19892111
198976,3,19892279
198977,0,198989
198977,1,19891703
198977,2,19892285
198977,3,198954
198977,4,19892585
198977,5,19891550
198977,6,198990
198977,7,1989999
198977,8,19892238
198977,9,1989290
198977,10,19891298
198977,11,19892468
198977,12,19891093
198977,13,19891844
198977,14,19891343
198977,15,1989714
198977,16,19892067
198977,17,1989932
198977,18,19892068
198977,19,19891322
198977,20,19892295
198977,21,19899
198977,22,19891580
198977,23,19892276
198977,24,19892053
198977,25,19892299
198977,26,19892219
198977,27,19892352
198977,28,19891408
198977,29,19892361
198977,30,1989527
198977,31,19892424
198977,32,19892372
198977,33,19892421
198977,34,1989183
198977,35,19891725
198977,36,19891324
198977,37,1989429
198977,38,1989208
198978,0,19891920
198978,1,19891203
198978,2,19891166
198978,3,198981
198978,4,198987
198978,5,1989515
198978,6,19892525
198978,7,19891641
198978,8,19891841
198978,9,19891640
198979,0,19891283
198979,1,19892583
198979,2,19891693
198979,3,1989699
198979,4,19892249
198979,5,19891570
198979,6,19892657
198979,7,19891791
198979,8,1989556
198979,9,1989659
198979,10,1989171
198979,11,1989460
198979,12,19891880
198979,13,19892260
198979,14,19891853
198979,15,19891311
198979,16,1989954
198979,17,1989254
198979,18,19891985
198979,19,19892380
198979,20,1989307
198979,21,198921
198979,22,19892207
198979,23,1989193
198979,24,1989262
198979,25,198962
198979,26,1989986
198979,27,19891901
198979,28,19891837
198979,29,1989454
198979,30,198918
198979,31,1989142
198979,32,1989612
198979,33,1989616
198979,34,198921
198979,35,19892340
198979,36,19891736
198979,37,19892297
198979,38,19891786
198979,39,19892404
198980,0,19891072
198980,1,19891874
198980,2,19892048
198980,3,19891030
198980,4,19892517
198980,5,1989118
198980,6,19891467
198981,0,19891864
198981,1,198956
198981,2,19891077
198981,3,19891363
198981,4,19892471
198981,5,1989437
198981,6,1989151
198981,7,1989405
198981,8,19892274
198981,9,19891743
198981,10,1989868
198981,11,19891004
198981,12,19891239
198981,13,19892294
198981,14,19891540
198981,15,19892205
198981,16,19892427
198981,17,19891727
198981,18,19892348
198981,19,19891006
198981,20,19892422
198981,21,1989526
198981,22,1989177
198981,23,19891223
198981,24,19891969
198981,25,19891347
198981,26,19892256
198981,27,1989761
198981,28,19891978
198981,29,19891132
198981,30,19891963
198981,31,19891663
198981,32,19891763
198981,33,19891762
198982,0,19892371
198982,1,19891894
198982,2,19891601
198982,3,1989372
198982,4,19891187
198982,5,19891518
198982,6,19891520
198982,7,1989274
198982,8,1989241
198982,9,1989688
198982,10,19891009
198982,11,1989684
198983,0,19892296
198983,1,19891212
198983,2,19891770
198983,3,19891653
198983,4,19892267
198983,5,19892206
198983,6,19891780
198983,7,1989410
198983,8,19892016
198983,9,1989350
198983,10,19891856
198983,11,19891452
198983,12,19891524
198983,13,19891525
198983,14,19892125
198983,15,19891964
198983,16,1989282
198983,17,1989963
198983,18,1989381
198983,19,19892604
198983,20,19891277
198984,0,19891928
198984,1,1989500
198984,2,19892096
198984,3,19891565
198984,4,19892372
198984,5,19891610
198984,6,1989332
198984,7,19892543
198984,8,19891490
198984,9,19892384
198984,10,19892218
198984,11,19891715
198984,12,19892164
198984,13,19891747
198984,14,1989256
198984,15,19892288
198984,16,19892574
198984,17,19891154
198984,18,19892408
198984,19,19891737
198984,20,19891539
198984,21,1989226
198984,22,1989199
198984,23,19892540
198984,24,19891498
198984,25,19892071
198984,26,19891436
198985,0,1989918
198985,1,19891692
198985,2,1989656
198985,3,1989826
198985,4,198975
198985,5,19892140
198985,6,19892199
198985,7,1989981
198985,8,1989122
198985,9,19891579
198985,10,19891900
198985,11,1989444
198985,12,19892553
198985,13,19892390
198985,14,1989799
198985,15,19891554
198985,16,1989234
198985,17,198988
198986,0,19892497
198986,1,19892435
198986,2,1989207
198986,3,1989333
198986,4,19892411
198986,5,19891323
198986,6,19891843
198986,7,19891724
198986,8,19892421
198986,9,1989908
198986,10,19891870
198986,11,1989671
198986,12,19892003
198986,13,1989395
198986,14,19892384
198986,15,19891478
198986,16,19892218
198986,17,19891715
198986,18,19891748
198986,19,19891705
198986,20,19892569
198986,21,1989509
198986,22,1989227
198986,23,1989199
198986,24,19892540
198986,25,19891499
198986,26,19891315
198986,27,19892338
198986,28,19892220
198986,29,19891152
198986,30,19891403
198986,31,19892338
198987,0,1989856
198987,1,1989855
198987,2,1989100
198987,3,19891690
198987,4,19891900
198987,5,1989445
198987,6,19891119
198987,7,19892553
198987,8,19892390
198987,9,19892506
198987,10,1989799
198987,11,19891554
198987,12,1989234
198987,13,198988
198988,0,19891108
198988,1,1989512
198988,2,19891754
198988,3,19891728
198988,4,19891434
198988,5,19891606
198988,6,19891425
198988,7,19891772
198988,8,19892367
198988,9,19891325
198988,10,1989992
198988,11,19892361
198988,12,19892544
198988,13,19891490
198988,14,19892384
198988,15,19892218
198988,16,19891715
198988,17,19892164
198988,18,19891747
198988,19,1989256
198988,20,19892191
198988,21,19892408
198988,22,19891737
198988,23,19891539
198988,24,1989226
198988,25,1989198
198988,26,19892539
198988,27,19891038
198988,28,1989967
198988,29,19892357
198988,30,19892338
198988,31,19892220
198988,32,1989996
198988,33,19892084
198988,34,19891270
198988,35,19892399
198988,36,1989725
198988,37,19892388
198988,38,1989645
198988,39,19891031
198988,40,1989643
198989,0,19892510
198989,1,1989979
198989,2,1989122
198989,3,19891690
198989,4,19891900
198989,5,1989445
198989,6,19891119
198989,7,19892553
198989,8,1989811
198989,9,19891260
198989,10,19891257
198989,11,19891878
198989,12,1989904
198989,13,19892090
198989,14,1989826
198989,15,1989656
198989,16,19891692
198989,17,1989918
198990,0,1989880
198990,1,19892422
198990,2,19892348
198990,3,1989652
198990,4,1989526
198990,5,19892417
198990,6,1989116
198990,7,19891453
198990,8,1989922
198990,9,1989167
198990,10,1989766
198990,11,19891016
198990,12,1989825
198990,13,19891908
198990,14,19892130
198990,15,1989713
198990,16,19891898
198990,17,198919
198990,18,1989205
198990,19,19892297
198990,20,19891787
198990,21,19891529
198990,22,19892224
198990,23,19892223
198990,24,1989715
198990,25,19891050
198990,26,19892552
198990,27,1989719
198990,28,1989218
198990,29,1989326
198990,30,19891148
198990,31,19892301
198990,32,1989362
198990,33,19892135
198990,34,1989793
198990,35,1989320
198991,0,1989388
198991,1,19891443
198991,2,1989888
198991,3,19891704
198991,4,19891443
198991,5,19892110
198991,6,19891096
198991,7,19891987
198991,8,19892051
198991,9,19892633
198991,10,19892400
198991,11,1989109
198991,12,19891033
198991,13,19891857
198991,14,19892578
198991,15,1989938
198991,16,19891179
198991,17,19892533
198991,18,19891628
198991,19,1989923
198991,20,1989202
198991,21,19892314
198991,22,19892302
198991,23,1989102
198991,24,1989895
198991,25,19892503
198991,26,1989357
198991,27,19892454
198991,28,19892300
198991,29,19891176
198991,30,19891016
198991,31,1989825
198991,32,19891908
198991,33,19892130
198991,34,1989713
198991,35,19891898
198991,36,198919
198991,37,1989215
198991,38,1989528
198991,39,19891303
198992,0,19891879
198992,1,19891756
198992,2,19891279
198992,3,19891082
198992,4,1989942
198992,5,19892064
198992,6,1989255
198992,7,19891082
198993,0,19892413
198993,1,19891859
198993,2,1989261
198993,3,198963
198993,4,1989788
198993,5,1989986
198993,6,19891901
198993,7,19891837
198993,8,19891838
198993,9,1989143
198993,10,19891183
198993,11,19891040
198993,12,19891790
198993,13,19891742
198993,14,1989603
198993,15,19892296
198993,16,19891212
198993,17,19891770
198993,18,19891653
198993,19,19892267
198993,20,1989694
198993,21,19892206
198993,22,1989785
198993,23,19891076
198993,24,1989350
198993,25,19891718
198993,26,1989702
198993,27,1989747
198993,28,1989169
198993,29,19891280
198993,30,1989706
198993,31,19891756
198993,32,19891879
198993,33,19892604
198993,34,1989282
198993,35,19891276
198994,0,19891503
198994,1,19891991
198994,2,1989189
198994,3,1989796
198994,4,1989190
198994,5,1989741
198994,6,19891506
198994,7,19891510
198994,8,19891427
198994,9,19891488
198994,10,19892363
198994,11,1989185
198994,12,1989872
198994,13,1989829
198994,14,19892196
198994,15,19892234
198994,16,19891932
198994,17,1989983
198994,18,1989610
198994,19,1989607
198994,20,1989492
198994,21,1989977
198994,22,1989327
198994,23,198983
198994,24,19892296
198994,25,1989756
198994,26,19891212
198994,27,19892554
198994,28,1989420
198994,29,1989627
198994,30,19891381
198995,0,19892296
198995,1,19891212
198995,2,19891770
198995,3,19891653
198995,4,19892267
198995,5,19892206
198995,6,1989785
198995,7,19891076
198995,8,1989350
198995,9,19891718
198995,10,1989702
198995,11,1989747
198995,12,1989755
198995,13,198938
198995,14,19892212
198995,15,19891479
198995,16,19892093
198995,17,19891479
198996,0,19891382
198996,1,19892264
198996,2,19891289
198996,3,1989893
198996,4,19892264
198996,5,1989601
198996,6,198943
198996,7,1989113
198996,8,19892157
198996,9,1989944
198996,10,19891884
198996,11,1989756
198996,12,19892554
198996,13,19891212
198996,14,1989603
198996,15,19892296
198996,16,19891212
198996,17,19891770
198996,18,19891653
198996,19,19892267
198996,20,19892206
198996,21,19892495
198996,22,19891711
198996,23,1989772
198996,24,19892287
198996,25,1989137
198996,26,19891388
198996,27,198997
198996,28,19892292
198996,29,1989165
198996,30,19891745
198996,31,19892095
198996,32,19891677
198996,33,19891114
198996,34,198939
198996,35,1989747
198996,36,1989169
198996,37,19892162
198996,38,19891774
198996,39,19891017
198996,40,1989161
198996,41,19891879
198997,0,19891925
198997,1,1989565
198997,2,198950
198997,3,19891296
198997,4,19892386
198997,5,1989668
198997,6,1989133
198997,7,19892222
198997,8,19892067
198997,9,1989932
198997,10,19891958
198997,11,19892350
198997,12,19891064
198997,13,19892442
198997,14,1989572
198997,15,1989571
198998,0,19892379
198998,1,1989340
198998,2,1989505
198998,3,1989771
198998,4,19891486
198998,5,19891708
198998,6,1989474
198998,7,1989815
198998,8,19891358
198998,9,19891326
198998,10,19892653
198998,11,19892136
198999,0,1989221
198999,1,19891583
198999,2,198944
198999,3,1989502
198999,4,19891912
198999,5,19891775
198999,6,19891248
198999,7,1989782
198999,8,1989654
198999,9,19891691
198999,10,19891868
198999,11,1989532
1989100,0,19892318
1989100,1,1989614
1989100,2,19892194
1989100,3,19892413
1989100,4,19891859
1989100,5,1989263
1989100,6,19891235
1989100,7,1989193
1989100,8,19892059
1989100,9,19892160
1989100,10,1989807
1989100,11,19892089
1989100,12,19891263
1989100,13,19892144
1989100,14,19891729
1989100,15,19891229
1989100,16,1989331
1989100,17,198937
1989100,18,19891473
1989100,19,19892498
1989100,20,1989803
1989100,21,19891042
1989100,22,1989835
1989100,23,1989739
1989100,24,19891672
1989100,25,1989757
1989100,26,19892296
1989100,27,198983
1989100,28,19891794
1989100,29,1989977
1989100,30,1989423
1989100,31,1989492
1989100,32,1989607
1989100,33,19892429
1989100,34,1989722
1989100,35,1989721
1989100,36,19892233
1989100,37,1989218
1989100,38,1989326
1989100,39,19891148
1989100,40,19892301
1989100,41,1989362
1989100,42,19892135
1989100,43,1989793
1989100,44,1989320
1989101,0,19891879
1989101,1,1989889
1989101,2,19891454
1989101,3,1989642
1989101,4,19891614
1989101,5,19891082
1989101,6,1989147
1989101,7,19891631
1989101,8,19892606
1989101,9,19892259
1989101,10,19891479
1989101,11,19892093
1989101,12,1989753
1989101,13,19892212
1989101,14,198938
1989101,15,1989294
1989101,16,1989706
1989101,17,19891756
1989101,18,19891879
1989101,19,1989282
1989101,20,19891354
1989101,21,1989744
