line_id,jahr,linien_name,typ,dauer (min),ost_west,frequenz,länge (km),start,ziel
198269,1982,48,autobus,46.0,West,12,,Zehlendorf Fischerhüttenstrasse Ecke Potsdamer Strasse,Tiergartenstrasse Philharmonie
198270,1982,49,straßenbahn,39.0,Ost,15,,"Bucholz, Hauptstrasse",Hackescher Markt
198271,1982,5,autobus,32.0,West,10,,U-Bhf. Ruhleben,"Spandau, Nervenklinik"
198272,1982,50,autobus,15.0,Ost,7,,Rolandstrasse,U-Bhf. Pankow
198273,1982,50,autobus,26.0,West,15,,Grunewald Roseneck,Schöneberg Mansteinstrasse
198274,1982,51,autobus,,Ost,20,,"Buch, Am Sandhaus","Zepernick, Kirche"
198275,1982,51E,autobus,,Ost,10,,"Buch, Am Sandhaus",Akademie der Wissenschaften
198276,1982,52,autobus,14.0,Ost,15,,Achtermannstrasse,U-Bhf. Pankow
198277,1982,52,autobus,35.0,West,7,,Rudow Stubenrauchstrasse,Marienfelde Stadtrandsiedlung
198278,1982,53,autobus,39.0,Ost,10,,"Hohenschönhausen, Degnerstrasse",U-Bhf. Tierpark
198279,1982,53,autobus,40.0,West,15,,Nikolassee Alemannenstrasse,Lichterfelde Oberhofer Platz
198280,1982,54,autobus,62.0,Ost,10,,Bhf. Lichtenberg,Artur-Becker-Strasse
198281,1982,54,autobus,45.0,West,10,,Spandau Johannesstift,"Zoo, Hardenbergplatz"
198282,1982,55,autobus,33.0,Ost,7,,"Wilhelmsruh, Fontanestrasse",Piesporter Strasse
198283,1982,55,autobus,33.0,West,15,,Jakob-Kaiser-Platz,Spandau Hakenfelde
198284,1982,56,autobus,28.0,Ost,6,,Gehringstrasse,S-Bhf. Storkower Strasse
198285,1982,56,autobus,23.0,West,15,,U-Bhf. Ruhleben,Spandau Hakenfelde
198286,1982,57,autobus,31.0,Ost,2,,Artur-Becker-Strasse Ecke Michelangelostrasse,Scharnhorststrasse
198287,1982,57,autobus,44.0,West,20,,Rudower Ring (U-Bhf. Zwickauer Damm),Rudower Ring (U-Bhf. Zwickauer Damm)
198288,1982,59,autobus,15.0,Ost,10,,Stadion der Weltjugend,Otto-Grotewohl-Strasse
198289,1982,6,autobus,14.0,West,30,,"Wannsee, Kronprinzessinnenweg",Glienicker Brücke
198290,1982,60,autobus,14.0,Ost,20,,"S-Bhf. Kaulsdorf, Bausdorfstrasse","S-Bhf. Kaulsdorf, Bausdorfstrasse"
198291,1982,60,autobus,40.0,West,15,,Wittenbergplatz,U-Bhf. Oskar-Helene-Heim
198292,1982,61,autobus,31.0,Ost,20,,"Schöneiche, Dorfaue",Hessenwinkel
198293,1982,61,autobus,37.0,West,15,,U-Bhf. Gesundbrunnen,U-Bhf. Scharnweberstrasse
198294,1982,62,autobus,13.0,Ost,7,,VEB Kombinat Auto Trans,Springbornstrasse
198295,1982,62,autobus,50.0,West,12,,Wilhelmsruher Damm Märkisches Viertel,"Zoo, Hardenbergplatz"
198296,1982,63,autobus,30.0,West,15,,Spandau Waldkrankenhaus,Spandau Seegefelder Weg
198297,1982,63,straßenbahn,48.0,Ost,12,,"Hohenschönhausen, Gartenstadt",Stadion der Weltjugend
198298,1982,64,autobus,18.0,Ost,15,,Krüllsstrasse,Karl-Kunger-Strasse
198299,1982,64,autobus,48.0,West,15,,Senftenberger Ring Märkisches Zentrum,Bernauer Strasse Ecke Wollinger Strasse
1982100,1982,65,autobus,26.0,Ost,20,,Krüllsstrasse,Oberspree
1982101,1982,65,autobus,58.0,West,10,,Wedding Seestrasse Ecke Müllerstrasse,Neukölln Schulenburgpark
1982102,1982,66,autobus,27.0,Ost,20,,Krüllsstrasse,Springbornstrasse
1982103,1982,66,autobus,39.0,West,15,,"Zoo, Hardenbergplatz",Stölpchensee Glienicker Strasse
1982104,1982,67,autobus,26.0,Ost,20,,S-Bhf. Treptower Park,VEB Kombinat Auto Trans
1982105,1982,68,autobus,15.0,Ost,10,,Kaulsdorfer Strasse,Wendenschloßstrasse
1982106,1982,68,autobus,35.0,West,15,,Dahlem Clayallee Ecke Königin-Luise-Strasse,U-Bhf. Tempelhof
1982107,1982,69,autobus,37.0,West,20,,Eichkamp Dauerwaldweg,Reichstag
1982108,1982,7,autobus,42.0,Ost,10,,"Glienicke, Kirche",U-Bhf. Pankow
1982109,1982,7,autobus,15.0,West,15,,U-Bhf. Alt-Mariendorf,"Lichtenrade, Motzener Strasse Egestorffstrasse"
1982110,1982,70,autobus,34.0,West,12,,Wollankstrasse Ecke Kattegatstrasse,Moabit Wiebestrasse
1982111,1982,70,straßenbahn,49.0,Ost,15,,Gehrenseestrasse,Am Kupfergraben
1982112,1982,71,straßenbahn,37.0,Ost,15,,Heinersdorf,Am Kupfergraben
1982113,1982,72,autobus,56.0,West,15,,Wilhelmsruh Kopenhagener Strasse,Gartenfeld
1982114,1982,72,straßenbahn,31.0,Ost,15,,Pasedagplatz,Hackescher Markt
1982115,1982,73,autobus,41.0,West,7,,Zoo Hardenbergplatz,"Britz, Buschkrug"
1982116,1982,74,autobus,44.0,West,15,,Charlottenburg Königin-Elisabeth-Strasse,Lindenhof
1982117,1982,76,autobus,42.0,West,7,,U-Bhf. Walther-Schreiber-Platz,Lichtenrade Blohmstrasse Ecke Wünsdorfer Strasse
1982118,1982,76E,autobus,21.0,West,5,,U-Bhf. Alt-Mariendorf,Lichtenrade Bahnhofstrasse
1982119,1982,77,autobus,32.0,West,20,,Neukölln Britzer Allee,Marienfelde Daimlerstrasse
1982120,1982,78,autobus,31.0,Ost,10,,Arkonaplatz,Schumannstrasse
1982121,1982,78,autobus,16.0,West,20,,U-Bhf. Alt-Mariendorf,"Buckow, Alt-Buckow"
1982122,1982,78E,autobus,18.0,Ost,10,,Arkonaplatz,Adalbertstrasse
1982123,1982,79,autobus,11.0,Ost,15,,Alexanderstrasse,Otto-Grotewohl-Strasse
1982124,1982,79,autobus,24.0,West,20,,U-Bhf. Alt-Mariendorf,Lichtenrade Nahariyastrasse
1982125,1982,8,autobus,36.0,Ost,7,,Mahlsdorfer Allee,Bhf. Lichtenberg
1982126,1982,8,autobus,24.0,West,15,,Flughafen Berlin-Tegel,U-Bhf. Osloer Strasse
1982127,1982,81,autobus,39.0,West,7,,U-Bhf. Friedrich-Wilhelm-Platz,Mariendorf Dardanellenweg
1982128,1982,82,autobus,28.0,West,10,,Blohmstrasse Ecke Wünsdorfer Strasse,Blohmstrasse/Wünsdorfer Strasse
1982129,1982,82,straßenbahn,49.0,Ost,12,,Mahlsdorf-Süd,S-Bhf. Ostkreuz
1982130,1982,83,autobus,51.0,West,12,,Nettelbeckplatz,"Lankwitz, Belßstrasse Ecke Preysingstrasse"
1982131,1982,83,straßenbahn,42.0,Ost,15,,S-Bhf. Mahlsdorf,Wendenschloß
1982132,1982,84,autobus,36.0,West,12,,Lichterfelde Ringstrasse Ecke Weißwasserweg,U-Bhf. Kurfürstenstrasse
1982133,1982,84,straßenbahn,47.0,Ost,12,,Wasserwerk,Am Falkenberg
1982134,1982,85,autobus,48.0,West,10,,Lichterfelde-Süd Holtheimer Weg,Wittenbergplatz
1982135,1982,86,autobus,41.0,West,12,,Fehrbelliner Platz,"Lichterfelde, Celsiusstrasse"
1982136,1982,87,autobus,10.0,West,20,,U-Bhf. Richard-Wagner-Platz,Pulsstrasse
1982137,1982,88,autobus,12.0,West,10,,U-Bhf. Rathaus Steglitz,"Lichterfelde, Augustaplatz"
1982138,1982,89,autobus,28.0,West,10,,Bornholmer Strasse,U-Bhf. Mierendorffplatz
1982139,1982,9,autobus,19.0,Ost,2,,John-Schehr-Strasse,Otto-Grotewohl-Strasse
1982140,1982,9,autobus,39.0,West,15,,Flughafen Berlin-Tegel,Budapester Strasse
1982141,1982,90,autobus,39.0,West,20,,"Zoo, Hardenbergplatz",Bernauer Strasse Ecke Wolliner Strasse
1982142,1982,91,autobus,29.0,West,10,,Buckow-Süd,Hermannplatz
1982143,1982,92,autobus,17.0,Ost,10,,S-Bhf. Marzahn,S-Bhf. Biesdorf
1982144,1982,92,autobus,47.0,West,10,,Staaken Brunsbütteler Damm,"Zoo, Hardenbergplatz"
1982145,1982,92E,autobus,4.0,Ost,20,,S-Bhf. Biesdorf,Wilhem-Griesinger-Krankenhaus
1982146,1982,93,autobus,4.0,Ost,20,,Lindenhof,U-Bhf. Lichtenberg
1982147,1982,93,autobus,13.0,West,20,,U-Bhf. Alt-Mariendorf,Britz-Süd Gutschmidtstrasse
1982148,1982,94,autobus,13.0,Ost,20,,U-Bhf. Tierpark,U-Bhf. Tierpark
1982149,1982,95,autobus,34.0,Ost,20,,Greifswalder Strasse,S-Bhf. Marzahn
1982150,1982,95,autobus,26.0,West,12,,Sonnenallee Ecke Peter-Anders-Strasse,U-Bhf. Hallesches Tor
1982151,1982,96,autobus,29.0,Ost,15,,S-Bhf. Nöldnerplatz,S-Bhf. Nöldnerplatz
1982152,1982,96,autobus,34.0,West,12,,Platz der Luftbrücke,Lichterfelde Lindenstrasse
1982153,1982,97,autobus,38.0,West,20,,Heerstrasse/Stadtgrenze,Hakenfelde Aalemannufer
1982154,1982,99,autobus,75.0,West,12,,"Wedding, Gartenplatz",Spandau Freudstrasse
1982155,1982,E,autobus,,West,60,,Wannsee Kronprinzessinenweg,Drewitz
1982156,1982,S-Bhf. Friedrichshagen <> Rüdersdorf,straßenbahn,42.0,Ost,20,,S-Bhf. Friedrichshagen,Alt-Rüdersdorf
1982157,1982,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse,straßenbahn,,Ost,20,,S-Bhf. Rahnsdorf,Woltersdorfer Schleuse
1982158,1982,1,u-bahn,,West,10,,Schlesisches Tor,Ruhleben
1982159,1982,2,u-bahn,22.0,West,6,,Wittenbergplatz,Krumme Lanke
1982160,1982,3,u-bahn,2.0,West,10,,Wittenbergplatz,Uhlandstrasse
1982161,1982,4,u-bahn,6.0,West,5,,Nollendorfplatz,Innsbrucker Platz
1982162,1982,6,u-bahn,37.0,West,3,,Tegel,Alt-Mariendorf
1982163,1982,7,u-bahn,46.0,West,3,,Rohrdamm,Rudow
1982164,1982,8,u-bahn,23.0,West,6,,Osloer Strasse,Leinestrasse
1982165,1982,9,u-bahn,22.0,West,3,,Osloer Strasse,Rathaus Steglitz
1982166,1982,152,s-bahn,,West,0,,Frohnau,Lichtenrade
1982167,1982,153,s-bahn,,West,0,,Heiligensee,Lichterfelde Süd
1982168,1982,156,s-bahn,,West,0,,Friedrichstrasse,Wannsee
1982169,1982,100,s-bahn,65.0,Ost,20,,Friedrichstrasse,Strausberg Nord
1982170,1982,101,s-bahn,21.0,Ost,20,,Warschauer Strasse,Otto-Winzer-Str
1982171,1982,105,s-bahn,45.0,Ost,20,,Friedrichstrasse,Erkner
1982172,1982,110,s-bahn,51.0,Ost,20,,Friedrichstrasse,Königs Wusterhausen
1982173,1982,115,s-bahn,39.0,Ost,20,,Friedrichstrasse,Schönefeld
1982174,1982,140,s-bahn,83.0,Ost,20,,Oranienburg,Schönefeld
1982175,1982,141,s-bahn,73.0,Ost,20,,Bernau,Zeuthen
1982176,1982,142,s-bahn,41.0,Ost,20,,Blankenburg,Spindlersfeld
1982177,1982,143,s-bahn,40.0,Ost,20,,Buch,Alexanderplatz
1982178,1982,143,s-bahn,47.0,Ost,20,,Buch,Schöneweide
1982179,1982,A,u-bahn,19.0,Ost,2,,Panko (Vinetastrasse),Thälmannplatz
1982180,1982,E,u-bahn,18.0,Ost,4,,Tierpark,Alexanderplatz
19841,1984,1,autobus,66.0,West,10,,"Moabit, Waldstrasse Ecke Turmstrasse","Lichterfelde, Lindenstrasse"
19842,1984,10 SEV,autobus,9.0,Ost,60,,"Marzahn, Betriebshof",Franz-Stenzer-Strasse
19843,1984,10,autobus,67.0,West,12,,Haselhorster Damm,"Zehlendorf-Süd, Sachtlebenstrasse Ecke Lupsteiner Weg"
19844,1984,11,autobus,35.0,West,15,,Dahlem Waldfriedhof,Alt-Marienfelde
19845,1984,11,straßenbahn,56.0,Ost,10,,Elisabethstrasse,Pflugstrasse
19846,1984,12,autobus,61.0,West,15,,"Wedding, Bernauer Strasse",Maximiliankorso Ecke Hainbuchenstrasse
19847,1984,12,straßenbahn,35.0,Ost,20,,"Marzahn, Henneckestrasse",Scharnweberstrasse
19848,1984,13,autobus,66.0,West,12,,Alt-Heiligensee,Spandau Weinmeisterhornweg
19849,1984,13,straßenbahn,40.0,Ost,10,,Eberswalder Strasse,Hönower Wiesenweg
198410,1984,14,autobus,60.0,West,15,,U-Bhf. Osloer Strasse,Alt-Heiligensee
198411,1984,14,straßenbahn,31.0,Ost,20,,"Marzahn, Henneckestrasse",Dimitroffstrasse
198412,1984,14E,autobus,9.0,West,30,,Alt-Heiligensee,Falkenplatz
198413,1984,15,autobus,58.0,West,20,,Wittenauer Strasse Märkisches Viertel,Frohnau Invalidensiedlung
198414,1984,15,straßenbahn,21.0,Ost,20,,Bhf. Berlin-Lichtenberg,Dimitroffstrasse
198415,1984,16,autobus,63.0,West,15,,Reinickendorf Klemkestrasse/Sommerstrasse,Breitenbachplatz
198416,1984,17,autobus,57.0,West,12,,S-Bhf. Grunewald,Lichterfelde Celsiusstrasse
198417,1984,17,straßenbahn,56.0,Ost,12,,Besarinstrasse,Haeckelstrasse
198418,1984,18,autobus,34.0,West,20,,U-Bhf. Oskar-Helene-Heim,Steinstücken
198419,1984,18,straßenbahn,58.0,Ost,20,,Henneckestrasse,Pflugstrasse
198420,1984,18E,straßenbahn,34.0,Ost,10,,Henneckestrasse,Dimitroffstrasse
198421,1984,19,autobus,44.0,West,10,,Grunewald Roseneck,Platz der Luftbrücke
198422,1984,19,straßenbahn,65.0,Ost,20,,"Köpenick, Krankenhaus",Dimitroffstrasse
198423,1984,2,autobus,36.0,West,7,,U-Bhf. Friedrich-Wilhelm-Platz,"Marienfelde, Waldsassener Strasse"
198424,1984,20,autobus,41.0,West,15,,Tegelort,Lübars Alt-Lübars
198425,1984,20,straßenbahn,50.0,Ost,20,,Bhf. Lichtenberg,Hackerscher Markt
198426,1984,21,autobus,63.0,West,20,,Quickborner Strasse Märkisches Viertel,Fehrbelliner Platz
198427,1984,21,straßenbahn,71.0,Ost,20,,Eberswalder Strasse,"Köpenick, Krankenhaus"
198428,1984,22,autobus,37.0,West,15,,U-Bhf. Osloer Strasse,Waidmannslust Titiseestrasse
198429,1984,22,straßenbahn,50.0,Ost,15,,"Rosenthal, Quickborner Strasse",Am Kupfergraben
198430,1984,22E,autobus,11.0,West,15,,U-Bhf. Holzhauser Strasse,"Wittenau, Kirche"
198431,1984,23,autobus,28.0,Ost,20,,Falkenhöhe,Rudower Chaussee
198432,1984,23,autobus,46.0,West,15,,S-Bhf. Tiergarten,Saatwinkler Damm Mäkeritzwiesen
198433,1984,24,autobus,43.0,West,15,,Moabit Wiebestrasse,Platz der Luftbrücke
198434,1984,24,straßenbahn,36.0,Ost,12,,Bernkasteler Strasse,Wöhlertstrasse
198435,1984,25,autobus,39.0,West,15,,Britz-Süd,U-Bhf. Friedrich-Wilhelm-Platz
198436,1984,25,straßenbahn,47.0,Ost,20,,Sterndamm,Rahnsdorf
198437,1984,26,straßenbahn,26.0,Ost,20,,Sterndamm,"Köpenick, Krankenhaus"
198438,1984,27,autobus,41.0,Ost,10,,S-Bhf. Kaulsdorf,Alt-Müggelheim
198439,1984,28,autobus,44.0,West,15,,U-Bhf. Tempelhof,Schlesische Strasse Ecke Heckmannufer
198440,1984,28,straßenbahn,27.0,Ost,14,,Pasedagplatz,Hackescher Markt
198441,1984,29,straßenbahn,22.0,Ost,20,,"Weißensee, Kniprodeallee",Scharnweberstrasse
198442,1984,3,autobus,45.0,West,15,,Düppel-Süd,"Wannsee, Heckeshorn"
198443,1984,3,straßenbahn,43.0,Ost,10,,Björnsonstrasse,S-Bhf. Warschauer Strasse
198444,1984,30,autobus,67.0,Ost,7,,Robert-Koch-Platz,Ostbahnhof
198445,1984,31,autobus,38.0,Ost,20,,"Buch, Hobrechtsfelder Chaussee",Ostseestrasse
198446,1984,32,autobus,25.0,Ost,6,,Hans-Beimler-Strasse,Otto-Grotewohl-Strasse
198447,1984,32,autobus,22.0,West,20,,U-Bhf. Rathaus Steglitz,Marienfelde Daimlerstrasse
198448,1984,33,autobus,17.0,Ost,20,,Grumbkowstrasse,U-Bhf. Pankow
198449,1984,33,autobus,29.0,West,10,,U-Bhf. Breitenbachplatz,Mariendorf Rixdorfer Strasse Ecke Dirschelweg
198450,1984,34,autobus,17.0,Ost,15,,U-Bhf. Marchlewskistrasse,Alt-Stralau
198451,1984,34,autobus,50.0,West,20,,"Spandau, Wasserwerk",Glienicke Gutshof
198452,1984,34E,autobus,8.0,West,60,,Alt-Gatow,Habichtswald
198453,1984,35,autobus,32.0,Ost,20,,"Biesdorf-Süd, Köpenicker Strasse",S-Bhf. Nöldnerplatz
198454,1984,35,autobus,37.0,West,20,,U-Bhf. Ruhleben,Kladow Hottengrund
198455,1984,35E,autobus,7.0,West,25,,Kladow,"Hottengrund, Altenheim"
198456,1984,36,autobus,18.0,Ost,10,,S-Bhf. Grünau,"Schönefeld, Dorfstrasse"
198457,1984,361,autobus,9.0,Ost,20,,Flughafen Schönefeld,Flughafen Schönefeld
198458,1984,362,autobus,6.0,Ost,20,,Flughafen Schönefeld,Flughafen Schönefeld
198459,1984,37,autobus,12.0,Ost,30,,S-Bhf. Grünau,Rudower Strasse
198460,1984,38,autobus,25.0,Ost,60,,S-Bhf. Grünau,Diepensee
198461,1984,39,autobus,21.0,Ost,20,,"Wartenberg, Siedlung",Degnerstrasse
198462,1984,4,autobus,64.0,West,10,,"Neu-Westend, Brixplatz","Neukölln, Teupitzer Strasse"
198463,1984,4,straßenbahn,25.0,Ost,10,,Eberswalder Strasse,S-Bhf. Warschauer Strasse
198464,1984,40,autobus,20.0,Ost,8,,Robert-Koch-Platz,Ostbahnhof
198465,1984,41,autobus,39.0,Ost,30,,Neu-Lindenberg,"Ahrensfelde, Lindenberger Strasse"
198466,1984,41,autobus,58.0,West,12,,Rudow Stadtgrenze,U-Bhf. Hallesches Tor
198467,1984,42,autobus,30.0,Ost,12,,"Buch, Zepernicker Strasse",Ostseestrasse
198468,1984,43,autobus,29.0,Ost,10,,S-Bhf. Marzahn,S-Bhf. Nöldnerplatz
198469,1984,44,autobus,16.0,Ost,60,,"Hönow, Dorf",S-Bhf. Mahlsdorf
198470,1984,45,autobus,38.0,Ost,12,,"Wilhelmsruh, Schillerstrasse",Schwarzelfenweg
198471,1984,46,straßenbahn,48.0,Ost,10,,Nordend,Am Kupfergraben
198472,1984,47,autobus,38.0,Ost,15,,"Treptow, Eichenstrasse",S-Bhf. Oberspree
198473,1984,48,autobus,15.0,Ost,12,,Marzahner Strasse,S-Bhf. Friedrichsfelde Ost
198474,1984,48,autobus,46.0,West,12,,Zehlendorf Fischerhüttenstrasse Ecke Potsdamer Strasse,Tiergartenstrasse Philharmonie
198475,1984,49,straßenbahn,39.0,Ost,15,,"Bucholz, Hauptstrasse",Hackescher Markt
198476,1984,5,autobus,32.0,West,10,,U-Bhf. Ruhleben,"Spandau, Nervenklinik"
198477,1984,50,autobus,18.0,Ost,7,,Rolandstrasse,U-Bhf. Pankow
198478,1984,50,autobus,23.0,West,15,,Grunewald Roseneck,Schöneberg Barbarossaplatz
198479,1984,51,autobus,,Ost,20,,"Buch, Am Sandhaus","Zepernick, Kirche"
198480,1984,51E,autobus,,Ost,10,,"Buch, Am Sandhaus",Akademie der Wissenschaften
198481,1984,52,autobus,14.0,Ost,15,,Achtermannstrasse,U-Bhf. Pankow
198482,1984,52,autobus,35.0,West,12,,Rudow Stubenrauchstrasse,Marienfelde Stadtrandsiedlung
198483,1984,53,autobus,38.0,Ost,10,,Degnerstrasse,U-Bhf. Tierpark
198484,1984,53,autobus,40.0,West,15,,S-Bhf. Nikolassee,Lichterfelde Oberhofer Platz
198485,1984,54,autobus,31.0,Ost,10,,S-Bhf. Marzahn,Bhf. Lichtenberg
198486,1984,54,autobus,45.0,West,10,,Spandau Johannesstift,"Zoo, Hardenbergplatz"
198487,1984,55,autobus,33.0,Ost,7,,Fontanestrasse,Piesporter Strasse
198488,1984,55,autobus,33.0,West,15,,Jakob-Kaiser-Platz,Spandau Hakenfelde
198489,1984,56,autobus,42.0,Ost,12,,Gehringstrasse,S-Bhf. Storkower Strasse
198490,1984,56,autobus,23.0,West,20,,U-Bhf. Ruhleben,Spandau Hakenfelde
198491,1984,56E,autobus,28.0,Ost,12,,Gehringstrasse,S-Bhf. Storkower Strasse
198492,1984,57/E,autobus,31.0,Ost,2,,Michelangelostrasse,Scharnhorststrasse
198493,1984,57,autobus,44.0,West,20,,Rudower Ring (U-Bhf. Zwickauer Damm),Rudower Ring (U-Bhf. Zwickauer Damm)
198494,1984,59,autobus,15.0,Ost,10,,Stadion der Weltjugend,Otto-Grotewohl-Strasse
198495,1984,6,autobus,14.0,West,30,,S-Bhf. Wannsee,Glienicker Brücke
198496,1984,60,autobus,14.0,Ost,20,,S-Bhf. Kaulsdorf,S-Bhf. Kaulsdorf
198497,1984,60,autobus,40.0,West,15,,Wittenbergplatz,U-Bhf. Oskar-Helene-Heim
198498,1984,61,autobus,31.0,Ost,20,,"Schöneiche, Dorfaue",Hessenwinkel
198499,1984,61,autobus,45.0,West,15,,U-Bhf./S-Bhf. Gesundbrunnen,Otisstrasse Ecke Wittestrasse
1984100,1984,62,autobus,13.0,Ost,7,,VEB Kombinat Auto Trans,Springbornstrasse
1984101,1984,62,autobus,50.0,West,12,,Wilhelmsruher Damm Märkisches Viertel,"Zoo, Hardenbergplatz"
1984102,1984,63,autobus,29.0,West,15,,Spandau Waldkrankenhaus,Staaken Heidebergplan
1984103,1984,63,straßenbahn,42.0,Ost,10,,Gehrenseestrasse,Stadion der Weltjugend
1984104,1984,64,autobus,19.0,Ost,15,,Krüllsstrasse,Karl-Kunger-Strasse
1984105,1984,64,autobus,48.0,West,15,,Senftenberger Ring Märkisches Zentrum,Bernauer Strasse Ecke Wollinger Strasse
1984106,1984,65,autobus,26.0,Ost,20,,Krüllsstrasse,Oberspree
1984107,1984,65,autobus,,West,12,,Wedding Seestrasse Ecke Müllerstrasse,Sonnenalle Ecke Peter-Anders-Strasse
1984108,1984,66,autobus,27.0,Ost,20,,Krüllsstrasse,Springbornstrasse
1984109,1984,67,autobus,26.0,Ost,20,,S-Bhf. Treptower Park,VEB Kombinat Auto Trans
1984110,1984,68,autobus,16.0,Ost,10,,Kaulsdorfer Strasse,Müggelschlößchenweg
1984111,1984,68,autobus,35.0,West,15,,Dahlem Clayallee Ecke Königin-Luise-Strasse,U-Bhf. Tempelhof
1984112,1984,69,autobus,14.0,Ost,20,,Kaulsdorfer Strasse,Müggelschlößchenweg
1984113,1984,69,autobus,37.0,West,20,,Eichkamp Dauerwaldweg,Reichstag
1984114,1984,7,autobus,42.0,Ost,20,,"Glienicke, Leninstrasse",U-Bhf. Pankow
1984115,1984,7,autobus,18.0,West,10,,U-Bhf. Alt-Mariendorf,"Lichtenrade, Blohmstrasse Ecke Wünsdorfer Strasse"
1984116,1984,70,autobus,34.0,West,12,,Wollankstrasse Ecke Kattegatstrasse,Moabit Wiebestrasse
1984117,1984,70,straßenbahn,49.0,Ost,15,,Gehrenseestrasse,Am Kupfergraben
1984118,1984,71,straßenbahn,37.0,Ost,15,,Heinersdorf,Am Kupfergraben
1984119,1984,72,autobus,56.0,West,15,,Wilhelmsruh Kopenhagener Strasse,Gartenfeld
1984120,1984,72,straßenbahn,35.0,Ost,15,,Pasedagplatz,Oranienburger Tor
1984121,1984,73,autobus,41.0,West,7,,Zoo Hardenbergplatz,"Britz, Buschkrug"
1984122,1984,74,autobus,44.0,West,15,,Charlottenburg Königin-Elisabeth-Strasse,Lindenhof
1984123,1984,75,autobus,54.0,West,10,,Steglitzer Damm Ecke Munsterdamm,Hermannplatz
1984124,1984,76,autobus,42.0,West,7,,U-Bhf. Walther-Schreiber-Platz,Lichtenrade Blohmstrasse Ecke Wünsdorfer Strasse
1984125,1984,77,autobus,32.0,West,20,,Neukölln Britzer Allee,Marienfelde Daimlerstrasse
1984126,1984,78,autobus,32.0,Ost,10,,Arkonaplatz,Schumannstrasse
1984127,1984,78,autobus,19.0,West,20,,U-Bhf. Alt-Mariendorf,Lichtenrade Nahariyastrasse
1984128,1984,78E,autobus,18.0,Ost,10,,Arkonaplatz,Adalbertstrasse
1984129,1984,79,autobus,12.0,Ost,20,,Alexanderstrasse,Otto-Grotewohl-Strasse
1984130,1984,79,autobus,48.0,West,15,,Marienfelde Waldsassener Strasse,S-Bhf. Lichtenrade
1984131,1984,8,autobus,36.0,Ost,7,,Mahlsdorfer Allee,Bhf. Lichtenberg
1984132,1984,8,autobus,24.0,West,15,,Flughafen Berlin-Tegel,U-Bhf. Osloer Strasse
1984133,1984,80,autobus,25.0,West,15,,U-Bhf. Ruhleben,Staaken Brunsbütteler Damm
1984134,1984,81,autobus,39.0,West,7,,U-Bhf. Friedrich-Wilhelm-Platz,Mariendorf Dardanellenweg
1984135,1984,82,autobus,31.0,West,15,,S-Bhf. Lichtenrade,S-Bhf. Lichtenrade
1984136,1984,82,straßenbahn,49.0,Ost,12,,Mahlsdorf-Süd,S-Bhf. Ostkreuz
1984137,1984,83,autobus,45.0,West,12,,Nettelbeckplatz,"Lankwitz, Kirche"
1984138,1984,83,straßenbahn,42.0,Ost,15,,S-Bhf. Mahlsdorf,Wendenschloß
1984139,1984,84,autobus,38.0,West,12,,Lichterfelde Ringstrasse Ecke Weißwasserweg,U-Bhf. Kurfürstenstrasse
1984140,1984,84,straßenbahn,47.0,Ost,20,,Wasserwerk,Am Falkenberg
1984141,1984,85,autobus,48.0,West,10,,Lichterfelde-Süd Holtheimer Weg,Wittenbergplatz
1984142,1984,85,straßenbahn,40.0,Ost,20,,"Johannisthal, Haeckelstrasse",Wendenschloß
1984143,1984,86,autobus,41.0,West,12,,Fehrbelliner Platz,"Lichterfelde, Celsiusstrasse"
1984144,1984,86,straßenbahn,41.0,Ost,10,,Hirtestrasse,Alt-Schmöckwitz
1984145,1984,87,autobus,10.0,West,20,,U-Bhf. Richard-Wagner-Platz,Pulsstrasse
1984146,1984,88,autobus,12.0,West,10,,U-Bhf. Rathaus Steglitz,"Lichterfelde, Augustaplatz"
1984147,1984,89,autobus,28.0,West,10,,Bornholmer Strasse,U-Bhf. Mierendorffplatz
1984148,1984,9,autobus,19.0,Ost,3,,John-Schehr-Strasse,Otto-Grotewohl-Strasse
1984149,1984,9,autobus,40.0,West,15,,Flughafen Berlin-Tegel,Budapester Strasse
1984150,1984,90,autobus,36.0,West,20,,"Zoo, Hardenbergplatz",Bernauer Strasse Ecke Wolliner Strasse
1984151,1984,91,autobus,30.0,Ost,20,,Lindenberger Strasse,S-Bhf. Kaulsdorf
1984152,1984,91,autobus,29.0,West,10,,Buckow-Süd,Hermannplatz
1984153,1984,92,autobus,19.0,Ost,10,,S-Bhf. Marzahn,S-Bhf. Biesdorf
1984154,1984,92,autobus,48.0,West,10,,Staaken Brunsbütteler Damm,"Zoo, Hardenbergplatz"
1984155,1984,92E,autobus,4.0,Ost,20,,S-Bhf. Biesdorf,Wilhem-Griesinger-Krankenhaus
1984156,1984,93,autobus,4.0,Ost,0,,Lindenhof,U-Bhf. Lichtenberg
1984157,1984,93,autobus,13.0,West,20,,U-Bhf. Alt-Mariendorf,Britz-Süd Gutschmidtstrasse
1984158,1984,94,autobus,13.0,Ost,20,,U-Bhf. Tierpark,U-Bhf. Tierpark
1984159,1984,94,autobus,41.0,West,10,,Heerstrasse Ecke Reimerweg,"Zoo, Hardenbergplatz"
1984160,1984,95,autobus,33.0,Ost,20,,Greifswalder Strasse,S-Bhf. Marzahn
