Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
979,Schäferberg,bus,['A6'],"52.41562661861071, 13.12630868100336",nan,A6+ A6+ ['A6'],nan+ nan+ nan
980,Schäfersee,bus,['A71'],"52.564360168832955, 13.363961686416738",,,
981,Schöneberg,s-bahn,"['KBS 151', 'KBS 154', 'KBS 150']","52.4794,13.3517",Q543855,"['KBS 100', 'KBS 104a']+ ['KBS 100a', 'KBS 104', 'KBS 100']+ ['KBS 100', 'KBS 100a', 'KBS 104']+ KBS 100,KBS 104,KBS 100a+ KBS 104,KBS 100a,KBS 100+ KBS 100,KBS 100k,KBS 100e+ ['KBS 100k', 'KBS 100e', 'KBS 100']",nan+ nan+ nan+ Berlin-Schöneberg station+ Berlin-Schöneberg station+ Berlin-Schöneberg station+ nan
982,Schöneberger Ufer Ecke Potsdamerstrasse,bus,"['A83', 'A75']","52.505826863887506, 13.368263849542636",,,
983,Schönefelderstrasse Ecke Waltersdorferstrasse,bus,['A41'],"52.41517717297603, 13.497868264575407",,,
984,"Schöneiche, Dorfaue",strassenbahn,['S-Bhf. Friedrichshagen <> Rüdersdorf'],"52.47886105131975, 13.70053232372426",,,
985,"Schöneiche, Dorfstrasse",strassenbahn,['S-Bhf. Friedrichshagen <> Rüdersdorf'],"52.47856620635917, 13.694957894723224",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan+ nan
986,"Schöneiche, Goethepark",strassenbahn,['S-Bhf. Friedrichshagen <> Rüdersdorf'],"52.47079746484671, 13.688349606776411",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan+ nan
987,"Schöneiche, Grätzwalde",strassenbahn,['S-Bhf. Friedrichshagen <> Rüdersdorf'],"52.47410984584059, 13.71327932499737",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan+ nan
988,"Schöneiche, Jägerstrasse",strassenbahn,['S-Bhf. Friedrichshagen <> Rüdersdorf'],"52.47278762603676, 13.730566290724404",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan+ nan
989,"Schöneiche, Rahnsdorferstrasse",strassenbahn,['S-Bhf. Friedrichshagen <> Rüdersdorf'],"52.47476591959579, 13.692324354205697",,,
990,"Schöneiche, Schillerstrasse",strassenbahn,['S-Bhf. Friedrichshagen <> Rüdersdorf'],"52.47747516744112, 13.708762100565384",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan+ nan
991,"Schöneiche, Waldstrasse",strassenbahn,['S-Bhf. Friedrichshagen <> Rüdersdorf'],"52.46776642462116, 13.68198321602651",nan,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']+ ['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",nan+ nan+ nan
992,Schöneweide,s-bahn,"['KBS 110', 'KBS 141', 'KBS 142', 'KBS 140', 'KBS 115']","52.455,13.509444444444",Q111323931,"['KBS 100d', 'KBS 100a', 'KBS 100c']+ ['KBS 100a', 'KBS 100d', 'KBS 103']+ ['KBS 103a', 'KBS 100a', 'KBS 103']+ KBS 103,KBS 103a,KBS 100a+ KBS 103,KBS 103a,KBS 100a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a+ ['KBS 105', 'KBS 103', 'KBS 106a', 'KBS 103a', 'KBS 106']+ ['110', '141', '140', '142', '115']",nan+ nan+ nan+ S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide+ nan+ nan
993,Schönfließ,s-bahn,['KBS 140'],"52.6648,13.3397",Q801423,KBS 104+ ['KBS 104']+ ['140'],nan+ nan+ nan
994,Schönhauser Allee,s-bahn,"['KBS 141', 'KBS 142', 'KBS 140', 'KBS 143']","52.549329,13.413706",Q111264493,"['KBS 100']+ ['KBS 100']+ ['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 106+ KBS 106a,KBS 104,KBS 106+ ['KBS 104', 'KBS 105', 'KBS 106a', 'KBS 106']+ ['140', '141', '142']",nan+ nan+ nan+ S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee+ nan+ nan
995,Schönhauser Allee,strassenbahn,['3'],"52.5537705,13.4138898",Q65076842,"['49', '47']+ ['70', '3']+ 3+ ['3']+ ['3']",nan+ nan+ nan+ nan+ nan
996,Schönhauser Allee,u-bahn,['A'],"52.549328888889,13.413706111111",Q47014936,"['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']",nan+ nan+ Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)+ nan+ nan
997,Schönholz,s-bahn,"['KBS 154', 'KBS 152']","52.5714,13.3814",Q800490,"['KBS 104', 'KBS 105']+ ['KBS 105', 'KBS 104']+ ['KBS 105', 'KBS 104']+ KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e+ ['KBS 100c', 'KBS 100e']",nan+ nan+ nan+ Berlin-Schönholz station+ Berlin-Schönholz station+ Berlin-Schönholz station+ nan
998,Schützallee Ecke Clayallee,bus,['A60'],"52.44218524554921, 13.265418143972825",,,
999,Schützallee Ecke Riemeisterstrasse,bus,['A3'],"52.4417219193688, 13.261674100359738",,,
1000,Seebugerstrasse Ecke Klosterstrasse,bus,['A13'],"52.5291522895126, 13.195619521760054",,,
1001,Seegefelder Weg,bus,['A63'],"52.549813200063646, 13.128679816115987",nan,A63+ A63+ A63+ ['A63'],"Seegefelder Weg, Stadtgrenze+ Seegefelder Weg, Stadtgrenze+ Seegefelder Weg, Stadtgrenze+ nan"
1002,Seestr.,u-bahn,['6'],"52.55056,13.35194",Q554391,"['C I']+ C I,C II+ C I+ C I+ ['6']",nan+ Seestraße+ Seestraße+ Seestraße+ nan
1003,Seestrasse Ecke Afrikanischestrasse,bus,['A64'],"52.54624596766985, 13.344021652901555",nan,['A64'],nan
1004,Seestrasse Ecke Beusselstrasse,bus,['A23'],"52.53818549275737, 13.326163618163639",,,
1005,Seidelstr. (Flughafen Tegel),u-bahn,['6'],"52.571111,13.302778",Q557582,C I+ C I+ ['6'],nan+ nan+ nan
1006,Senefelderplatz,u-bahn,['A'],"52.53242,13.412743",Q32661454,"['A']+ ['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']",nan+ nan+ nan+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz+ nan+ nan
1007,Seydlitzstrasse Ecke Lehrterstrasse,bus,['A90'],"52.52795924164237, 13.364206660289726",,,
1008,Schlossplatz,bus,['27E'],"52.444440717970195, 13.575132622824544",,,
1009,Siemensstadt,s-bahn,['KBS 159'],"52.53923,13.26365",Q96080453,"['KBS 100b']+ ['KBS 100b']+ ['KBS 100d']+ KBS 100c,KBS 100d+ KBS 100c+ KBS 100b+ ['KBS 100b']",nan+ nan+ nan+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station+ nan
1010,Siemensstadt-Fürstenbrunn,s-bahn,['KBS 158'],"52.528,13.2695",Q18747940,['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 100a+ ['KBS 100a'],nan+ Siemensstadt-Fürstenbrunn station+ Siemensstadt-Fürstenbrunn station+ Siemensstadt-Fürstenbrunn station+ nan
1011,Sommerstrasse Ecke Klemkestrasse,bus,['A79'],"52.57476543169972, 13.3735118377214",nan,A79+ ['A79'],nan+ nan
1012,Sonderhauserstrasse Ecke Hildburghauserstrasse,bus,['A2'],"52.415956180519764, 13.341711771261744",nan,['A2'],nan
1013,Sondershausener Strasse Ecke Hildburghauserstrasse,bus,['A11'],"52.41593912926577, 13.341726815502268",,,
1014,Sonnenallee Ecke Erkstrasse,bus,['A4'],"52.48167462225099, 13.440103660480876",nan,A4+ ['A4'],nan+ nan
1015,Sonnenallee Ecke Pannierstrasse,bus,['A75'],"52.48609620424968, 13.430217857961605",nan,A75+ ['A75'],nan+ nan
1016,Sonnenallee,s-bahn,['KBS 150'],"52.473,13.4558",Q481364,,
1017,Sophie-Charlotte-Platz,u-bahn,['1'],"52.510833333333,13.296666666667",Q657879,"['A1']+ ['A I']+ ['A I']+ B I,A I+ A I,B I+ A I+ ['1']",nan+ nan+ nan+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz+ nan
1018,Sophie-Charlotten-Platz,bus,['A74'],"52.51094811093668, 13.296499935495818",nan,A74+ ['A74'],nan+ nan
1019,Sophie-Charlotten-Strasse Ecke Spandauer Damm,bus,['A87'],"52.518808578800325, 13.286664234138879",,,
1020,Sowjetisches Ehrenmal,bus,['47'],"52.485358959701166, 13.46705340935477",nan,['A47'],nan
1021,Spandau,s-bahn,"['KBS 157', 'KBS 158']","52.532, 13.2089",Q800491,"['KBS 100c']+ ['KBS 101', 'KBS 103']+ ['KBS 103a', 'KBS 101', 'KBS 103']+ KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g+ ['KBS 100a', 'KBS 100g']",nan+ nan+ nan+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ nan
1022,Spandau West,s-bahn,"['KBS 157', 'KBS 158']","52.5347,13.1958",Q111325678,"['KBS 101', 'KBS 103']+ ['KBS 103a', 'KBS 101', 'KBS 103']+ KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g+ ['KBS 100a', 'KBS 100g']",nan+ nan+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ nan
1023,"Spandau, Markt",bus,['A56'],"52.537581553341596, 13.203797305616401",nan,"['A13']+ ['A5']+ ['A54', 'A56']+ ['80', '5', '56', '31', '97', '63', '13']",nan+ nan+ nan+ nan
1024,"Spandau, Wasserwerk",bus,['A34'],"52.55592684238338, 13.16783600781684",nan,['A34']+ ['34'],nan+ nan
1025,Spandauer Damm Ecke Fürstenbrunner Weg,bus,['A10'],"52.51841552917632, 13.280166898552146",,,
1026,Spandauer Damm Ecke Königin-Elisabeth-Strasse,bus,['A74'],"52.51837002948088, 13.28016802012015",nan,['A10'],nan
1027,Spandauer Damm Ecke Stadtautobahn,bus,['A65'],"52.51857412672491, 13.283160489189049",nan,A65+ ['A65'],nan+ nan
1028,Spanische Allee Ecke Potsdamerchaussee,bus,"['A3', 'A18']","52.42961565609535, 13.22409178123359",nan,['A18'],nan
1029,Sperberstrasse,bus,['A14E'],"52.58732574489259, 13.226042437329946",,,
1030,Spichernstr. (Bundesallee),u-bahn,"['2', '9']","52.496388888889,13.330555555556",Q667046,"B II,A II+ A II+ ['9', '2']",Spichernstraße metro station+ Spichernstraße metro station+ nan
1031,Spindlersfeld,s-bahn,['KBS 142'],"52.4472,13.5613",Q4892371,['KBS 100d']+ ['KBS 100d']+ ['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106+ ['KBS 106']+ ['142'],nan+ nan+ nan+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station+ nan+ nan
1032,Spittelmarkt,bus,['32'],"52.5113056030484, 13.401437968143412",,,
1033,Spittelmarkt,u-bahn,['A'],"52.511111111111,13.403611111111",Q569489,"['A']+ ['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']",nan+ nan+ nan+ Spittelmarkt station+ Spittelmarkt station+ Spittelmarkt station+ nan+ nan
1034,Spreewaldplatz,bus,['A75'],"52.49746662927152, 13.43173832995115",nan,A75+ A75+ ['A75']+ ['75'],nan+ nan+ nan+ nan
1035,Staaken,s-bahn,['KBS 158'],"52.5378,13.1414",Q477545,['KBS 101']+ ['KBS 101']+ KBS 101+ ['KBS 100a'],nan+ nan+ Berlin-Staaken station+ nan
1036,Stadion Buschallee,strassenbahn,"['99', '70']","52.5566718,13.4869834",Q65504715,['70']+ 70+ 70+ 70+ ['70']+ ['70'],nan+ Stadion Buschallee/Hansastraße+ Stadion Buschallee/Hansastraße+ Stadion Buschallee/Hansastraße+ nan+ nan
1037,Stadtberg,bus,['43'],"52.53441142039244, 13.541360189116462",nan,"['54', '43']",nan
1038,Stadtmitte,u-bahn,['A'],"52.5122,13.3894",Q660066,"['A', 'C']+ ['C I']+ A+ A+ ['A']+ ['A']",nan+ nan+ nan+ nan+ nan+ nan
1039,Stahlheimerstrasse,strassenbahn,['3'],"52.5525647,13.425432",Q65921488,,
1040,Stegerwaldstrasse Ecke Marienfelder Allee,bus,['A32'],"52.42073131510698, 13.369265796384356",,,
1041,Steglitz,s-bahn,['KBS 154'],"52.4562,13.3216",Q111264179,['KBS 104a']+ ['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e+ ['KBS 100e'],nan+ nan+ nan+ S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz+ nan
1042,Steglitzer Damm Ecke Bismarckstrasse,bus,['A2'],"52.45103853874437, 13.337972380176712",,,
1043,Steglitzer Damm Ecke Halskestrasse,bus,"['A81', 'A83']","52.45001256122418, 13.346717236952571",,,
1044,Steuerhaus,strassenbahn,['69'],"52.530493,13.4614989",Q65553632,"['64']+ ['63', '69', '64']+ 63,69E,69,64+ 64,63+ 69E,63,69,64+ ['63', '69', '69E', '64']",nan+ nan+ Oderbruchstraße+ Oderbruchstraße+ Oderbruchstraße+ nan
1045,Strab. Bhf. Siegfriedstrasse,strassenbahn,['69'],"52.5206411,13.4994454",Q66014798,"69,69E+ ['69', '69E']",nan+ nan
1046,"Köpenick, Strab.-Betriebshof ; Strab.-Betriebshof",strassenbahn,"['85', '83'] ; ['17', '19']","52.4399134,13.5817824 ; 52.5206411,13.4994454",Q66370900 ; Q66014798,,
1047,Strandbad,bus,['A14E'],"52.599760109249864, 13.213133160337714",nan,['A14E'],nan
1048,Strasse nach Saatwinkel,bus,['A13'],"52.561942642559984, 13.254607013215507",nan,A13+ ['A13']+ ['13'],nan+ nan+ nan
1049,Strausberg,s-bahn,['KBS 100'],"52.531933,13.836933",Q7622326,"['KBS 101']+ ['KBS 101a', 'KBS 101']+ KBS 101a,KBS 101+ KBS 101,KBS 101c+ KBS 101,KBS 101c+ ['KBS 101c', 'KBS 101']+ ['100']",nan+ nan+ Strausberg station+ Strausberg station+ Strausberg station+ nan+ nan
1050,Strausberg Nord,s-bahn,['KBS 100'],"52.5902,13.9084",Q7622324,['KBS 101a']+ KBS 101a+ KBS 101c+ KBS 101c+ ['KBS 101c']+ ['100'],nan+ Strausberg Nord station+ Strausberg Nord station+ Strausberg Nord station+ nan+ nan
1051,Strausberg Stadt,s-bahn,['KBS 100'],"52.5766,13.8878",Q7622325,['KBS 101a']+ KBS 101a+ KBS 101c+ KBS 101c+ ['KBS 101c']+ ['100'],nan+ Strausberg Stadt station+ Strausberg Stadt station+ Strausberg Stadt station+ nan+ nan
1052,Strausberger Platz,u-bahn,['E'],"52.518055555556,13.430833333333",Q570999,['E']+ ['E']+ ['E']+ E+ E+ E+ ['E']+ ['E'],nan+ nan+ nan+ Strausberger Platz+ Strausberger Platz+ Strausberger Platz+ nan+ nan
1053,Stresowplatz,bus,"['A31', 'A5', 'A80']","52.53362877636616, 13.206781830760963",nan,"A31,A5+ A5,A31+ A5,A31+ ['A5', 'A31', 'A80', 'A56']+ ['80', '31', '5', '56']",Stresowplatz+ Stresowplatz+ Stresowplatz+ nan+ nan
1054,Stresowplatz,bus,['A56'],"52.53399215320223, 13.206691555024998",,,
1055,Stromstrasse Ecke Alt-Moabit,bus,['A86'],"52.52539701700869, 13.342786224224186",nan,A86+ ['A86'],nan+ nan
1056,Stromstrasse Ecke Turmstrasse,bus,['A24'],"52.526341844675855, 13.343124963846464",nan,"['A24']+ ['A70', 'A24']",nan+ nan
1057,Stubenrauchstrasse,bus,"['A52', '48']","52.42413109104233, 13.48548111318564",nan,"A48+ ['A48']+ ['81', '2']",nan+ nan+ nan
1058,Stubenrauchstrasse Ecke Kanalstrasse,bus,['A57'],"52.43167138147915, 13.495271691543689",nan,A52+ ['A52'],Stubenrauchstrasse Ecke Kanalstrasse+ nan
1059,"Stölpchensee, Glienickerstrasse",bus,['A66'],"52.41159251323316, 13.136103952643023",,,
1060,Suermondtstrasse,strassenbahn,['63'],"52.549051692659646, 13.501598848581892",nan,"['63', '70']",nan
1061,Sundgauer Str.,s-bahn,['KBS 154'],"52.436291,13.273772",Q800513,['KBS 104a']+ ['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e+ ['KBS 100e'],nan+ nan+ nan+ Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station+ nan
1062,Sundgauer Strasse Ecke Berlinerstrasse,bus,['A48'],"52.43833636899285, 13.271438368698744",nan,['A48']+ ['A48'],nan+ nan
1063,Säntisstrasse,bus,"['A78', 'A76']","52.41320161792562, 13.378457433742751",nan,['7'],nan
1064,Südende,s-bahn,['KBS 153'],"52.4481,13.3536",Q800511,['KBS 103']+ ['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 100d+ ['KBS 100d'],nan+ nan+ nan+ Südende station+ Südende station+ Südende station+ nan
1065,Südstern,u-bahn,['7'],"52.489444444444,13.407777777778",Q656081,['C I']+ ['C I']+ C I+ C I+ C I+ ['7'],nan+ nan+ Südstern+ Südstern+ Südstern+ nan
1066,Tauroggener Strasse Ecke Osnabrückerstrasse,bus,['A72'],"52.525848873521234, 13.301915580118559",nan,['A89'],nan
1067,Tegel,s-bahn,['KBS 152'],"52.5886,13.2894",Q800493,['KBS 105']+ ['KBS 105']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c+ ['KBS 100c'],nan+ nan+ nan+ Berlin-Tegel railway station+ Berlin-Tegel railway station+ Berlin-Tegel railway station+ nan
1068,Tegel,u-bahn,['6'],"52.58944,13.28389",Q656090,"C I,C II+ C I+ C I+ ['6']",Alt-Tegel metro station+ Alt-Tegel metro station+ Alt-Tegel metro station+ nan
1069,Tegeler Strasse Ecke Fennstrasse,bus,['A83'],"52.5379038369897, 13.361621241809747",,,
1070,"Tegelort, Almazeile",bus,['A20'],"52.57056766747865, 13.229206320115837",,,
1071,Teltower Damm Ecke Potsdamerstrasse,bus,"['A10', 'A53']","52.435059519028655, 13.260384104797224",nan,['A48'],nan
1072,Teltower Strasse Ecke Charlottenburgerchaussee,bus,['A35'],"52.52693840124093, 13.216003627032839",,,
1073,Teltowerstrasse Ecke Charlottenburgerstrasse,bus,['A54'],"52.52694632793839, 13.21601948232148",nan,['A5'],nan
1074,Tempelhof,bus,['A68'],"52.47100865527257, 13.385669584056798",,,
1075,Tempelhof,s-bahn,"['KBS 151', 'KBS 150']","52.4708,13.3854",Q111264368,"['KBS 100']+ ['KBS 100a', 'KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k+ ['KBS 100k', 'KBS 100']",nan+ nan+ nan+ S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof+ nan
1076,Tempelhof,u-bahn,['6'],"52.47075,13.385361111111",Q3983109,['6'],nan
1077,Tempelhofer Damm Ecke Ordensmeisterstrasse,bus,['A25'],"52.45582321742813, 13.383969709705047",nan,A25+ ['A25'],nan+ nan
1078,Tempelhofer Damm Ecke Tempelhof,bus,"['A73', 'A65']","52.46600279683165, 13.385601564598742",,,
1079,Tessenowstrasse Ecke Roadernallee,bus,['A64'],"52.583169728899165, 13.343714896398085",,,
1080,Tessenowstrasse Ecke Roedernallee,bus,['A12'],"52.58312467969267, 13.34369397778962",nan,A14+ ['64'],nan+ nan
1081,Teuptitzerstrasse Ecke Kiehl-Ufer,bus,['A4'],"52.47953358511357, 13.455564998960526",nan,['A4'],nan
1082,Theodor-Heuss-Platz,bus,"['A94', 'A4', 'A92']","52.50937134345749, 13.272564724049401",nan,"A4+ ['A4', 'A94']",nan+ nan
1083,Theodor-Heuss-Platz,u-bahn,['1'],"52.509722222222,13.273055555556",Q657857,A I+ ['1'],nan+ nan
1084,Thielplatz,u-bahn,['2'],"52.451111111111,13.282222222222",Q571331,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']",nan+ nan+ nan+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station+ nan
1085,Thuner Platz,bus,"['A85', 'A53']","52.42375896990032, 13.296184869051308",nan,"A53+ A53+ A85,A53+ ['A85', 'A53']+ ['53', '85']",Thuner Platz+ Thuner Platz+ Thuner Platz+ nan+ nan
1086,Thälmannplatz,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.45059921293253, 13.752440969865605",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)']+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan+ nan+ nan
1087,Thälmannplatz,u-bahn,['A'],"52.51167,13.38472",Q658391,"['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']",nan+ nan+ Mohrenstraße metro station+ Mohrenstraße metro station+ Mohrenstraße metro station+ nan+ nan
1088,Tiergarten,s-bahn,"['KBS 157', 'KBS 156']","52.5144,13.3365",Q572112,"['KBS 101', 'KBS 100c']+ ['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g+ ['KBS 100g', 'KBS 100h']",nan+ nan+ nan+ Berlin-Tiergarten station+ Berlin-Tiergarten station+ Berlin-Tiergarten station+ nan
1089,Tiergartenstrasse Ecke Hofjägerallee,bus,['A69'],"52.50957037738087, 13.351367801648413",,,
1090,Tiergartenstrasse Ecke Hofjägerstrasse,bus,['A24'],"52.50959871663513, 13.351363960159109",,,
1091,Tierpark Berlin,strassenbahn,"['17', '19', '69']","52.50297204519277, 13.520916474066839",nan,"['69']+ 69E,69+ 69+ 69,69E+ ['69', '69E']",nan+ Tierpark Berlin+ Tierpark Berlin+ Tierpark Berlin+ nan
1092,Transvaalstrasse Ecke Afrikanischestrasse,bus,['A64'],"52.55037720062858, 13.339088323376581",,,
1093,"Treptow, Eichenstrasse",bus,['47'],"52.49476666624515, 13.45313221364275",nan,['47'],nan
1094,"Treptow, Rathaus",bus,['47'],"52.48358899866382, 13.480324760498638",nan,"A47+ A47+ A47+ ['A47']+ ['47', '67', '64']","Treptow, Rathaus+ Treptow, Rathaus+ Treptow, Rathaus+ nan+ nan"
1095,Treptower Park,s-bahn,"['KBS 110', 'KBS 141', 'KBS 142', 'KBS 140', 'KBS 115']","52.4938,13.4618",Q559274,"['KBS 100', 'KBS 100c']+ ['KBS 103', 'KBS 100']+ ['KBS 100', 'KBS 103a', 'KBS 103']+ KBS 103,KBS 103a,KBS 100+ KBS 103,KBS 103a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a+ ['KBS 105', 'KBS 103', 'KBS 106a', 'KBS 103a', 'KBS 106']+ ['110', '141', '140', '142', '115']",nan+ nan+ nan+ Berlin Treptower Park station+ Berlin Treptower Park station+ Berlin Treptower Park station+ nan+ nan
1096,Treuenbrietzener Strasse Ecke Wilhelmsruher Damm,bus,['A62'],"52.596917797110216, 13.360503823659403",,,
1097,Turmstr.,u-bahn,['9'],"52.52585,13.341352777778",Q571400,['9'],nan
1098,Turmstrasse Ecke Beusselstrasse,bus,['A23'],"52.52737827445803, 13.328702359065009",,,
1099,U-Bhf Parchimer Allee,bus,['A98'],"52.44566826032012, 13.449942053238908",nan,['A98'],nan
1100,U-Bhf- Pankow,strassenbahn,['49'],"52.5675692,13.4121641",Q65055075,,
1101,U-Bhf. Alt-Mariendorf,bus,"['A77', 'A11', 'A78', 'A76']","52.440202628447636, 13.387296995844753",nan,"['A11', 'A78', 'A77']+ ['93', '77', '76E', '78', '81', '7', '11']",nan+ nan
1102,U-Bhf. Blaschko-Allee,bus,['A41'],"52.45247827369382, 13.448999962354293",nan,"['A41', 'A73']",nan
1103,U-Bhf. Britz-Süd,bus,['A98'],"52.43696136998766, 13.447541261443378",nan,['A98'],nan
1104,U-Bhf. Bülowstrasse,bus,"['A83', 'A75']","52.49787469517453, 13.362124599310649",nan,"A48+ A48,A75+ A75,A48+ ['A48', 'A83', 'A75']",U-Bhf. Bülowstrasse+ U-Bhf. Bülowstrasse+ U-Bhf. Bülowstrasse+ nan
1105,U-Bhf. Dahlem-Dorf,bus,['A68'],"52.45807069736877, 13.289706947871178",nan,"['A11']+ A68+ A68+ A68+ ['A68']+ ['68', '1']",nan+ U-Bhf. Dahlem-Dorf+ U-Bhf. Dahlem-Dorf+ U-Bhf. Dahlem-Dorf+ nan+ nan
1106,U-Bhf. Dimitroffstrasse,strassenbahn,"['4', '70', '22', '13', '49', '46']","52.5401928,13.4113979",Q65088313,"['13', '4']+ 13,22,70,49,4,46E,46+ 70,49,22,4,46,13+ 4,22,13,49,70,46+ ['22', '13', '46', '70', '4', '49']+ ['13', '70', '21', '4', '49', '46', '22']",nan+ U Eberswalder Straße+ U Eberswalder Straße+ U Eberswalder Straße+ nan+ nan
1107,U-Bhf. Flughafen,bus,['A4'],"52.48488595983176, 13.38599654703171",nan,"['A4']+ ['A4']+ A4,A19+ A19,A4+ A4+ ['A4']",nan+ nan+ U-Bhf. Flughafen+ U-Bhf. Flughafen+ U-Bhf. Flughafen+ nan
1108,U-Bhf. Friedrich-Wilhelm-Platz,bus,"['A81', 'A2']","52.47196472383641, 13.328450045496385",nan,"['17', '2', '25', '81']",nan
