Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
0,Adamstrasse Ecke Wilhelmstrasse,bus,['A13'],"52.5210974258045, 13.187990320264987",,['A13'],
1,Adlershof,s-bahn,"['KBS 100a', 'KBS 103']","52.434722222222,13.541388888889",Q323551,"['KBS 100a', 'KBS 103']+ KBS 103,KBS 100a+ KBS 103,KBS 100a,KBS 106+ KBS 106a,KBS 103,KBS 103a",Berlin-Adlershof station+ Berlin-Adlershof station+ Berlin-Adlershof station
2,"Adlershof, Oppenbrücke (Benzolwerk)",strassenbahn,['84'],"52.42607491619971, 13.555219462749426",,,
3,Falkenberger Chaussee,bus,['A39'],"52.5706254674252, 13.534226375399161",,,
4,Alboinstrasse Ecke Schönebergerstrasse,strassenbahn,['6'],"52.4698434808757, 13.372061552266187",,['6'],
5,Albrechtshof,s-bahn,['KBS 103'],"52.5494,13.1283",Q800470,['KBS 103']+ KBS 103+ KBS 103+ KBS 103,Berlin Albrechtshof station+ Berlin Albrechtshof station+ Berlin Albrechtshof station
6,Alexanderplatz,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.521388888889,13.411944444444",Q111324700,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",S-Bahnhof Berlin Alexanderplatz+ S-Bahnhof Berlin Alexanderplatz+ S-Bahnhof Berlin Alexanderplatz
7,Alexanderplatz,strassenbahn,['1'],"52.5219449,13.4143847",Q65548996,,
8,Alexanderplatz,u-bahn,"['A I', 'D', 'E']","52.5214,13.4119",Q17173458,"['D', 'E', 'A I']+ E,D,A I,A II+ A,E+ A,E",Alexanderplatz u-bahn station+ Alexanderplatz u-bahn station+ Alexanderplatz u-bahn station
9,"Alexanderplatz, Grunerstrasse",strassenbahn,"['73', '71', '72', '74']","52.52008326268696, 13.41408418961877",,"['74', '22', '71', '72']+ 82,74,74E,72,71+ 71+ 71","+ Alexanderplatz, Grunerstrasse+ Alexanderplatz, Grunerstrasse+ Alexanderplatz, Grunerstrasse"
10,"Alexanderplatz, Grunestrasse",strassenbahn,['64'],"52.52008326268696, 13.41408418961877",,['64']+ 64,"+ Alexanderplatz, Grunerstrasse"
11,"Alexanderplatz, Neue Königsstrasse",strassenbahn,"['69', '65']","52.52208108570033, 13.416386259940168",,,
12,"Alt-Blankenburg, Kirche",bus,['A42'],"52.59331569949531, 13.453672869643954",,,
13,"Alt-Buch, Kirche",bus,['A42'],"52.63517918139864, 13.498694001682974",,,
14,"Alt-Glienicke, Am Falkenberg",strassenbahn,['84'],"52.418565185694725, 13.54870199909426",,,
15,"Alt-Karow, Kirche",bus,['A42'],"52.612016271884954, 13.483134353282757",,,
16,"Alt-Kladow, Kladow",bus,['A34'],"52.452286936783146, 13.148573109235501",,,
17,Alt-Kladow/Postamt,bus,['A6'],"52.45329658628831, 13.143672713561154",,,
18,Alt-Mariendorf Ecke Mariendorfer Damm,strassenbahn,['99'],"52.440183277735734, 13.387302593017989",,,
19,"Alt-Marzahn, Kirche",bus,['A37'],"52.542423454435976, 13.564061751343658",,"['A37', 'O37']+ O37+ O37+ O37","+ Alt-Marzahn, Kirche+ Alt-Marzahn, Kirche+ Alt-Marzahn, Kirche"
20,Alt-Schmöckwitz,strassenbahn,['86'],"52.3752767,13.649549",Q66459540,['86']+ 86+ 86+ 86,Alt-Schmöckwitz+ Alt-Schmöckwitz+ Alt-Schmöckwitz
21,Alt-Stralau,strassenbahn,['82'],"52.49468919413395, 13.469335878032831",,,
22,Alt-Tegel,strassenbahn,"['29', '28']","52.58996564977717, 13.283262344042182",,,
23,Alt-Tempelhof Ecke Manteuffelstrasse,strassenbahn,['95'],"52.46634095404091, 13.37810810086383",,,
24,Alt-Tempelhof Ecke Tempelhofer Damm,strassenbahn,"['99', '98', '96']","52.46570700613851, 13.385583393690512",,['96'],
26,Am Knie,bus,['A2'],"52.512731625753695, 13.321879176786634",,['A2'],
27,Am Pilz,bus,['A12'],"52.64251497264632, 13.300908054411988",,A15,
28,Am Vierrutenberg,bus,['A35'],"52.613535544271876, 13.343827205969221",,['A20'],
29,Amtsgericht,strassenbahn,['75'],"52.50682617853116, 13.297391449613752",,"['75']+ 76,75+ 75,76+ 75,76",Amtsgericht+ Amtsgericht+ Amtsgericht
30,Amtsgerichtsplatz,strassenbahn,['60'],"52.50684966542204, 13.295305350985814",,,
31,Andreasplatz,strassenbahn,['1'],"52.515147470791824, 13.431936833016952",,,
32,Anhalter Bahnhof,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']","52.503055555556,13.381944444444",Q111324573,"['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104+ KBS 104,KBS 105,KBS 106+ KBS 100d,KBS 100c,KBS 100e",S-Bahnhof Berlin Anhalter Bahnhof+ S-Bahnhof Berlin Anhalter Bahnhof+ S-Bahnhof Berlin Anhalter Bahnhof
33,Anhalter Bahnhof,strassenbahn,['88'],"52.50453275122, 13.382326534592197",,['88']+ 88,Anhalter Bahnhof
34,Anhalter Bhf.,strassenbahn,"['76', '21']","52.50449054956299, 13.382289924849571",,,
35,Antonplatz,strassenbahn,"['73', '74', '70', '72']","52.5484803,13.4517416",Q65548849,"['70', '74', '3', '72']+ 74,70,74E,72,3+ 3,70,72,74E,74+ 72,74E,3,74,70",Antonplatz+ Antonplatz+ Antonplatz
36,"Arnswalder Platz, Elbingerstrasse",bus,['A9'],"52.53376530892205, 13.438121296337357",,,
37,Attilaplatz,strassenbahn,"['95', '96']","52.455498340147045, 13.375619638525905",,"['95', '96']+ 95,96+ 96+ 96",Attilaplatz+ Attilaplatz+ Attilaplatz
38,Augustenburger Platz,bus,['A16'],"52.542186362228115, 13.34942313975666",,['A16']+ A64,
39,Augustenburger Platz (Virchow-Krankenhaus),strassenbahn,['23'],"52.54262309891454, 13.350809060614289",,,
40,Ausstellungshallen,strassenbahn,['75'],"52.506444118860614, 13.282481087316041",,,
41,Babelsberg,s-bahn,['KBS 102'],"52.3914,13.0928",Q801326,['KBS 102']+ KBS 102+ KBS 102,Potsdam-Babelsberg station+ Potsdam-Babelsberg station
42,Badewiese Ecke Kladower Damm,bus,['A34'],"52.47885441421296, 13.179170959997965",,"['A35', 'A34']",
43,Badstrasse Ecke Pankstrasse,strassenbahn,"['36', '23']","52.55227848989899, 13.381428333797949",,,
44,Friedrichstraße,u-bahn,['C I'],"52.520111111111,13.388305555556",Q3753274,,
45,Lichtenberg,u-bahn,['E'],"52.510556,13.496389",Q3831986,,
46,Bahnhof Wedding,u-bahn,['C I'],"52.5425,13.366111",Q4018733,"['C I']+ C I,C II+ C I+ C I",U-Bahnhof Wedding+ U-Bahnhof Wedding+ U-Bahnhof Wedding
47,Bahnhofstrasse Ecke Lindenstrasse,bus,['A27'],"52.45096281111, 13.572146868709519",,['A27']+ A27+ A27+ A27,Bahnhofstrasse Ecke Lindenstrasse+ Bahnhofstrasse Ecke Lindenstrasse+ Bahnhofstrasse Ecke Lindenstrasse
48,Baselerstrasse,strassenbahn,['77'],"52.43778761993494, 13.295382291568542",,"['77', '78']",
49,Baumschulenstrasse,strassenbahn,['91'],"52.469081846595664, 13.491329912138305",,"['92', '91']+ 92+ 95,92+ 92,95",Baumschulenstrasse Ecke Köpenicker Landstrasse+ Baumschulenstrasse Ecke Köpenicker Landstrasse+ Baumschulenstrasse Ecke Köpenicker Landstrasse
50,Baumschulenstrasse Ecke Köpenicker Landstrasse,strassenbahn,"['92', '87']","52.46911904990173, 13.491364972283247",,,
51,Baumschulenweg,s-bahn,"['KBS 100a', 'KBS 103']","52.4675,13.489722",Q324336,"['KBS 103a', 'KBS 100a', 'KBS 103']+ KBS 103,KBS 103a,KBS 100a+ KBS 103,KBS 103a,KBS 100a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a",Berlin-Baumschulenweg station+ Berlin-Baumschulenweg station+ Berlin-Baumschulenweg station
52,Bayerischer Platz,strassenbahn,"['60', '3']","52.48857550103818, 13.340030405284534",,,
53,Bayerischer Platz,u-bahn,['B I'],"52.488333333333,13.340277777778",Q668574,['B II']+ B III+ B III+ B I,Bayerischer Platz station+ Bayerischer Platz station+ Bayerischer Platz station
54,Bellevue,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.52,13.348055555556",Q374018,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g",Berlin Bellevue station+ Berlin Bellevue station+ Berlin Bellevue station
55,Berliner Allee Ecke Wörthstrasse,bus,['A45'],"52.55009424620509, 13.458977628134445",,,
57,Berlinerstrasse Ecke Bahnhofstrasse,bus,['A15'],"52.5886097047125, 13.284703495457908",,,
58,Berlinerstrasse Ecke Bernauerstrasse,bus,['A13'],"52.576291888956334, 13.29470160184664",,['A13'],
59,Berlinerstrasse Ecke Blissestrasse,strassenbahn,['44'],"52.48648462511159, 13.320423728961352",,['44'],
60,Berlinerstrasse Ecke Bundes Allee,strassenbahn,['78'],"52.48733987181299, 13.331006268658216",,,
61,Berlinerstrasse Ecke Cauerstrasse,bus,['A1 (Obus)'],"52.51470366671483, 13.315196935865384",,,
62,Berlinerstrasse Ecke Clayallee,bus,['A1 (Obus)'],"52.43504762674881, 13.260472542540109",,,
63,Berlinerstrasse Ecke Kissingenstrasse,bus,['A45'],"52.56623733190026, 13.41239119018649",,,
64,Berliner Allee Ecke Langhansstrasse,strassenbahn,['3'],"52.54829145473993, 13.45089437827843",,,
65,Berlinerstrasse Ecke Scharnweberstrasse,strassenbahn,"['29', '68', '25', '28']","52.56174645165573, 13.332114282477823",,,
67,Berlinerstrasse Ecke Seehofstrasse,bus,"['A2', 'A3E', 'A10']","52.435122980032475, 13.263526555702784",,,
68,Berlinerstrasse Ecke Uhlandstrasse,strassenbahn,['51'],"52.48648936437959, 13.322515759458744",,['51'],
69,Berlinerstrasse Ecke Wilmersdorferstrasse,strassenbahn,"['55', '3']","52.51811539274252, 13.30443163055141",,,
70,Berlinerstrasse Ecke Wismarerstrasse,strassenbahn,['96'],"52.41789027146363, 13.305256671134225",,,
71,Bernau (b Bln),s-bahn,['KBS 106'],"52.6763,13.5931",Q479789,['KBS 106']+ KBS 106+ KBS 106+ KBS 106,Bernau bei Berlin station+ Bernau bei Berlin station+ Bernau bei Berlin station
72,Bernauer Str.,u-bahn,['D'],"52.5375,13.396666666667",Q689293,['D']+ D,Bernauer Straße station
73,Bernauerstrasse (Gaswerke),strassenbahn,"['29', '41', '25', '28']","52.57630737183232, 13.294803627120631",,,
74,Bernauerstrasse Ecke Seidelstrasse,bus,['A15'],"52.57630748183792, 13.29475298796469",,,
75,Bersarinplatz,strassenbahn,['14'],"52.519215,13.4525257",Q65706258,"['13', '4']+ 4,13+ 13,4+ 4,13",Bersarinplatz+ Bersarinplatz+ Bersarinplatz
76,Bersarinstrasse station,strassenbahn,['13'],"52.51581114083106, 13.45391663572392",,,
77,Bersarinstraße,u-bahn,['E'],"52.515833333333,13.454166666667",Q568627,,
78,Bersarinstrasse Ecke Warschauerstrasse,strassenbahn,['14'],"52.515812587152176, 13.4540451841521",,,
79,Betriebsbahnhof Rummelsburg,s-bahn,['KBS 102'],"52.4939,13.4978",Q829009,['KBS 102']+ KBS 102+ KBS 102+ KBS 102,Betriebsbahnhof Rummelsburg station+ Betriebsbahnhof Rummelsburg station+ Betriebsbahnhof Rummelsburg station
80,Betriebsbahnhof Schöneweide,s-bahn,"['KBS 100a', 'KBS 103']","52.44676,13.52391",Q4526101,"['KBS 100a', 'KBS 103']+ KBS 103,KBS 100a+ KBS 103,KBS 100a,KBS 106+ KBS 106a,KBS 103,KBS 103a",Berlin-Johannisthal railway station+ Berlin-Johannisthal railway station+ Berlin-Johannisthal railway station
81,Beusselstr.,s-bahn,['KBS 100'],"52.534444444444,13.329166666667",Q323219,"['KBS 100', 'KBS 103a']+ KBS 100c,KBS 103a,KBS 100+ KBS 100+ KBS 100a,KBS 100",Berlin Beusselstraße station+ Berlin Beusselstraße station+ Berlin Beusselstraße station
82,Bhf. Adlershof,strassenbahn,['84'],"52.435251,13.5408489",Q66363728,,
83,Bhf. Ahrensfelde,bus,['A39'],"52.572333444533385, 13.564401403038115",,['A46'],
84,Bhf. Alexanderplatz,bus,['A9'],"52.521287385126946, 13.413242035902146",,['A9'],
85,Bhf. Botanischer Garten,strassenbahn,['77'],"52.44730098506532, 13.3083006582632",,"['77', '78']+ 77,78+ 77,78",Bhf. Botanischer Garten+ Bhf. Botanischer Garten
86,Bhf. Dimitroffstrasse,strassenbahn,['46'],"52.541092044596525, 13.412118223158679",,,
87,Bhf. Friedrichsfelde-Ost,bus,['A43'],"52.513684528182814, 13.5190749997554",,,
88,Bhf. Friedrichshagen,strassenbahn,"['84', '87']","52.457326972958604, 13.625511399091163",,,
89,Bhf. Friedrichstrasse,bus,['A9'],"52.5205606637086, 13.388231915342985",,"A9,A57+ A57,A9+ A57,A9,A59",Bhf. Friedrichstrasse+ Bhf. Friedrichstrasse+ Bhf. Friedrichstrasse
90,Bhf. Frohnau,bus,['A12'],"52.63311782571585, 13.28947655939645",,"['A12', 'A15', 'A12S']+ A12,A15,A12S+ A15,A12",Bhf. Frohnau+ Bhf. Frohnau
91,Bhf. Gesundbrunnen,strassenbahn,"['36', '24', '29', '28']","52.54913505997412, 13.38715173368261",,"['36', '28', '29', '24']+ 25",Bhf. Gesundbrunnen
92,Bhf. Grenzallee,strassenbahn,['26'],"52.463524509112794, 13.44434640805339",,,
93,Bhf. Grünau,bus,['A38'],"52.413602111638376, 13.57383674098834",,,
94,Bhf. Grünau,strassenbahn,['86'],"52.413493,13.5746802",Q62470512,['86']+ 86,S-Bahnhof Grünau (tram stop)
95,Bhf. Halensee,bus,['A10'],"52.496865585452014, 13.289557340809273",,"['A19', 'A4', 'A29', 'A10']+ A66,A4,A69,A19,A29,A10+ A10,A29,A4,A19,A69",Bhf. Halensee+ Bhf. Halensee
96,Bhf. Halensee,strassenbahn,"['76', '76E']","52.49688327253505, 13.289515124907771",,,
97,Bhf. Heerstrasse,strassenbahn,['75'],"52.50857975740797, 13.258353900023156",,"['75']+ 76,75+ 75,76",Bhf. Heerstrasse+ Bhf. Heerstrasse
98,Bhf. Hermannstrasse,strassenbahn,['27'],"52.4676866643192, 13.431210901516543",,['27']+ 27+ 27,Bhf. Hermannstrasse+ Bhf. Hermannstrasse
99,Bhf. Hohenzollerndamm,strassenbahn,['57'],"52.488282179186875, 13.301391593074351",,,
100,Bhf. Jannowitzbrücke,strassenbahn,"['64', '82']","52.51476676652865, 13.417918697531025",,"['11', '64']",
101,Bhf. Jungfernheide,strassenbahn,"['35', '55']","52.53103413649224, 13.300559481238167",,"['35', '55']+ 35,55+ 55",Bhf. Jungfernheide+ Bhf. Jungfernheide
102,Bhf. Kaulsdorf,bus,['A27'],"52.511553392977326, 13.587295035057858",,,
103,Bhf. Köpenick,bus,['A27'],"52.45903849108803, 13.579752050654333",,,
104,Bhf. Köpenick,strassenbahn,['86'],"52.4582153,13.5790435",Q66370784,83,
105,Bhf. Leinestrasse,strassenbahn,['27'],"52.47287038914969, 13.428386424828846",,,
106,Bhf. Lichtenberg,bus,['A37'],"52.5112875601879, 13.499591119128855",,"['A37', 'O37', 'O30']+ O37,O30+ O30,O37+ O37,O30",Bhf. Lichtenberg+ Bhf. Lichtenberg+ Bhf. Lichtenberg
107,Bhf. Lichtenrade,strassenbahn,['99'],"52.38669305818232, 13.39694576786419",,['99']+ 99,Bhf. Lichtenrade
108,Bhf. Lichterfelde-Ost,bus,"['A11', 'A17']","52.42911680950547, 13.329847267881705",,['A11']+ A11+ A11,Bhf. Lichterfelde-Ost+ Bhf. Lichterfelde-Ost
109,Bhf. Lichterfelde-Ost,strassenbahn,['73'],"52.4289149405705, 13.329002919186095",,"['73']+ 73,96+ 73,96",Bhf. Lichterfelde-Ost+ Bhf. Lichterfelde-Ost
110,Bhf. Lichterfelde-West,bus,['A11'],"52.44397675869793, 13.295628699942629",,['A11']+ A11+ A11+ A11,Bhf. Lichterfelde-West+ Bhf. Lichterfelde-West+ Bhf. Lichterfelde-West
111,Bhf. Lichterfelde-West,strassenbahn,['77'],"52.442695165817675, 13.297046489476738",,"['77', '78']+ 77,78+ 77,78",Bhf. Lichterfelde-West+ Bhf. Lichterfelde-West
112,"Bhf. Mahlsdorf, Wodanstrasse",bus,['A44'],"52.513030991111414, 13.612143033758265",,,
113,Bhf. Mariendorf,bus,['A33 (Obus)'],"52.446757741789085, 13.360550212856184",,['A33 (Obus)']+ A33+ A33,Bhf. Mariendorf (Attilastrasse)+ Bhf. Mariendorf (Attilastrasse)
114,Bhf. Marienfelde,bus,['A32 (Obus)'],"52.42342246533686, 13.374664175181172",,"['A32 (Obus)']+ A32+ A32,A77+ A77,A32",Bhf. Marienfelde+ Bhf. Marienfelde+ Bhf. Marienfelde
115,Bhf. Neukölln,strassenbahn,['15'],"52.469429556071695, 13.441761396090287",,6,Bhf. Neukölln
116,Bhf. Nikolassee,bus,['A3'],"52.43378197004219, 13.193152057415048",,['A3']+ A3+ A3,Bhf. Nikolassee+ Bhf. Nikolassee
117,"Bhf. Oberspree, Sedanstrasse",strassenbahn,['92'],"52.45286111181883, 13.537408090053463",,,
118,Bhf. Pankow-Heinersdorf,strassenbahn,['24'],"52.5777355,13.4281593",Q66195804,,
119,Bhf. Schmargendorf,strassenbahn,['51'],"52.479600994756, 13.31144106616216",,,
120,Bhf. Schöneweide,strassenbahn,['92'],"52.45640818289644, 13.509916574756422",,"['69']+ 87,92,69E,69+ 95,69,92+ 85,69E,92,87,69,95",Bhf. Schöneweide+ Bhf. Schöneweide+ Bhf. Schöneweide
121,Bhf. Schönhauser Allee,strassenbahn,['46'],"52.5493619,13.4135734",Q65088013,,
122,Bhf. Sonnenallee,strassenbahn,['15'],"52.47414312526527, 13.455499525035636",,"['15', '94', '95']+ 95,15+ 15,95",Bhf. Sonnenallee+ Bhf. Sonnenallee
123,Bhf. Spandau,bus,['A31'],"52.53480116953711, 13.199406530019054",,['A31'],
124,Bhf. Spandau,strassenbahn,['54'],"52.53469533777715, 13.199489615484376",,"['54']+ 53,54",
125,Bhf. Spandau-West,strassenbahn,['55'],"52.53468662307173, 13.19955429513998",,,
126,Bhf. Staaken,bus,['A31'],"52.53772932234946, 13.142241542778422",,,
127,Bhf. Steglitz,bus,['A33 (Obus)'],"52.4567389564548, 13.32114701824465",,"['A33 (Obus)']+ A33,A68+ A33",Bhf. Steglitz+ Bhf. Steglitz
128,Bhf. Steglitz,strassenbahn,['44'],"52.45628485348418, 13.322383851748043",,"['44', '40']+ 44",Bhf. Steglitz
129,Bhf. Südende,bus,['A33 (Obus)'],"52.44906892859584, 13.354097834514832",,['A33 (Obus)']+ A33+ A33,Bhf. Südende+ Bhf. Südende
130,Bhf. Tegel,bus,"['A14', 'A15', 'A13']","52.58863500559534, 13.28998515086127",,"['A13', 'A20']",
131,Bhf. Tempelhof,strassenbahn,"['99', '96']","52.47106947231412, 13.385621239987778",,['99'],
132,Bhf. Vinetastrasse,strassenbahn,['46'],"52.5596168,13.413232",Q65075426,,
133,Bhf. Waidmannslust,bus,['A35'],"52.60711750606285, 13.32022370793147",,['A20']+ A20+ A20,Bhf. Waidmannslust+ Bhf. Waidmannslust
134,Bhf. Wannsee,bus,['A3'],"52.42151302311533, 13.17810256503659",,"['A6', 'A51', 'A3']+ A6,A51,A3+ A3,A51,A6+ AS4,A3,A51,A6",Bhf. Wannsee+ Bhf. Wannsee+ Bhf. Wannsee
135,Bhf. Wittenau,bus,['A15'],"52.59721246906266, 13.332631469768408",,['A15']+ A15+ A15,Bhf. Wittenau+ Bhf. Wittenau
136,Bhf. Wollankstrasse,strassenbahn,['24'],"52.56476177190086, 13.393786862899335",,"['23', '24']",
137,Bhf. Wollankstrasse (Grenze),strassenbahn,['23'],"52.56456034033213, 13.393509953257857",,,
138,Bhf. Zehlendorf,bus,"['A1 (Obus)', 'A10']","52.43121177777893, 13.259164408129196",,"['A1', 'A3E', 'A10']+ A1,A53+ A1,A53",Bhf. Zehlendorf+ Bhf. Zehlendorf
139,Bhf. Zehlendorf-West,bus,['A3'],"52.43749073325525, 13.232184039572378",,['A3'],
141,Bhf. Zoo,strassenbahn,"['78', '2', '51', '55', '25', '75', '76E', '77', '76', '6']","52.50719345524868, 13.332629878993917",,"['6', '51', '25', '2', '55', '77', '78', '54']+ 77,78,54,25,55,6,2,53+ 2,55,77,78+ 55",Bhf. Zoo+ Bhf. Zoo+ Bhf. Zoo
142,Biesdorf,s-bahn,['KBS 101'],"52.5131,13.5554",Q4892357,['KBS 101']+ KBS 101+ KBS 101+ KBS 101,Berlin-Biesdorf station+ Berlin-Biesdorf station+ Berlin-Biesdorf station
143,Birkbuschstrasse Ecke Siemensstrasse,strassenbahn,['44'],"52.442440684586664, 13.332088961364885",,['44'],
144,Birkenwerder,s-bahn,['KBS 104'],"52.6885,13.2888",Q2343634,['KBS 104']+ KBS 104+ KBS 104+ KBS 104,Birkenwerder station+ Birkenwerder station+ Birkenwerder station
145,Bismarckplatz,bus,['A7'],"52.57979168986186, 13.398319596978663",,"['A29']+ A69,A66,A29+ A29+ A29",Bismarckplatz+ Bismarckplatz+ Bismarckplatz
146,Bismarckplatz,strassenbahn,"['23', '46']","52.57979168986186, 13.398319596978663",,,
147,Ossietzkyplatz,strassenbahn,['46'],"52.58108768165445, 13.404146422757542",,,
148,Bismarckstrasse Ecke Seckenderstrasse,bus,['A45'],"52.574272942118064, 13.389636689803694",,,
149,"Blankenfelde, Hauptstrasse",bus,['A7'],"52.63002534735451, 13.38262328371393",,,
150,Blankenburg,s-bahn,['KBS 106'],"52.5915,13.4435",Q800469,"['KBS 106', 'KBS 100b']+ KBS 106,KBS 100b+ KBS 106+ KBS 104,KBS 106",Berlin-Blankenburg station+ Berlin-Blankenburg station+ Berlin-Blankenburg station
151,Blankenburger Weiche,strassenbahn,['24'],"52.59393771117341, 13.432128114084042",,49,Blankenburger Weiche
152,Blankenfelde (Kr. Teltow),s-bahn,['KBS 105b'],"52.3376,13.4158",Q800539,,
153,Boddinstr.,u-bahn,['D'],"52.48,13.425277777778",Q819495,['D']+ D+ D+ D,Boddinstraße+ Boddinstraße+ Boddinstraße
154,"Bohnsdorf, Kirche",bus,['A36'],"52.39948771402893, 13.555574431978044",,['A36']+ AD/36+ AD/36+ A36,"+ Bohnsdorf, Kirche+ Bohnsdorf, Kirche+ Bohnsdorf, Kirche"
155,Bootshaus,strassenbahn,['86'],"52.43487037297527, 13.571440285315381",,,
156,Borgsdorf,s-bahn,['KBS 104'],"52.7155,13.2764",Q4093486,['KBS 104']+ KBS 104+ KBS 104+ KBS 104,Borgsdorf station+ Borgsdorf station+ Borgsdorf station
157,Bornholmer Str.,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106']","52.554287,13.397985",Q32662318,"['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104",Berlin Bornholmer Straße station
158,Bornholmerstrasse/Wisbyerstrasse,strassenbahn,['46'],"52.55369799817566, 13.41455279709447",,,
159,Borsigweg Ecke Schubstrasse,bus,['A15'],"52.586455563379296, 13.300007551407003",,,
160,Botanischer Garten,s-bahn,['KBS 104'],"52.44806,13.30722",Q800498,['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,Berlin Botanischer Garten station+ Berlin Botanischer Garten station+ Berlin Botanischer Garten station
161,Boxhagenerstrasse Ecke Warschauerstrasse,strassenbahn,['4'],"52.51424772971829, 13.453372646730351",,,
162,Boxhagenerstrasse,strassenbahn,['3'],"52.508620954574766, 13.466318705478798",,,
163,Brandenburger Tor,strassenbahn,['21'],"52.51622498759891, 13.376846111129943",,,
164,Breitenbachplatz,bus,['A32 (Obus)'],"52.467219717443385, 13.309473490660878",,"['A1', 'A32 (Obus)', 'A16']+ A16,A1,A32+ A1,A32,A16+ A1,A16,A32",Breitenbachplatz+ Breitenbachplatz+ Breitenbachplatz
165,Breitenbachplatz,u-bahn,['A II'],"52.466388888889,13.308055555556",Q571339,"['A II']+ B II,A II+ A II,B II+ A II",Breitenbachplatz metro station+ Breitenbachplatz metro station+ Breitenbachplatz metro station
166,Breitenbachstrasse Ecke Eichborndamm,bus,['A15'],"52.57783789535704, 13.314837431368987",,A15,
167,Breitestrasse Ecke Mühlendamm,strassenbahn,['82'],"52.514073531830235, 13.405784015836483",,,
168,Breitestrasse Ecke Berlinerstrasse,bus,['A45'],"52.570941080892716, 13.410036663941128",,,
170,Breitestrasse Ecke Wollankstrasse,bus,['A45'],"52.56934411219486, 13.401138885825842",,,
171,Brunnenstrasse Ecke Veteranenstrasse,strassenbahn,['70'],"52.53261091338409, 13.398928219832015",,,
172,Brückenstrasse/Neanderstrasse,strassenbahn,['1'],"52.51101580461269, 13.416490097144802",,,
173,Buch,s-bahn,['KBS 106'],"52.6359,13.4917",Q4892359,['KBS 106']+ KBS 106+ KBS 106+ KBS 106,Berlin-Buch station+ Berlin-Buch station+ Berlin-Buch station
174,"Buch, Zepernickerstrasse (Ludwig-Hoffmann-Krankenhaus)",bus,['A42'],"52.63316196724486, 13.51360237687453",,,
175,"Buchholz, Hauptstrasse",strassenbahn,"['49', '24']","52.619072064369824, 13.393383358408967",,49+ 49+ 49,"Buchholz, Hauptstrasse+ Buchholz, Hauptstrasse+ Buchholz, Hauptstrasse"
176,"Buckow-West, Alt-Buckow",strassenbahn,['27'],"52.42367200048651, 13.436616090884883",,,
177,Buckower Ch.,s-bahn,['KBS 105b'],"52.4103,13.3829",Q800499,['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,Buckower Chaussee station+ Buckower Chaussee station+ Buckower Chaussee station
178,Bundesallee Ecke Berliner Strasse,strassenbahn,['77'],"52.48733630342845, 13.331014163134173",,"['77', '3', '60', '78']+ 77,3,78,60",Bundesallee Ecke Berliner Strasse 
179,Bundesallee Ecke Berlinerstrasse,strassenbahn,"['60', '3']","52.48736505635926, 13.331070877561359",,,
180,Brandenburgischestrasse Ecke Berlinerstrasse,strassenbahn,['3'],"52.48647889641657, 13.320415858318503",,,
181,Bundesplatz,bus,['A16'],"52.478678991134835, 13.32860278411238",,"['A2', 'A16']+ A25,A2,AS2,A16,A65+ AS2,A25,A65,A16,A2+ A2,AS2s,A25,A16,A81,A86,A65+ A85",Bundesplatz+ Bundesplatz+ Bundesplatz+ 
182,Bundesplatz,strassenbahn,"['78', '44', '77']","52.4777799057296, 13.328566193541166",,"['77', '44', '78']+ 77,78,44+ 77,78",Bundesplatz+ Bundesplatz
183,Birkholzer Weg,bus,['A39'],"52.58925893789958, 13.54179506249629",,,
185,Buschkrugallee Ecke Blaschkoallee,strassenbahn,"['26', '47']","52.45253801877737, 13.452184085382104",,,
186,Bülowstr.,u-bahn,['A I'],"52.497552777778,13.363419444444",Q374881,"['A I']+ A I,A II+ A I",Bülowstraße metro station+ Bülowstraße metro station
187,Chamnitzerstrasse Ecke Ulmenstrasse,bus,['A8'],"52.48729656642197, 13.57493499439454",,,
188,Charlottenburg,s-bahn,"['KBS 101', 'KBS 103', 'KBS 102']","52.504722222222,13.303333333333",Q111326217,"['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g,KBS 100k",S-Bahnhof Berlin Charlottenburg+ S-Bahnhof Berlin Charlottenburg+ S-Bahnhof Berlin Charlottenburg
189,Charlottenstrasse Ecke Taubenstrasse,strassenbahn,['72'],"52.513122303707654, 13.391373467504213",,"['74', '72']",
