,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
703,Kraftwerk Klingenberg,bus,['96'],,,,
704,Kraftwerk Klingenberg,strassenbahn,"['13', '21', '82']",,,,
705,Krahmerstrasse,bus,['84'],"52.43794764888544, 13.31545324667399",nan,['84'],nan
706,Krampnitzer Weg,bus,"['35', '35E']","52.45227343259078, 13.13842230425098",nan,"A35+ A35+ A35+ ['A35']+ ['35', '35E']",Krampnitzer Weg Ecke Sarkower Landstrasse+ Krampnitzer Weg Ecke Sarkower Landstrasse+ Krampnitzer Weg Ecke Sarkower Landstrasse+ nan+ nan
707,Krankenhaus,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],,,,
708,Krankenhaus Köpenick,bus,['27'],"52.4388396,13.5920763",nan,['27'],nan
709,Krankenhaus Moabit,bus,"['24', '70']","52.52631363859675, 13.347762408358612",nan,"A70+ A70+ A70+ ['24', '70']",Krankenhaus Moabit+ Krankenhaus Moabit+ Krankenhaus Moabit+ nan
710,Krankenhaus Oskar-Helene-Heim,bus,"['60', '18']","52.4491965892725, 13.2695820679902",nan,"['60', '18']",nan
711,Krankenhaus Tegel-Süd,bus,['13'],"52.57573397877684, 13.278749331662+52.57576375241581, 13.278073555934537",nan,['A13']+ ['A13']+ A13+ A13+ A13+ ['A13']+ ['A13']+ ['13'],nan+ nan+ Krankenhaus Tegel-Süd+ Krankenhaus Tegel-Süd+ Krankenhaus Tegel-Süd+ nan+ nan+ nan
712,Kranoldplatz,bus,"['11', '53', '96', '17']",,,,
713,Krematorium,bus,['67'],"52.46067580978568, 13.494054512249367",nan,['67'],nan
714,Krematorium Ruhleben,bus,"['80', '35', '54', '5', '31', '56']",,,,
715,Kreuzbergstrasse,bus,['28'],"52.48940663862394, 13.376689964763667",nan,A28+ A28+ A28+ ['28'],Kreuzbergstrasse Ecke Kreuzbergstrasse+ Kreuzbergstrasse Ecke Kreuzbergstrasse+ Kreuzbergstrasse Ecke Kreuzbergstrasse+ nan
716,Kronprinzessinenweg,bus,['18'],,,,
717,Krottnaurerstrasse,bus,['53'],"52.434048198019276, 13.206642741771725",nan,['A53'],nan
718,Krumme Lanke,u-bahn,['2'],"52.443333333333,13.241388888889",Q663945,"['A2']+ ['A II']+ ['A II']+ B II,A II+ A II,B II+ A II+ ['2']+ ['2']",nan+ nan+ nan+ Krumme Lanke metro station+ Krumme Lanke metro station+ Krumme Lanke metro station+ nan+ nan
719,Kröverstrasse,bus,['53'],,,,
720,Krüllsstrasse,bus,"['65', '66', '64']",,,,
721,Kulturhaus,strassenbahn,['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf'],,,,
722,Kuno-Fischer-Strasse,bus,['94'],"52.506627368592966, 13.289283045690706",nan,"['94', '66']",nan
723,Kurfürstendamm,bus,"['21', '1', '10']",,,,
724,Kurfürstendamm (Joachimstalerstrasse),u-bahn,"['9', '3']",,,,
725,Kurfürstendamm/Rathenauplatz,bus,"['19', '29']",,,,
726,Kurfürstendamm/Rathenauplatz.,bus,['4'],,,,
727,Kurfürstenstrasse,bus,"['33', '29']",,,,
728,Kurfürstenstrasse,u-bahn,['1'],"52.5,13.361944",Q690203,"['A']+ ['B I', 'B II']+ ['A II']+ A II",nan+ nan+ nan+ nan
729,Kurt-Fischer-Platz,bus,['33'],"52.57973292845757, 13.398330728468228",nan,"['A7']+ A7+ A7+ A7,A7E+ ['A7', 'A50', 'A7E']+ ['7', '50']",nan+ Kurt-Fischer-Platz+ Kurt-Fischer-Platz+ Kurt-Fischer-Platz+ nan+ nan
730,Kurt-Fischer-Platz,strassenbahn,['22'],"52.578668,13.3983016",Q65032974,"['22', '46']+ 46E,46,22+ 46,22+ 46,22+ ['22', '46']+ ['22', '46']+ ['22', '46']",nan+ Grabbeallee/Pastor-Niemöller-Platz+ Grabbeallee/Pastor-Niemöller-Platz+ Grabbeallee/Pastor-Niemöller-Platz+ nan+ nan+ nan
731,Kurt-Fischer-Strasse,bus,"['50', '7']",,,,
732,Kurt-Fischer-Strasse,strassenbahn,['46'],,,,
733,Kurt-Schumacher-Platz,bus,['61'],"52.563438249109005, 13.32713028618972",nan,"['A21']+ A21+ A21+ A21+ ['A21']+ ['A22', 'A21', 'A61']+ ['61']",nan+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ nan+ nan+ nan
734,Kurt-Schumacher-Platz,u-bahn,['6'],"52.563555555556,13.326572222222",Q555916,"['C I']+ C I,C II+ C I+ C I+ ['6']+ ['6']",nan+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ Kurt-Schumacher-Platz+ nan+ nan
735,Kölner Damm,bus,['52'],"52.427057948053516, 13.447031128873432",nan,['52'],nan
736,Königen-Luise-Strasse,bus,['60'],"52.460424025034314, 13.274838703500087",nan,['60'],nan
737,Königen-Luise-Strasse/Museum Dahlem,bus,['10'],"52.4580469214445, 13.291771531599098",nan,['10'],nan
738,Königin-Elisabeth-Strasse,bus,['54'],"52.5100262651791, 13.281782266209204+52.51841060617521, 13.280216309480307",nan,"A65+ A65,A74+ A74+ ['54']",Königin-Elisabeth-Strasse Ecke Spandauer Damm+ Königin-Elisabeth-Strasse Ecke Spandauer Damm+ Königin-Elisabeth-Strasse Ecke Spandauer Damm+ nan
739,Königin-Luise-Strasse,bus,['1'],"52.45831794711095, 13.287027476333241+52.460449476096024, 13.274871460697565+52.46046250414625, 13.274837141314253",nan,"AS3+ A10+ AS3+ A10+ A10,AS3s+ A10,AS3s+ ['1']",Königin-Luise-Strasse Ecke Clayallee +  Königin-Luise-Strasse Ecke Pacelliallee+ Königin-Luise-Strasse Ecke Clayallee+ Königin-Luise-Strasse Ecke Pacelliallee+ Königin-Luise-Strasse Ecke Pacelliallee+ Königin-Luise-Strasse Ecke Clayallee+ nan
740,Königs Wusterhausen,s-bahn,['KBS 110'],"52.2966,13.6311",Q178002,['KBS 103']+ ['KBS 103']+ KBS 103+ KBS 103+ KBS 103+ ['KBS 103']+ ['KBS 110']+ ['110'],nan+ nan+ Königs Wusterhausen station+ Königs Wusterhausen station+ Königs Wusterhausen station+ nan+ nan+ nan
741,Königsbergerstrasse,bus,"['17', '86']",,,,
742,Königstrasse,bus,"['6', '3']",,,,
743,Königsweg,bus,['18'],,,,
744,Köpenick,s-bahn,['KBS 105'],"52.4586,13.5808",Q800479,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102']+ ['KBS 105']+ ['105'],nan+ nan+ Berlin-Köpenick station+ Berlin-Köpenick station+ Berlin-Köpenick station+ nan+ nan+ nan
745,"Köpenick, Krankenhaus",strassenbahn,"['26', '19', '21']","52.4388396,13.5920763",Q66091900,"['95']+ ['95']+ ['95']+ 95+ ['26', '19', '21']",nan+ nan+ nan+ Krankenhaus Köpenick/Südseite+ nan
746,Köpenickerstrasse,bus,"['28', '57', '8']",,,,
747,Körtingstrasse,bus,"['79', '76E', '7']",,,,
748,Kühnemannstrasse,bus,['61'],,,,
749,Kürfürstendamm/U.Bhf. Uhlandstrasse,bus,['60'],,,,
750,LPG Edwin-Hoernle,bus,['95'],,,,
751,Landeckerstrasse,bus,['50'],,,,
752,Landgericht,bus,"['62', '21']",,,,
753,Landgrafenstrasse,bus,['9'],,,,
754,Landshuterstrasse,bus,['50'],,,,
755,Lange Enden,bus,['12E'],,,,
756,Lankwitz,s-bahn,['KBS 153'],"52.4386,13.3417",Q800481,['KBS 103']+ ['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 100d+ ['KBS 100d']+ ['KBS 153'],nan+ nan+ nan+ Lankwitz station+ Lankwitz station+ Lankwitz station+ nan+ nan
757,"Lankwitz, Kirche",bus,"['30', '2', '81', '32']",,,,
758,Lankwitz/Kirche,bus,['96'],,,,
759,Laubacherstrasse,bus,['1'],,,,
760,Laubacherstrasse/Südwestkorso,bus,['17'],,,,
761,Lauenburger Platz,bus,['2'],"52.461985842386426, 13.33927388252173",nan,A75+ A75+ ['A75']+ ['A75']+ ['2'],nan+ nan+ nan+ nan+ nan
762,Lehniner Platz,bus,"['19', '29', '69']",,,,
763,Lehnitz,s-bahn,['KBS 140'],"52.7411,13.2635",Q4258498,['KBS 104']+ ['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 104+ ['KBS 104']+ ['KBS 140']+ ['140'],nan+ nan+ nan+ Lehnitz station+ Lehnitz station+ Lehnitz station+ nan+ nan+ nan
764,Lehrter Stadtbahnhof,s-bahn,['KBS 156'],"52.5253,13.3694",Q821299,"['KBS 101', 'KBS 100c']+ ['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g+ ['KBS 100g', 'KBS 100h']+ ['KBS 157', 'KBS 156']",nan+ nan+ nan+ Berlin Lehrter Stadtbahnhof+ Berlin Lehrter Stadtbahnhof+ Berlin Lehrter Stadtbahnhof+ nan+ nan
765,Lehrterstrasse,bus,['70'],,,,
766,Leibnizstrasse,bus,"['94', '62', '54']",,,,
767,Leinestrasse,u-bahn,['8'],"52.472777777778,13.428333333333",Q668563,['D'],nan
768,Lemkestrasse,bus,['95'],,,,
769,Leninallee,bus,"['54', '53', '48', '30', '56']",,,,
770,Leninallee,s-bahn,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']",,,,
771,Leninallee,strassenbahn,"['29', '12', '13', '20', '4', '21', '3']",,,,
772,Leninplatz,bus,"['32', '40']",,,,
773,Leninplatz,strassenbahn,"['11', '63', '18', '15']",,,,
774,Leonorenstrasse,bus,"['2', '32', '81', '17', '30']",,,,
775,Leopoldplatz,u-bahn,"['9', '6']","52.5465,13.3591",Q1960809,"['C']+ ['C I']+ ['C I']+ C I,C II+ C I+ G,C I+ ['9', '6']+ ['6', '9']",nan+ nan+ nan+ Leopoldplatz metro station+ Leopoldplatz metro station+ Leopoldplatz metro station+ nan+ nan
776,Lepsiusstrasse,bus,['33'],"52.45883023513571, 13.315599065479873",nan,"A68+ A68+ A68+ ['A68']+ ['68', '33']",Lepsiusstrasse Ecke Grunewaldstrasse+ Lepsiusstrasse Ecke Grunewaldstrasse+ Lepsiusstrasse Ecke Grunewaldstrasse+ nan+ nan
777,Lerchenstrasse,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],,,,
778,Lessingstrasse,bus,['7'],,,,
779,Letterhausweg,bus,['55'],"52.533846830742036, 13.282382973072956",nan,"['72', '55']",nan
780,Lichtenberg,s-bahn,"['KBS 100', 'KBS 101']",,,,
781,Lichtenberg,u-bahn,['E'],"52.510556,13.496389",Q3831986,['E']+ ['E'],nan+ nan
782,Lichtenbergerstrasse,bus,['45'],,,,
783,Lichtenbergerstrasse,strassenbahn,"['3', '29', '24', '28', '72']",,,,
784,Lichtenrade,s-bahn,['KBS 152'],"52.3876,13.3963",Q6543354,['KBS 105a']+ ['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c+ ['KBS 100c']+ ['KBS 152'],nan+ nan+ nan+ Lichtenrade station+ Lichtenrade station+ Lichtenrade station+ nan+ nan
785,Lichtenrade Bahnhofstrasse,bus,['76E'],"52.3867046346346, 13.398964037969304",nan,['76E'],nan
786,Lichtenrade Nahariyastrasse,bus,"['30', '79']",,,,
787,"Lichtenrade, Motzenerstrasse Egestorffstrasse",bus,['7'],,,,
788,Lichtenrader Damm,bus,"['30', '52']","52.40555414147598, 13.405982601810265+52.41457407591286, 13.401100479114065",nan,"A52+ A52+ ['82']+ ['30', '52']",Lichtenrader Damm Ecke Marienfelder Chaussee+ Lichtenrader Damm Ecke Marienfelder Chaussee+ nan+ nan
789,Lichterfelde Celsiusstrasse,bus,['17'],"52.41098575666027, 13.313902903101019",nan,['17'],nan
790,Lichterfelde Lindenstrasse,bus,['96'],,,,
791,Lichterfelde Oberhofer Platz,bus,['53'],"52.42437116438735, 13.328537172318486",nan,['53'],nan
792,Lichterfelde Ost,s-bahn,['KBS 153'],"52.43,13.3289",Q111311299,['KBS 103']+ ['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 100d+ ['KBS 100d']+ ['KBS 153'],nan+ nan+ nan+ S-Bahnhof Berlin Lichterfelde-Ost+ S-Bahnhof Berlin Lichterfelde-Ost+ S-Bahnhof Berlin Lichterfelde-Ost+ nan+ nan
793,Lichterfelde Ringstrasse Ecke Weißwasserweg,bus,['84'],,,,
794,Lichterfelde Süd,s-bahn,['KBS 153'],"52.41,13.3086",Q800482,['KBS 103']+ ['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 100d+ ['KBS 100d']+ ['KBS 153'],nan+ nan+ nan+ Lichterfelde Süd station+ Lichterfelde Süd station+ Lichterfelde Süd station+ nan+ nan
795,"Lichterfelde, Augustaplatz",bus,['88'],,,,
796,"Lichterfelde, Celsiusstrasse",bus,['86'],,,,
797,"Lichterfelde, Lindenstrasse",bus,['1'],"52.41743685100159, 13.30709848481492",nan,['1'],nan
798,Lichterfelde-Süd Holtheimer Weg,bus,['85'],"52.41087205086604, 13.308542569395431",nan,['85'],nan
799,Liebenowzeile,bus,['33'],"52.44959401900869, 13.350314742873758",nan,['33'],nan
800,Lietzenburgerstrasse,bus,['60'],,,,
801,Limburgerstrasse/Rathaus Wedding,bus,['12'],,,,
802,Lincolnstrasse,bus,['35'],"52.50195493156404, 13.501966501173017",nan,['35']+ ['35'],nan+ nan
803,Lindauer Allee,bus,"['62', '64', '12E', '61', '22']",,,,
804,"Lindenberg, Dorf",bus,['41'],"52.6015597722132, 13.519994727338524",nan,['AL'],nan
805,Lindenbergerstrasse,bus,['39'],,,,
806,Lindenhof,bus,['93'],"52.45993054002376, 13.361553900753751",nan,['A74']+ ['74'],nan+ nan
807,Lindenstrasse,bus,"['75', '29', '41', '27', '68']",,,,
808,Lindenstrasse,strassenbahn,"['83', '84', '86']",,,,
809,Lindenthaler Allee,bus,['18'],"52.4309981351436, 13.229972774586468",nan,['18'],nan
810,Lindhorstweg,bus,['66'],"52.44148583643127, 13.50065005792854",nan,A48+ ['A48']+ ['48']+ ['66'],nan+ nan+ nan+ nan
811,Lipschitzallee,bus,"['41', '52']","52.4277242476257, 13.468166434383097",nan,"['41', '52']",nan
812,Lipschitzallee,u-bahn,['7'],"52.424722222222,13.462777777778",Q571467,['7'],nan
813,Lise-Meitner-Strasse,bus,['99'],,,,
814,Lockenhuhnweg,bus,['57'],"52.40835025793381, 13.492393883386987",nan,['57'],nan
815,Loewenhardtdamm,bus,['28'],"52.48165790097863, 13.374453287679744",nan,A28+ A28+ A28+ ['28'],Loewenhardtdamm Ecke Badener Ring+ Loewenhardtdamm Ecke Badener Ring+ Loewenhardtdamm Ecke Badener Ring+ nan
816,Loewensteinring,bus,['52'],"52.42954825047276, 13.465097915399532",nan,['52'],nan
817,Londonerstrasse,bus,['64'],,,,
818,Lortzingstrasse,bus,['61'],,,,
819,Louise-Schroeder-Platz,bus,['89'],"52.55713317342601, 13.365513694540711",nan,"A16+ A16+ A16+ ['A16']+ ['A89', 'A16']+ ['89', '72']",Louise-Schroeder-Platz+ Louise-Schroeder-Platz+ Louise-Schroeder-Platz+ nan+ nan+ nan
820,Louise-Schroeder-Siedlung,bus,['80'],"52.53290899308701, 13.15236173756093+52.53292765827888, 13.152324746372225",nan,['92']+ ['80'],nan+ nan
821,Ludolfinger Platz,bus,"['15', '12']","52.63246756454283, 13.288052861549561",nan,"['15', '12']",nan
822,Ludwigkirchstrasse,bus,['60'],"52.49792532728829, 13.324432232171842",nan,['60'],nan
823,Luise-Schröder-Platz,bus,['16'],"52.55757019957571, 13.365470778195588",nan,A72+ A72+ ['A72']+ ['A72'],nan+ nan+ nan+ nan
824,Luisenplatz,bus,"['87', '62', '54', '9', '21']",,,,
825,Luzernerstrasse,bus,['53'],,,,
826,Lynar-/Parkstrasse,bus,['56'],"52.548954300934696, 13.210220571621202",nan,['56'],nan
827,Lynarstrasse,bus,['54'],"52.54849689008303, 13.200834920915101",nan,['54'],nan
828,Lübars Alt-Lübars,bus,['20'],,,,
829,Lübarserstrasse,bus,"['15', '22']",,,,
830,Lückstrasse,bus,['30'],,,,
831,Lützowplatz,bus,"['29', '24', '16', '9', '69']",,,,
832,Lützowstrasse,bus,"['75', '48']","52.5030789103706, 13.36561126569968+52.503101800928995, 13.365680628188969+52.50531004879477, 13.35374234810531",nan,"A29+ A48+ A29+ A48+ A29,A48+ A29,A48+ ['75', '48']",Lützowplatz +  Lützowstrasse Ecke Potsdamer Strasse+ Lützowplatz+ Lützowstrasse Ecke Potsdamer Strasse+ Lützowstrasse Ecke Potsdamer Strasse+ Lützowplatz+ nan
833,Machnowerstrasse,bus,"['53', '3']",,,,
834,Magdalenenstrasse,u-bahn,['E'],"52.5125,13.486388888889",Q473901,['E']+ ['E'],nan+ nan
835,Magdeburger Platz,bus,['24'],"52.504010770107215, 13.360662892444887",nan,['24'],nan
836,Magistratsweg,bus,"['80', '97']",,,,
837,Mahlsdorf,s-bahn,['KBS 100'],"52.5121,13.6106",Q800484,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101']+ ['KBS 100']+ ['100'],nan+ nan+ Mahlsdorf railway station+ Mahlsdorf railway station+ Mahlsdorf railway station+ nan+ nan+ nan
838,"Mahlsdorf, Greifswalderstrasse",bus,['95'],,,,
839,Mahlsdorf-Süd,strassenbahn,"['83', '82']",,,,
840,"Malchow, Dorf",bus,['41'],,,,
841,Malteserstrasse,bus,['32'],"52.43339327453558, 13.35301151743581",nan,"['32', '83']",nan
842,Malteserstrasse/Hospital,bus,['30'],"52.42488773133225, 13.356586752297275",nan,['30'],nan
843,Manfred-v.-Richthofen-Strasse,bus,['96'],"52.48435753080737, 13.38572588691716",nan,['96'],nan
844,Mansteinstrasse,bus,['50'],"52.493366366199716, 13.367079581476846",nan,['50'],nan
845,Marburgerstrasse,bus,['19'],,,,
846,Marchandstrasse,bus,['32'],"52.423049326436605, 13.357354547531147",nan,A32+ A32+ A32+ ['32'],Marchandstrasse Ecke Maltestrasse+ Marchandstrasse Ecke Maltestrasse+ Marchandstrasse Ecke Maltestrasse+ nan
847,Marchlewskistrasse,u-bahn,['E'],"52.516794444444,13.444991666667",Q551768,['E'],nan
848,Mareschstrasse,bus,['95'],"52.47528951329248, 13.453013701204151",nan,['95'],nan
849,Mariannenplatz,bus,['28'],"52.50228674193422, 13.42408622658593",nan,A28+ A28+ A28+ ['A28']+ ['A28']+ ['28'],Mariannenplatz+ Mariannenplatz+ Mariannenplatz+ nan+ nan+ nan
850,Mariendorf,s-bahn,['KBS 152'],"52.4478,13.3609",Q800497,['KBS 105a']+ ['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c+ ['KBS 100c']+ ['KBS 152'],nan+ nan+ nan+ Attilastraße station+ Attilastraße station+ Attilastraße station+ nan+ nan
851,Mariendorf Dardanellenweg,bus,['81'],"52.44494682100091, 13.409483829025348",nan,['81'],nan
852,Mariendorf Rixdorferstrasse Ecke Dirschelweg,bus,['33'],,,,
853,Marienfelde,s-bahn,['KBS 152'],"52.4242,13.3747",Q800485,['KBS 105a']+ ['KBS 105b']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c+ ['KBS 100c']+ ['KBS 152'],nan+ nan+ nan+ Marienfelde station+ Marienfelde station+ Marienfelde station+ nan+ nan
854,Marienfelde Bahnstrasse,bus,['32'],,,,
855,Marienfelde Stadtrandsiedlung,bus,['52'],,,,
856,"Marienfelde, Waldsassenerstrasse",bus,['2'],,,,
857,Marienfelder Allee,bus,"['11', '32', '30']",,,,
858,Marienstrasse,bus,['53'],"52.42960010456386, 13.321303543636025",nan,A11+ A11+ A11+ ['53'],Marienstrasse Ecke Königsberger Strasse+ Marienstrasse Ecke Königsberger Strasse+ Marienstrasse Ecke Königsberger Strasse+ nan
859,Marienstrasse/Königswarter Krankenhaus,bus,"['11', '17']",,,,
860,Markgrafendamm,bus,['34'],"52.49919969372071, 13.465742293248686",nan,['A82P']+ A82P+ A82P+ 82P+ ['82P'],nan+ Markgrafendamm+ Markgrafendamm+ Markgrafendamm+ nan
861,Martin-Luther-Strasse,bus,"['50', '16', '19']",,,,
862,Marx-Engels-Platz,s-bahn,"['KBS 105', 'KBS 115', 'KBS 110', 'KBS 100']",,,,
863,Marzahn,s-bahn,['KBS 101'],,,,
864,Marzahnerstrasse,bus,['53'],,,,
865,Maximiliankorso Ecke Hainbuchenstrasse,bus,['12'],,,,
866,Mecklenburgischestrasse,bus,['65'],,,,
867,Mehringdamm,u-bahn,"['6', '7']",,,,
868,Mellenseestrasse,bus,"['53', '96']",,,,
869,Mertensstrasse,bus,"['55', '97', '56']",,,,
870,Merzigerstrasse,bus,['5'],,,,
871,Metzerstrasse,bus,['97'],,,,
872,Mexikoplatz,bus,['3'],"52.4376577037972, 13.23239427584568",nan,['3'],nan
873,Mierendorffplatz,u-bahn,['7'],,,,
874,Miraustrasse,bus,['22E'],"52.58400103750284, 13.309715526670885",nan,['22E'],nan
875,Mitschuringweg,bus,['38'],,,,
876,Mittelstrasse,strassenbahn,"['11', '12']",,,,
877,Moabit Wiebestrasse,bus,['24'],"52.52838180813244, 13.319464822401587",nan,['24'],nan
878,"Moabit Wiebestrasse""",bus,['70'],,,,
879,"Moabit, Waldstrasse",bus,['1'],"52.529241314571834, 13.330905788251384",nan,['A1']+ ['1'],nan+ nan
880,Mohrunger Allee,bus,['94'],"52.5079697690193, 13.249378786989148",nan,"['94', '92']",nan
881,Mollstrasse,bus,['9'],"52.52521335639236, 13.419881054195569",nan,['9'],nan
882,Mollstrasse,strassenbahn,"['24', '28']",,,,
883,Mollwitzstrasse,bus,['87'],"52.52216542353462, 13.28571067414756",nan,['87'],nan
884,Moltkestrasse,bus,"['85', '88']",,,,
885,Moltkestrasse (Klinikum),bus,['84'],"52.44045422408179, 13.316249941995789",nan,['84'],nan
886,Morgensternstrasse,bus,"['11', '53', '96', '86']",,,,
887,Moritzplatz,u-bahn,['8'],"52.503611111111,13.410833333333",Q374225,['D']+ ['D']+ ['D']+ D+ D+ D+ ['8']+ ['8'],nan+ nan+ nan+ Moritzplatz station+ Moritzplatz station+ Moritzplatz station+ nan+ nan
888,Moritzstrasse,bus,['54'],"52.538616245338716, 13.20068787610921",nan,A63+ ['54'],Moritzstrasse Ecke Altstädter Ring+ nan
889,Motzenerstrasse,bus,"['30', '52']",,,,
890,Motzstrasse,bus,['85'],"52.49717707606062, 13.346075923573181",nan,"A73+ A73+ ['73', '85']",nan+ nan+ nan
891,Munsterdamm,bus,"['2', '33', '81']",,,,
892,Murtzaner Ring,bus,['95'],,,,
893,Myslowitzerstrasse,bus,['112'],,,,
894,Märkisches Museum,u-bahn,['A'],"52.511944444444,13.408888888889",Q657871,"['A']+ ['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']+ ['A']+ ['A']",nan+ nan+ nan+ Märkisches Museum station+ Märkisches Museum station+ Märkisches Museum station+ nan+ nan+ nan
895,Märkisches Zentrum,bus,['22'],"52.59979022467802, 13.35569734166884",nan,"['A22', 'A64']",nan
896,Möckernbrücke,u-bahn,"['1', '7']","52.499166666667,13.382777777778",Q704716,"['B I', 'B II']+ ['B I', 'A II']+ B I,B II+ A II,B II,B I+ A II+ ['1', '7']+ ['7', '1']",nan+ nan+ Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station+ Möckernbrücke U-Bahn station+ nan+ nan
897,"Müggelheim, Dorf",bus,['27'],"52.41218552288649, 13.662032155495215",nan,['27'],nan
898,Müggelseedamm,strassenbahn,['25'],"52.4498638,13.661534",Q66361484,['87']+ ['87']+ ['87']+ ['25'],nan+ nan+ nan+ nan
899,Müggelstrasse,strassenbahn,['12'],,,,
900,"Müggelstrasse""",strassenbahn,['29'],,,,
901,Müggelturm,bus,['27'],"52.4294010043802, 13.61606552866164",nan,"['27', '27E']+ ['27']",nan+ nan
902,Mühlenfeldstrasse,bus,['15'],,,,
903,Mühlenstrasse,bus,"['30', '32', '81']",,,,
904,Mühsamstrasse,bus,['30'],"52.520444538814324, 13.451781597134405",nan,['30'],nan
905,Müllerstrasse,bus,"['70', '99']",,,,
906,Müllerstrasse/U-Bhf. Seestrasse,bus,['65'],"52.55045652881872, 13.351937688634111",nan,"['65', '16']",nan
907,Münchenerstrasse,bus,['50'],,,,
908,Nachtigalplatz,bus,['64'],"52.55708816298035, 13.333841766869467",nan,A64,nan
909,Nahariyastrasse,bus,['79'],,,,
910,Nahmitzer Damm,bus,['7'],,,,
911,Nassauischestrasse,bus,['50'],,,,
912,Nauener Platz,u-bahn,['9'],,,,
913,Nauenerstrasse,bus,"['80', '31']",,,,
914,Naumburgerstrasse,bus,['41'],,,,
915,Nettelbeckplatz,bus,"['70', '12', '99']",,,,
916,Neu-Lindenberg,bus,['41'],"52.600885625411856, 13.554794085696633",nan,AL+ AL+ AL+ ['AL'],Neu-Lindenberg+ Neu-Lindenberg+ Neu-Lindenberg+ nan
917,Neu-Westend,u-bahn,['1'],"52.515555555556,13.261111111111",Q656431,['A1']+ ['A I']+ ['A I']+ B I+ B I+ ['1']+ ['1'],nan+ nan+ nan+ Neu-Westend+ Neu-Westend+ nan+ nan
918,"Neu-Westend, Brixplatz",bus,['4'],"52.51923525462403, 13.256876853047581",nan,['4'],nan
919,Neuenburgerstrasse,bus,"['95', '41']",,,,
920,Neuenhagen (b Bln),s-bahn,['KBS 100'],"52.5208,13.7003",Q7001614,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101']+ ['KBS 100']+ ['100'],nan+ nan+ Neuenhagen station+ Neuenhagen station+ Neuenhagen station+ nan+ nan+ nan
921,Neukölln,u-bahn,['7'],"52.469444,13.442222",Q21272767,['7']+ ['7'],nan+ nan
922,Neukölln Schulenburgpark,bus,['65'],"52.46644666418163, 13.470473052819276",nan,['65'],nan
923,"Neukölln, Teupitzerstrasse",bus,['4'],,,,
924,Neuköllnerstrasse,bus,['57'],,,,
925,Nibelungenstrasse,bus,"['E', '18']",,,,
926,Nikolassee,s-bahn,['KBS 156'],"52.4317,13.1933",Q637052,"['KBS 101', 'KBS 104a']+ ['KBS 104', 'KBS 102']+ ['KBS 102', 'KBS 104']+ KBS 102,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e+ ['KBS 100h', 'KBS 100e']+ ['KBS 154', 'KBS 156']",nan+ nan+ nan+ Berlin-Nikolassee station+ Berlin-Nikolassee station+ Berlin-Nikolassee station+ nan+ nan
927,Nikolassee Alemannenstrasse,bus,['53'],"52.425958164293604, 13.190355934252684",nan,['53'],nan
928,Nikolskoer Weg,bus,['6'],"52.41405938531216, 13.109270752484141",nan,['A6']+ A6+ A6+ A6+ ['A6'],nan+ Nikolskoer Weg Ecke Königstrasse+ Nikolskoer Weg Ecke Königstrasse+ Nikolskoer Weg Ecke Königstrasse+ nan
929,Nollendorfplatz,u-bahn,"['1', '4']",,,,
930,Nonnendammallee,bus,['10'],"52.53677367837448, 13.264841759353843",nan,"['23', '10']",nan
931,Nordend,bus,['7'],"52.59006569360479, 13.401740566033476+52.5902104,13.4027524",nan,"A7+ A7+ A7,A7E+ ['A7', 'A7E']+ ['7']+ ['7']",Nordend+ Nordend+ Nordend+ nan+ nan+ nan
932,Nordend,strassenbahn,['46'],"52.5902104,13.4027524",Q65032696,"['199', '47']+ 46+ 46+ 46+ ['46']+ ['46']+ ['46']",nan+ Nordend+ Nordend+ Nordend+ nan+ nan+ nan
933,Nordend-Arena,bus,['7'],"52.60126963639746, 13.402740653886099",nan,['7'],nan
