Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
1055,Schönhauser Allee,strassenbahn,['3'],"52.5537705,13.4138898",Q65076842,"['70', '3']+ 3",nan+ nan
1056,Schönhauser Allee,u-bahn,['A'],"52.549328888889,13.413706111111",Q47014936,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)+ Schönhauser Allee (metro station)
1057,Schönholz,s-bahn,"['KBS 100c', 'KBS 100e']","52.5714,13.3814",Q800490,"['KBS 105', 'KBS 104']+ ['KBS 105', 'KBS 104']+ KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e",nan+ nan+ Berlin-Schönholz station+ Berlin-Schönholz station+ Berlin-Schönholz station
1058,Schützallee Ecke Onkel-Tom-Strasse,bus,['A66'],"52.4406263121593, 13.255177908871318",nan,A66+ A66,nan+ nan
1059,Seebugerstrasse Ecke Pichelsdorferstrasse,bus,['A13'],"52.52917051434413, 13.195651259490834",nan,A13,nan
1060,Seegefelder Weg,bus,['A63'],"52.549813200063646, 13.128679816115987",nan,A63+ A63+ A63,"Seegefelder Weg, Stadtgrenze+ Seegefelder Weg, Stadtgrenze+ Seegefelder Weg, Stadtgrenze"
1061,Seelenbinderstrasse Ecke Bahnhofstrasse,strassenbahn,"['84', '87']","52.4554632,13.5769303",Q66324934,"87+ 84, 87",nan+ nan
1062,Seesenerstrasse Ecke Hohenzollerndamm,bus,['S3'],"52.48846116394224, 13.302150021095338",nan,A50,nan
1063,Seestr.,u-bahn,['6'],"52.55056,13.35194",Q554391,"['C I']+ C I,C II+ C I+ C I",nan+ Seestraße+ Seestraße+ Seestraße
1064,Seidelstr. (Flughafen Tegel),u-bahn,['6'],"52.571111,13.302778",Q557582,C I+ C I,nan+ nan
1065,Selbitzer Strasse Ecke Krampnitzer Weg,bus,['A35E'],"52.45315521778876, 13.122040068790739",nan,A35E,nan
1066,Senefelderplatz,u-bahn,['A'],"52.53242,13.412743",Q32661454,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz
1067,Senftenberger Ring,bus,['A21E'],"52.59670203173529, 13.356121038793038",,,
1068,Seydlitzstrasse Ecke Rathenowerstrasse,bus,['A90'],"52.5255609658975, 13.356405578501553",,,
1069,Siedlung Habichtswald,bus,['A34E'],"52.47953016057808, 13.142069608219956",,,
1070,Siemensstadt,s-bahn,['KBS 100b'],"52.53923,13.26365",Q96080453,"['KBS 100b']+ ['KBS 100d']+ KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",nan+ nan+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station
1071,Siemensstadt-Fürstenbrunn,s-bahn,['KBS 100a'],"52.528,13.2695",Q18747940,['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 100a,nan+ Siemensstadt-Fürstenbrunn station+ Siemensstadt-Fürstenbrunn station+ Siemensstadt-Fürstenbrunn station
1072,Simpsonweg,bus,['A82'],"52.39816914639087, 13.39288653952126",,,
1073,Sommerstrasse Ecke Klemkestrasse,bus,['A79'],"52.57476543169972, 13.3735118377214",nan,A79,nan
1074,Sonderhauserstrasse Ecke Hildburghauserstrasse,bus,['A2'],"52.415956180519764, 13.341711771261744",,,
1075,Sonnenallee,s-bahn,['KBS 100'],"52.473,13.4558",Q481364,['KBS 100']+ ['KBS 100']+ KBS 100+ KBS 100+ KBS 100,nan+ nan+ Berlin Sonnenallee station+ Berlin Sonnenallee station+ Berlin Sonnenallee station
1076,Sonnenallee Ecke Baumschulenstrasse,strassenbahn,['92'],"52.46085257013217, 13.481340080950037",nan,92,Sonnenallee
1077,Sonnenallee Ecke Erkstrasse,bus,['A4'],"52.48167462225099, 13.440103660480876",nan,A4,nan
1078,Sonnenallee Ecke Pannierstrasse,bus,['A75'],"52.48609620424968, 13.430217857961605",nan,A75,nan
1079,Sophie-Charlotte-Platz,u-bahn,['1'],"52.510833333333,13.296666666667",Q657879,"['A I']+ ['A I']+ B I,A I+ A I,B I+ A I",nan+ nan+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz
1080,Sophie-Charlotten-Platz,bus,['A74'],"52.51094811093668, 13.296499935495818",nan,A74,nan
1081,Sophie-Charlotten-Strasse Ecke Pulsstrasse,bus,['A87'],"52.52424895516199, 13.285069508880115",nan,A87,nan
1082,Sowjetisches Ehrenmal,bus,['A47'],"52.485358959701166, 13.46705340935477",,,
1083,Spandau,s-bahn,"['KBS 100a', 'KBS 100g']","52.532, 13.2089",Q800491,"['KBS 101', 'KBS 103']+ ['KBS 103a', 'KBS 101', 'KBS 103']+ KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g",nan+ nan+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau
1084,Spandau West,s-bahn,"['KBS 100a', 'KBS 100g']","52.5347,13.1958",Q111325678,"['KBS 101', 'KBS 103']+ ['KBS 103a', 'KBS 101', 'KBS 103']+ KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g",nan+ nan+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau
1085,"Spandau, Friedhof",bus,['A34'],"52.553136286584845, 13.179674445908985",nan,"['A34']+ A34+ A34+ A34,A35","nan+ Spandau, Friedhof+ Spandau, Friedhof+ Spandau, Friedhof"
1086,"Spandau, Markt",bus,"['A54', 'A56']","52.537581553341596, 13.203797305616401",nan,['A13']+ ['A5'],nan+ nan
1087,"Spandau, Wasserwerk",bus,['A34'],"52.55592684238338, 13.16783600781684",,,
1088,Spandauer Damm,bus,"['A10', 'A74']","52.51838420899177, 13.280076964056246",nan,"A10+ A10,A74+ A10,A74",Spandauer Damm Ecke Königin-Elisabeth-Strasse+ Spandauer Damm Ecke Königin-Elisabeth-Strasse+ Spandauer Damm Ecke Königin-Elisabeth-Strasse
1089,Spandauer Damm Ecke Sophie-Charlotten-Strasse,bus,['A87'],"52.51882820056531, 13.286667124223507",nan,A87,nan
1090,Spandauer Damm Ecke Stadtautobahn,bus,['A65'],"52.51857412672491, 13.283160489189049",nan,A65,nan
1091,Spanische Allee Ecke Kronprizessinnenweg,bus,['S4'],"52.433820207313325, 13.189402721154853",nan,AS4,nan
1092,Spanische Allee Ecke Potsdamerchaussee,bus,['A18'],"52.42961565609535, 13.22409178123359",,,
1093,Sperberstrasse Ecke Sandhauserstrasse,bus,['A14E'],"52.58735165818818, 13.226011299547928",,,
1094,Spichernstr. (Bundesallee),u-bahn,"['9', '2']","52.496388888889,13.330555555556",Q667046,"B II,A II+ A II",Spichernstraße metro station+ Spichernstraße metro station
1095,Spichernstrasse Ecke Joachimstaler Strasse,bus,['A2'],"52.4963190338576, 13.3307628589775",nan,A2,nan
1096,Spindlersfeld,s-bahn,['KBS 106'],"52.4472,13.5613",Q4892371,['KBS 100d']+ ['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106,nan+ nan+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station
1097,Spittelmarkt,strassenbahn,"['74', '64']","52.511243321361405, 13.40494539543245",nan,"['73', '64', '72', '74']+ ['74', '82', '64']+ 74,72,64+ 64,72,74E,74+ 74E,74,72,64",nan+ nan+ Spittelmarkt+ Spittelmarkt+ Spittelmarkt
1098,Spittelmarkt,u-bahn,['A'],"52.511111111111,13.403611111111",Q569489,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ Spittelmarkt station+ Spittelmarkt station+ Spittelmarkt station
1099,Spreewaldplatz,bus,['A75'],"52.49746662927152, 13.43173832995115",nan,A75+ A75,nan+ nan
1100,Staaken,s-bahn,['KBS 100a'],"52.5378,13.1414",Q477545,['KBS 101']+ ['KBS 101']+ KBS 101,nan+ nan+ Berlin-Staaken station
1101,Stadion Buschallee,strassenbahn,['70'],"52.5566718,13.4869834",Q65504715,['70']+ 70+ 70+ 70,nan+ Stadion Buschallee/Hansastraße+ Stadion Buschallee/Hansastraße+ Stadion Buschallee/Hansastraße
1102,Stadion Lichterfelde,bus,['A17'],"52.43867922703144, 13.325050443019501",nan,A17+ A17+ A17,Stadion Lichterfelde+ Stadion Lichterfelde+ Stadion Lichterfelde
1103,Stadtmitte,u-bahn,['A'],"52.5122,13.3894",Q660066,['C I']+ A+ A,nan+ nan+ nan
1104,Stadtpark,bus,['A17'],"52.44890555557147, 13.338827669086982",nan,A17+ A17+ A17,"Stadtpark, Albrechtstrasse+ Stadtpark, Albrechtstrasse+ Stadtpark, Albrechtstrasse"
1105,Stedinger Weg,bus,['A54'],"52.53925005465954, 13.45247205159168",,,
1106,Steglitz,s-bahn,['KBS 100e'],"52.4562,13.3216",Q111264179,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ nan+ S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz
1107,Steglitzer Damm Ecke Halske Strasse,bus,['A2'],"52.45003047744661, 13.346670686507988",nan,A2+ A2,nan+ nan
1108,Steglitzer Damm Ecke Munsterdamm,bus,['A83'],"52.45000037204289, 13.346702091676368",nan,A83,nan
1109,Steinplatz,bus,['A62'],"52.50922881774401, 13.325931792420363",,,
1110,Sterndamm,bus,['A47'],"52.44658674940087, 13.506534865142585",nan,A47+ A47+ A47,Sterndamm Ecke Königsheideweg+ Sterndamm Ecke Königsheideweg+ Sterndamm Ecke Königsheideweg
1111,Steuerhaus,strassenbahn,"['63', '69', '69E', '64']","52.530493,13.4614989",Q65553632,"['64']+ ['63', '69', '64']+ 63,69E,69,64+ 64,63+ 69E,63,69,64",nan+ nan+ Oderbruchstraße+ Oderbruchstraße+ Oderbruchstraße
1112,Storkowerstrasse Ecke Greifswalderstrasse,bus,['A54'],"52.54126983182835, 13.438853750676603",nan,A54,nan
1113,Strab. Bhf. Köpenick,strassenbahn,"['83', '83E', '85']","52.4399134,13.5817824",Q66370900,"85,83",nan
1114,Strab. Bhf. Siegfriedstrasse,strassenbahn,"['69', '69E']","52.5206411,13.4994454",Q66014798,"69,69E",nan
1115,Stralauer Allee Ecke Markgrafendamm,strassenbahn,['82'],"52.49740745019046, 13.46463650693144",nan,82+ 82+ 82,Stralauer Allee Ecke Markgrafendamm+ Stralauer Allee Ecke Markgrafendamm+ Stralauer Allee Ecke Markgrafendamm
1116,Strandbad,bus,['A14E'],"52.599760109249864, 13.213133160337714",,,
1117,Strasse 484 Ecke Neuköllnerstrasse,bus,['A52'],"52.42597637860528, 13.483004998399915",,,
1118,Strasse 78,bus,['A42'],"52.614646041574915, 13.484873269723556",nan,A42+ A42,nan+ nan
1119,Strasse nach Saatwinkel,bus,['A13'],"52.562001332583385, 13.254645985136678",nan,A13,nan
1120,Strausberg,s-bahn,"['KBS 101c', 'KBS 101']","52.531933,13.836933",Q7622326,"['KBS 101']+ ['KBS 101a', 'KBS 101']+ KBS 101a,KBS 101+ KBS 101,KBS 101c+ KBS 101,KBS 101c",nan+ nan+ Strausberg station+ Strausberg station+ Strausberg station
1121,Strausberg Nord,s-bahn,['KBS 101c'],"52.5902,13.9084",Q7622324,['KBS 101a']+ KBS 101a+ KBS 101c+ KBS 101c,nan+ Strausberg Nord station+ Strausberg Nord station+ Strausberg Nord station
1122,Strausberg Stadt,s-bahn,['KBS 101c'],"52.5766,13.8878",Q7622325,['KBS 101a']+ KBS 101a+ KBS 101c+ KBS 101c,nan+ Strausberg Stadt station+ Strausberg Stadt station+ Strausberg Stadt station
1123,Strausberger Platz,u-bahn,['E'],"52.518055555556,13.430833333333",Q570999,['E']+ ['E']+ E+ E+ E,nan+ nan+ Strausberger Platz+ Strausberger Platz+ Strausberger Platz
1124,Stresowplatz,bus,"['A5', 'A31', 'A80', 'A56']","52.53362877636616, 13.206781830760963",nan,"A31,A5+ A5,A31+ A5,A31",Stresowplatz+ Stresowplatz+ Stresowplatz
1125,Seestrasse Ecke Afrikanischestrasse,bus,['A64'],"52.54624596766985, 13.344021652901555",,,
1126,Stromstrasse Ecke Alt-Moabit,bus,['A86'],"52.52539701700869, 13.342786224224186",nan,A86,nan
1127,Stromstrasse Ecke Turmstrasse,bus,"['A70', 'A24']","52.526341844675855, 13.343124963846464",nan,['A24'],nan
1128,Stubenrauchstrasse,bus,['A48'],"52.4241380170149, 13.485495086038002",nan,A48,nan
1129,Stubenrauchstrasse Ecke Kanalstrasse,bus,['A52'],"52.43167138147915, 13.495271691543689",nan,A52,Stubenrauchstrasse Ecke Kanalstrasse
1130,Stuttgarter Platz,bus,['A21'],"52.50551610729052, 13.302923303561508",nan,"['A21']+ A21+ A74,A21+ A74,A21",nan+ Stuttgarter Platz+ Stuttgarter Platz+ Stuttgarter Platz
1131,Stuttgarter Platz Ecke Wilmersdorferstrasse,bus,['A74'],"52.505667266723236, 13.307004392404677",,,
1132,Stölpchensee,bus,['A18'],"52.409430239790396, 13.14381794619846",nan,"['A18']+ A3+ AS4,A18",nan+ Stölpchensee+ nan
1133,"Stölpchensee, Wilhelmplatz",bus,"['A3', 'S4']","52.41240583089011, 13.141644518533106",nan,['A3']+ ['A3']+ A3+ A3,nan+ nan+ nan+ nan
1134,Stößenseebrücke,bus,['A94'],"52.5089006270181, 13.217490577232331",,,
1135,Sundgauer Str.,s-bahn,['KBS 100e'],"52.436291,13.273772",Q800513,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ nan+ Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station
1136,Sundgauer Strasse Ecke Berlinerstrasse,bus,['A48'],"52.43833636899285, 13.271438368698744",nan,['A48'],nan
1137,Sundgauerstrasse Ecke Sophie-Charlotte-Strasse,bus,['S3'],"52.44581090569525, 13.267762938240798",,,
1138,Säntisstrasse Ecke Mariendorfer Damm,bus,['A78'],"52.42333247296997, 13.396164512545324",,,
1139,Südende,s-bahn,['KBS 100d'],"52.4481,13.3536",Q800511,['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 100d,nan+ nan+ Südende station+ Südende station+ Südende station
1140,Südstern,bus,['A28'],"52.488958649509335, 13.40781379557614",nan,A28+ A28+ A28,Südstern+ Südstern+ Südstern
1141,Südstern,u-bahn,['7'],"52.489444444444,13.407777777778",Q656081,['C I']+ ['C I']+ C I+ C I+ C I,nan+ nan+ Südstern+ Südstern+ Südstern
1142,Tauroggener Strasse Ecke Osnabrücker Strasse,bus,['A72'],"52.525838744600904, 13.301852064700281",nan,A72+ A72,nan+ nan
1143,Tauroggener Strasse Ecke Osnabrückerstrasse,bus,['A89'],"52.525848873521234, 13.301915580118559",,,
1144,Tegel,s-bahn,['KBS 100c'],"52.5886,13.2894",Q800493,['KBS 105']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ nan+ Berlin-Tegel railway station+ Berlin-Tegel railway station+ Berlin-Tegel railway station
1145,Tegel,u-bahn,['6'],"52.58944,13.28389",Q656090,"C I,C II+ C I+ C I",Alt-Tegel metro station+ Alt-Tegel metro station+ Alt-Tegel metro station
1146,Tegelort,bus,['A20'],"52.5705390073051, 13.231220862666484",nan,A20+ A20+ A20,Tegelort+ Tegelort+ Tegelort
1147,Teichstrasse Ecke Gotthardstrasse,bus,['A64'],"52.566974111595314, 13.346602483580304",,,
1148,Teltower Damm Ecke Berlinerstrasse,bus,['A53'],"52.43505617062698, 13.26044574125962",,,
1149,Teltower Damm Ecke Machnowerstrasse,bus,['A10'],"52.4308217304647, 13.259272239478397",,,
1150,Teltower Damm Ecke Potsdamerstrasse,bus,['A48'],"52.435059519028655, 13.260384104797224",,,
1151,Teltowerdamm Ecke Clayallee,bus,['A18'],"52.435060140913535, 13.260415407977545",,,
1152,Teltowerstrasse Ecke Ruhlebenerstrasse,bus,"['A54', 'A35']","52.52649488145337, 13.21644671223",,,
1153,Tempehofer Damm Ecke Friedrich-Karl-Strasse,bus,['A68'],"52.45581544855384, 13.383950601851975",nan,A68+ A68,nan+ nan
1154,Tempelhof,s-bahn,"['KBS 100k', 'KBS 100']","52.4708,13.3854",Q111264368,"['KBS 100a', 'KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",nan+ nan+ S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof
1155,Tempelhof,u-bahn,['6'],"52.47075,13.385361111111",Q3983109,,
1156,Tempelhofer Damm Ecke Alt-Tempelhof,bus,"['A73', 'A65']","52.46602260022989, 13.385511228831781",nan,"A73, A64, A65",nan
1157,Tempelhofer Damm Ecke Ordensmeisterstrasse,bus,['A25'],"52.45582321742813, 13.383969709705047",nan,A25,nan
1158,Tessenowstrasse Ecke Oranienburgerstrasse,bus,['A12'],"52.581461003387226, 13.33387304396357",nan,A12,nan
1159,Teuptitzerstrasse Ecke Kiehl-Ufer,bus,['A4'],"52.47953358511357, 13.455564998960526",,,
1160,Theodor-Heuss-Platz,bus,"['A4', 'A94']","52.50937134345749, 13.272564724049401",nan,A4,nan
1161,Theodor-Heuss-Platz,u-bahn,['1'],"52.509722222222,13.273055555556",Q657857,A I,nan
1162,Thielallee/Pacelliallee,bus,['A68'],"52.458161495962216, 13.28707254649315",nan,A68+ A68+ A68,Thielallee/Pacelliallee+ Thielallee/Pacelliallee+ Thielallee/Pacelliallee
1163,Thielplatz,u-bahn,['2'],"52.451111111111,13.282222222222",Q571331,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station
1164,Thuner Platz,bus,"['A85', 'A53']","52.42375896990032, 13.296184869051308",nan,"A53+ A53+ A85,A53",Thuner Platz+ Thuner Platz+ Thuner Platz
1165,Thälmannplatz,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.45059921293253, 13.752440969865605",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),nan
1166,Thälmannplatz,u-bahn,['A'],"52.51167,13.38472",Q658391,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ Mohrenstraße metro station+ Mohrenstraße metro station+ Mohrenstraße metro station
1167,Tiergarten,s-bahn,"['KBS 100g', 'KBS 100h']","52.5144,13.3365",Q572112,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g",nan+ nan+ Berlin-Tiergarten station+ Berlin-Tiergarten station+ Berlin-Tiergarten station
1168,Tiergartenstrasse,bus,"['A69', 'A24']","52.50960312444174, 13.351320889801638",nan,"A24,A69,A16+ A69,A16,A24+ A24,A69",Tiergartenstrasse Ecke Hofjägerallee+ Tiergartenstrasse Ecke Hofjägerallee+ Tiergartenstrasse Ecke Hofjägerallee
1169,Tierpark Berlin,strassenbahn,"['69', '69E']","52.50297204519277, 13.520916474066839",nan,"['69']+ 69E,69+ 69+ 69,69E",nan+ Tierpark Berlin+ Tierpark Berlin+ Tierpark Berlin
1170,Tischlerzeile Ecke Wildmeisterdamm,bus,['A52'],"52.42536132602125, 13.44879297402946",,,
1171,Tramper Weg Ecke Dannenwalderweg,bus,['A21E'],"52.592566623412566, 13.357949562526414",,,
1172,"Treptow, Rathaus",bus,['A47'],"52.48358899866382, 13.480324760498638",nan,A47+ A47+ A47,"Treptow, Rathaus+ Treptow, Rathaus+ Treptow, Rathaus"
1173,Treptower Park,s-bahn,"['KBS 105', 'KBS 103', 'KBS 106a', 'KBS 103a', 'KBS 106']","52.4938,13.4618",Q559274,"['KBS 103', 'KBS 100']+ ['KBS 100', 'KBS 103a', 'KBS 103']+ KBS 103,KBS 103a,KBS 100+ KBS 103,KBS 103a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a",nan+ nan+ Berlin Treptower Park station+ Berlin Treptower Park station+ Berlin Treptower Park station
1174,Trippsteinstrasse,bus,['A2'],"52.41893958981137, 13.346149658204126",nan,"A11,A2+ A11,A2+ A2",Trippsteinstrasse Ecke Brotteroder Strasse+ Trippsteinstrasse Ecke Brotteroder Strasse+ Trippsteinstrasse Ecke Brotteroder Strasse
1175,Turmstr.,u-bahn,['9'],"52.52585,13.341352777778",Q571400,,
1176,Turmstrasse Ecke Rathenower Strasse,bus,['A70'],"52.526759548213356, 13.35531375611548",,,
1177,Turmstrasse Ecke Stromstrasse,bus,['A72'],"52.52631573511827, 13.34320006470035",nan,['A16']+ A72+ A72,nan+ nan+ nan
1178,U-Bhf Kottbusser Tor,bus,['A28'],"52.499051258453434, 13.418359009880978",nan,['A28']+ A28+ A28+ A28,nan+ U-Bhf Kottbusser Tor+ U-Bhf Kottbusser Tor+ U-Bhf Kottbusser Tor
1179,U-Bhf Parchimer Allee,bus,['A98'],"52.44566826032012, 13.449942053238908",,,
1180,U-Bhf. Alt-Mariendorf,bus,"['A11', 'A78', 'A77']","52.440202628447636, 13.387296995844753",,,
1181,U-Bhf. Amrumerstrasse,bus,['A64'],"52.542160623402594, 13.349499736078657",,,
1182,U-Bhf. Blaschko-Allee,bus,"['A41', 'A73']","52.45247827369382, 13.448999962354293",,,
1184,U-Bhf. Boddinstrasse,bus,"['A4', 'A91']","52.48028651973042, 13.425279574612379",nan,['A4']+ ['A4']+ A4+ A4,nan+ nan+ U-Bhf. Boddinstrasse+ U-Bhf. Boddinstrasse
1185,U-Bhf. Britz-Süd,bus,['A98'],"52.43696136998766, 13.447541261443378",,,
1186,U-Bhf. Bülowstrasse,bus,"['A48', 'A83', 'A75']","52.49787469517453, 13.362124599310649",nan,"A48+ A48,A75+ A75,A48",U-Bhf. Bülowstrasse+ U-Bhf. Bülowstrasse+ U-Bhf. Bülowstrasse
1187,U-Bhf. Dahlem-Dorf,bus,['A68'],"52.45807069736877, 13.289706947871178",nan,['A11']+ A68+ A68+ A68,nan+ U-Bhf. Dahlem-Dorf+ U-Bhf. Dahlem-Dorf+ U-Bhf. Dahlem-Dorf
1188,U-Bhf. Dimitroffstrasse,strassenbahn,"['22', '13', '46', '70', '4', '49']","52.5401928,13.4113979",Q65088313,"['13', '4']+ 13,22,70,49,4,46E,46+ 70,49,22,4,46,13+ 4,22,13,49,70,46",nan+ U Eberswalder Straße+ U Eberswalder Straße+ U Eberswalder Straße
1189,U-Bhf. Ernst-Reuter-Platz,bus,"['A25', 'A62']","52.51164603099566, 13.322290858670174",nan,"['A25']+ A25,A62,A2,AS1+ A25,A62,AS1+ A62,A25,AS1s",nan+ U-Bhf. Ernst-Reuter-Platz+ U-Bhf. Ernst-Reuter-Platz+ U-Bhf. Ernst-Reuter-Platz
1190,U-Bhf. Fehrbelliner Platz,bus,"['A50', 'A21', 'A1', 'A89', 'A4']","52.490390927187676, 13.31417745809863",nan,"['A1 (Obus)']+ ['A1', 'A21', 'A4']+ AS3,A21,A4,A1+ A1,A4,A21,AS3+ AS3s,A1,A50,A89,A4,A21",nan+ nan+ U-Bhf. Fehrbelliner Platz+ U-Bhf. Fehrbelliner Platz+ U-Bhf. Fehrbelliner Platz
1191,U-Bhf. Flughafen,bus,['A4'],"52.48488595983176, 13.38599654703171",nan,"['A4']+ ['A4']+ A4,A19+ A19,A4+ A4",nan+ nan+ U-Bhf. Flughafen+ U-Bhf. Flughafen+ U-Bhf. Flughafen
1192,U-Bhf. Friedrichsfelde,bus,"['A43', 'A8', 'A8E', 'A43/R']","52.50624112361932, 13.512853060220209",nan,"['A8', 'A43']+ ['A8', 'A43']+ A8,A43+ A43,A8,A8E+ A43,A8,A8E",nan+ nan+ U-Bhf. Friedrichsfelde+ U-Bhf. Friedrichsfelde+ U-Bhf. Friedrichsfelde
1193,U-Bhf. Gesundbrunnen,bus,"['A64', 'A99', 'A14']","52.548660755358114, 13.387873629581087",nan,"A14+ A14,A64+ A14,A99,A64",U-Bhf. Gesundbrunnen+ U-Bhf. Gesundbrunnen+ U-Bhf. Gesundbrunnen
1194,U-Bhf. Gneisenaustrasse,bus,['A89'],"52.491226587637556, 13.396327911797728",nan,"['A24', 'A28']+ A89",nan+ nan
1195,U-Bhf. Grenzallee,bus,['A77'],"52.46369510254238, 13.444231731166557",nan,A67+ A67+ A67,U-Bhf. Grenzallee+ U-Bhf. Grenzallee+ U-Bhf. Grenzallee
1196,U-Bhf. Hallesches Tor,bus,['A24'],"52.497910015148264, 13.391307667735301",nan,['A24']+ A24+ A24+ A24,nan+ U-Bhf. Hallesches Tor+ U-Bhf. Hallesches Tor+ U-Bhf. Hallesches Tor
1197,U-Bhf. Heidelberger Platz,bus,['A60'],"52.48006162214815, 13.312159920359697",nan,A60+ A60+ A60,U-Bhf. Heidelberger Platz+ U-Bhf. Heidelberger Platz+ U-Bhf. Heidelberger Platz
1198,U-Bhf. Kaiserdamm,bus,['A10'],"52.50999451351762, 13.28180313022396",nan,"['A10']+ A65,A10+ A65,A10+ A10,A88",nan+ U-Bhf. Kaiserdamm+ U-Bhf. Kaiserdamm+ U-Bhf. Kaiserdamm
1199,U-Bhf. Karl-Marx-Strasse,bus,['A4'],"52.476139341208295, 13.439393113488725",,,
1200,U-Bhf. Kochstrasse,bus,"['A29', 'A75']","52.50669823641868, 13.390503218886558",nan,"A75+ A75,A29",nan+ nan
1201,U-Bhf. Kottbusser Tor,bus,['A67'],"52.499122758255055, 13.4182411702772",nan,A67+ A67+ A67,U-Bhf. Kottbusser Tor+ U-Bhf. Kottbusser Tor+ U-Bhf. Kottbusser Tor
1202,U-Bhf. Krumme Lanke,bus,"['A3', 'A53']","52.44361298127498, 13.241006428124264",nan,"['A3']+ ['A3']+ A3+ A3,A53+ A3,A53",nan+ nan+ U-Bhf. Krumme Lanke+ U-Bhf. Krumme Lanke+ U-Bhf. Krumme Lanke
1203,U-Bhf. Kurt-Schumacher-Platz,bus,"['A62', 'A61']","52.56338157214657, 13.32719915637487",nan,"A64,A61,A62+ A61,A62+ A62,A61",U-Bhf. Kurt-Schumacher-Platz+ U-Bhf. Kurt-Schumacher-Platz+ U-Bhf. Kurt-Schumacher-Platz
1204,U-Bhf. Leinestrasse,bus,['A91'],"52.472634832836185, 13.428552064915147",nan,A91,nan
1205,U-Bhf. Leopold-Platz,bus,['A12'],"52.54640033291444, 13.359096803326494",nan,A12+ A12,nan+ nan
1206,U-Bhf. Luxemburgplatz,bus,"['A57', 'A9', 'O30']","52.527978233139706, 13.410372775049936",,,
1207,U-Bhf. Luxemburgplatz,strassenbahn,"['63', '72', '73', '82', '71']","52.5286105,13.4104123",Q65690179,,
1208,U-Bhf. Mehringdamm,bus,"['A89', 'A28']","52.49515666726518, 13.389395498893041",,,
1209,U-Bhf. Moritzplatz,bus,['A75'],"52.50366899509004, 13.41055755394872",nan,A75+ A75,nan+ nan
1210,U-Bhf. Märkisches Museum,strassenbahn,"['74', '64']","52.51272427882261, 13.411290606073608",,,
1211,U-Bhf. Neukölln,bus,['A77'],"52.46951739972892, 13.44165342826323",,,
1212,U-Bhf. Onkel-Toms-Hütte,bus,"['A3', 'A66']","52.45007713385221, 13.251272593463492",nan,"['A3']+ ['A3']+ A3,A66+ A66,A3",nan+ nan+ nan+ nan
