,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
462,Grünbergallee,s-bahn,['140'],"52.3992,13.5416",Q5612896,"['KBS 103a', 'KBS 106a']",nan
463,Grünberger Strasse,strassenbahn,['4'],"52.5122359,13.452609",Q65706239,['4']+ 4+ 4+ 4+ ['4'],nan+ Grünberger Straße/Warschauer Straße+ Grünberger Straße/Warschauer Straße+ Grünberger Straße/Warschauer Straße+ nan
464,Grüner Weg,bus,"['41', '25']","52.42955863550208, 13.453590733350595",nan,"A25,A52+ A25,A52+ A52",Grüner Weg Ecke Johannisthaler Chaussee+ Grüner Weg Ecke Johannisthaler Chaussee+ Grüner Weg Ecke Johannisthaler Chaussee
465,Grünhofer Weg,bus,"['80', '31']",,,,
466,Grünsteinweg,bus,['78'],,,,
467,Grünstrasse,strassenbahn,"['26', '83', '85', '21', '84']","52.44496664892706, 13.57413386885382+52.44496766298328, 13.574157108147524",nan,['95']+ 95+ 86,nan+ Grünstrasse Ecke Alt-Köpenick+ nan
468,Gustav-Meyer-Allee,bus,"['99', '61', '64']",,,,
469,Gustav-Müller-Platz,bus,['84'],,,,
470,Gutschmidtstrasse,bus,['93'],"52.437076827846255, 13.444129425003135",nan,A25+ A25,Gutschmidtstrasse+ Gutschmidtstrasse
471,Gutschmidtstraße,bus,['91'],,,,
472,Gutshof Marienfeld,bus,['52'],,,,
473,GÃ¤rtnerstrasse,bus,['48'],,,,
474,Göllweg,bus,['76E'],,,,
475,Güntzelstrasse,bus,['60'],"52.49154575346882, 13.323206588873013",nan,A60+ A60,nan+ nan
476,Güterbahn Ruhleben,bus,"['35', '80', '31', '5']",,,,
477,Habichtswald,bus,['34E'],,,,
478,Hackbuschstrasse,bus,['31'],"52.53959956967987, 13.150244533066292",nan,A31+ A31+ A31,Hackbuschstrasse Ecke Torstrasse+ Hackbuschstrasse Ecke Torstrasse+ Hackbuschstrasse Ecke Torstrasse
479,Hackescher Markt,strassenbahn,"['73', '75', '49', '15', '63', '72']","52.522700593509725, 13.401605863643521+52.522700593509725, 13.4016058636435214+52.5238354,13.402603+52.52386243784762, 13.402614038025424",Q65094590+nan,"['69', '49', '65']+ ['49', '69']+ ['63']+ 69+ 69+ ['63', '72', '73', '49', '69', '71']",nan+ nan+ nan+ Hackescher Markt+ nan+ nan
480,Hackescher markt,strassenbahn,['71'],,,,
481,Haeckelstrasse,strassenbahn,"['17', '85']",,,,
482,Hagenplatz,bus,['17'],"52.483382973651, 13.265818700272884",nan,"['A19', 'A17']+ A17,A19+ A19,A17+ A17,A19+ ['A19', 'A17']",nan+ Hagenplatz+ Hagenplatz+ Hagenplatz+ nan
483,Hakenfelde Aalemannufer,bus,['97'],,,,
484,Halker Zeile,bus,['82'],,,,
485,Halskestrasse,bus,"['81', '33']","52.449975911659585, 13.34671540590703",nan,A33+ A33,Halskestrasse Ecke Steglitzer Damm+ Halskestrasse Ecke Steglitzer Damm
486,Hamburger Platz,bus,"['45', '56']","52.555394187589414, 13.438973139463632",nan,"A45,A56+ A56,A55,A45+ A45,A56,A55+ ['A45', 'A56']",Hamburger Platz+ Hamburger Platz+ Hamburger Platz+ nan
487,Hampsteadstrasse,bus,['1'],,,,
488,Hans-Beimler-Strasse,bus,['32'],,,,
489,Hans-Beimler-Strasse,strassenbahn,"['15', '63', '17']","52.5255473,13.4202755",Q65548984,"['63', '82']",nan
490,Hans-Loch-Strasse,bus,['43'],,,,
491,Hansaplatz,bus,['23'],"52.5179343319099, 13.342038193257153",nan,"['A16']+ ['A25', 'A16']+ A25,A66,A16+ A25,A16+ A16,A25+ ['A25', 'A16']",nan+ nan+ Hansaplatz+ Hansaplatz+ Hansaplatz+ nan
492,Harburger Weg,bus,"['80', '31']",,,,
493,Hardenbergstrasse,bus,['90'],"52.506154057324025, 13.33242747094564",nan,AS3s,nan
494,Hardenbergstrasse/U-Bhf. Zoologischer Garten,bus,['9'],,,,
495,Hartlebenstrasse,strassenbahn,['25'],,,,
496,Hartmannsweiler Weg,bus,['53'],"52.43871188132932, 13.248833836243495",nan,A53+ A53+ A53,Hartmannsweiler Weg Ecke Fischerhüttenstrasse+ Hartmannsweiler Weg Ecke Fischerhüttenstrasse+ Hartmannsweiler Weg Ecke Fischerhüttenstrasse
497,Haselhorster Damm,bus,"['10', '55']",,,,
498,Haupstrasse,strassenbahn,['74'],,,,
499,Haupthalle,bus,"['9', '8']",,,,
500,Hauptsrasse (S-Bhf. Berlin-Rummelsburg),strassenbahn,['21'],,,,
501,Hauptsraße,bus,['4'],,,,
502,Hauptstrasse,bus,"['73', '65', '74']",,,,
503,Hauptstrasse (S-Bhf. Rummelsburg),strassenbahn,['13'],,,,
504,Hausvogteiplatz,u-bahn,['A'],"52.513055555556,13.396666666667",Q656523,"['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']",nan+ nan+ Hausvogteiplatz station+ Hausvogteiplatz station+ Hausvogteiplatz station+ nan
505,"Havelhöhe, Krankenhaus",bus,"['35', '34']",,,,
506,Haydnstrasse,bus,['84'],,,,
507,Hebbelstrasse,bus,['89'],,,,
508,Heckerdamm,bus,"['23', '62']","52.53962816572025, 13.295048454368684",nan,"A21,A62+ A21,A62+ A62,A21",Heckerdamm Ecke Kurt-Schumacher-Damm+ Heckerdamm Ecke Kurt-Schumacher-Damm+ Heckerdamm Ecke Kurt-Schumacher-Damm
509,Heerstrasse,bus,"['34', '92']","52.51550447615084, 13.18456806294143+52.51662457723462, 13.179022303033726",nan,"A13+ A35,A34+ A13+ A34,A35",Heerstrasse Ecke Wilhelmstrasse +  Heerstrasse Ecke Gatower Strasse+ Heerstrasse Ecke Wilhelmstrasse+ Heerstrasse Ecke Gatower Strasse
510,Heerstrasse Ecke Reimerweg,bus,['94'],,,,
511,Heerstrasse/Stadtgrenze,bus,['97'],,,,
512,Heesestrasse,bus,['17'],,,,
513,Hegemeisterweg,strassenbahn,['82'],,,,
514,Heiligenseestrasse,bus,"['14', '13']","52.59796193636089, 13.275098894138587",nan,"A14,A20+ A20,A14+ A20",Heiligenseestrasse Ecke Karolinenstraße + Heiligenseestrasse Ecke Karolinenstraße+ Heiligenseestrasse Ecke Karolinenstraße
515,Heiligenseestrasse/Gabelung,bus,['20'],,,,
516,Heilmannring,bus,['23'],,,,
517,"Heinerdorf, Kirche",bus,['42'],,,,
518,"Heinersdorf, Kirche",bus,"['31', '55']","52.56826376476754, 13.440601903603064",nan,"['A42']+ ['A55', 'A42']+ A42,A55+ A42+ A42,A55+ ['A42']","nan+ nan+ Heinersdorf, Kirche+ Heinersdorf, Kirche+ Heinersdorf, Kirche+ nan"
519,"Heinersdorf, Kirche",strassenbahn,['71'],"52.5686908,13.4389053",Q65096107,['71']+ 71+ 71+ 71+ ['71'],nan+ Heinersdorf Kirche+ Heinersdorf Kirche+ Heinersdorf Kirche+ nan
520,"Heinersdorf, Romain-Rolland-Strasse",strassenbahn,['71'],,,,
521,Heinrich-Mann-Platz,bus,['45'],"52.57297246262195, 13.392146133350426",nan,"['A45']+ A45+ A55,A45+ A45,A55,A58+ ['A58', 'A45']",nan+ Heinrich-Mann-Platz+ Heinrich-Mann-Platz+ Heinrich-Mann-Platz+ nan
522,Heizkraftwerk,bus,['54'],,,,
523,Henriettenplatz,bus,"['69', '10', '4', '19', '29']","52.49701780222877, 13.290339505649852",nan,"A69,A10,A29,A4,A19+ ['A19', 'A69', 'A29', 'A10', 'A4']",nan+ nan
524,Herbertstrasse/BSC-Sportplatz,bus,['10'],,,,
525,Hermann-Duncker-Strasse,strassenbahn,['21'],,,,
526,Hermannplatz,bus,"['95', '41', '91', '75']","52.48778872855567, 13.425393480017616",nan,"A67+ A67+ A67,A75+ ['A95', 'A91', 'A75', 'A67']",Hermannplatz Ecke Sonnenallee+ Hermannplatz Ecke Sonnenallee+ Hermannplatz Ecke Sonnenallee+ nan
527,Hermannstrasse,bus,['65'],,,,
528,Hermannstrasse/U-Bhf. Boddinstrasse,bus,['4'],,,,
529,Hermsdorfer Damm,bus,['12'],"52.600011860666825, 13.281303213246002+52.62242143698805, 13.31287835380073",nan,"['A12']+ A12,A12S+ A15+ A12+ A15",nan+ Hermsdorfer Damm Ecke Berliner Strasse +  Hermsdorfer Damm Ecke Karolinenstrasse+ Hermsdorfer Damm Ecke Berliner Strasse+ Hermsdorfer Damm Ecke Karolinenstrasse
530,Hermsdorfer Strasse,bus,['14'],,,,
531,Hertzbergplatz,bus,['95'],"52.477487105395774, 13.448598156816837",nan,A67+ A67+ A67+ ['A67'],Hertzbergplatz+ Hertzbergplatz+ Hertzbergplatz+ nan
532,Herzbergstrasse,bus,['30'],"52.52658888540259, 13.490778333520318",nan,['O30'],nan
533,Herzbergstrasse,strassenbahn,['3'],"52.52637,13.499036",Q65684891,"69,69E+ ['69', '69E']",nan+ nan
534,Heubnerweg,bus,['87'],,,,
535,Hildburghauser Strasse,bus,"['30', '2', '11']","52.416650746748985, 13.338144038711128+52.4177480347187, 13.332272717282247",nan,A11+ A11+ A11+ ['A11'],Hildburghauser Strasse Ecke Mariannenstrasse+ Hildburghauser Strasse Ecke Mariannenstrasse+ nan+ nan
536,Hildegardstrasse,bus,['1'],"52.48185906011362, 13.320391438761659",nan,A86+ ['A86'],nan+ nan
537,Hindenburgd./Wiesenbaude,bus,['11'],,,,
538,Hindenburgdamm,bus,['84'],"52.45352507850236, 13.315671490206539",nan,"A48+ A48+ A86,A48",Hindenburgdamm Ecke Unter den Eichen+ Hindenburgdamm Ecke Unter den Eichen+ Hindenburgdamm Ecke Unter den Eichen
539,Hirschgarten,s-bahn,['105'],"52.4579,13.6032",Q4892435,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102'],nan+ nan+ Berlin Hirschgarten station+ Berlin Hirschgarten station+ Berlin Hirschgarten station+ nan
540,Hirschgarten,strassenbahn,"['25', '84']","52.4518533,13.6006245",Q66360740,"['84', '87']+ 87,84+ 84,87+ 84,87+ ['84', '87']",nan+ Hirschgarten+ Hirschgarten+ Hirschgarten+ nan
541,Hirtestrasse,strassenbahn,['86'],"52.46228517510202, 13.582989445330378",nan,86+ 86,nan+ nan
542,Ho Chi-Minh-Strasse,bus,['48'],,,,
543,Ho-Chi-Minh-Strasse,bus,['54'],,,,
544,Ho-Chi-Minh-Strasse,strassenbahn,"['17', '15', '63', '14', '19', '74']",,,,
545,Hochmeisterplatz,bus,['4'],"52.49468637986547, 13.301254684721862",nan,['A4']+ A4+ A4+ A4+ ['A4'],nan+ Hochmeisterplatz+ Hochmeisterplatz+ Hochmeisterplatz+ nan
546,Hochschule für Ã-konomie,strassenbahn,"['17', '19']",,,,
547,Hoeppnerstrasse,bus,['96'],,,,
548,Hohen Neuendorf (b Bln),s-bahn,['140'],"52.6684,13.287",Q4500489,KBS 104+ ['KBS 104'],nan+ nan
549,Hohenschönhauser Strasse,strassenbahn,['3'],"52.5359329,13.4729468",Q65553684,['3']+ 3+ 3+ ['3'],nan+ nan+ nan+ nan
550,Hohenstaufenstrasse,bus,"['73', '85', '16']",,,,
551,Hohenzollerndamm,bus,"['50', '65']","52.476835205459196, 13.28097752710442",nan,A50+ A50,Hohenzollerndamm Ecke Teplitzer Strasse+ Hohenzollerndamm Ecke Teplitzer Strasse
552,Hohenzollernring,bus,"['54', '97', '56', '55']","52.55569430282622, 13.207589665448262",nan,AS1+ AS1,Hohenzollernring Ecke Streitstrasse+ Hohenzollernring Ecke Streitstrasse
553,HollÃ¤nderstrasse/Friedhöfe,bus,['64'],,,,
554,Holteistrasse,bus,['30'],"52.50859353995203, 13.466288145839554",nan,O30,Holteistrasse
555,Holteistrasse,strassenbahn,"['21', '13']","52.5088235,13.465969",Q65675805,['13']+ 13,nan+ Boxhagener Straße/Holteistraße
556,Holzhauser Strasse,bus,['15'],"52.581973276504755, 13.305409380050108+52.59178549505881, 13.326377240287412",nan,"A12,A14+ A15+ A12,A14+ A15+ A15+ A15","Holzhauser Strasse, Rathaus Reinickendorf +  Holzhauser Strasse Ecke Breitenbachstrasse+ Holzhauser Strasse, Rathaus Reinickendorf+ Holzhauser Strasse Ecke Breitenbachstrasse+ Holzhauser Strasse Ecke Breitenbachstrasse+ Holzhauser Strasse, Rathaus Reinickendorf"
557,Hoppegarten (Mark),s-bahn,['100'],"52.5183,13.6734",Q15197357,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101'],nan+ nan+ Hoppegarten (Mark) station+ Hoppegarten (Mark) station+ Hoppegarten (Mark) station+ nan
558,Hranitzkystrasse,bus,"['32', '11']",,,,
559,Hufelandstrasse,bus,['57'],,,,
560,Hultschiner Damm,bus,['8'],"52.47711373957008, 13.600598140620137",nan,['A8']+ A8+ A8+ ['A8'],nan+ nan+ nan+ nan
561,Humannplatz,strassenbahn,['70'],"52.5493627,13.4213646",Q65962652,70+ 70+ 70+ ['70'],Humannplatz+ Humannplatz+ Humannplatz+ nan
562,Humboldt-Krankenhaus,bus,['64'],,,,
563,Humboldtstrasse,bus,['61'],"52.56929443788896, 13.32995611157798",nan,A61+ A61+ A61,Humboldtstrasse Ecke Ollenhauerstrasse+ Humboldtstrasse Ecke Ollenhauerstrasse+ Humboldtstrasse Ecke Ollenhauerstrasse
564,Humboldtstrasse/Aug.-Viktoria-Allee,bus,['8'],,,,
565,Hundekehlestrasse,bus,['10'],"52.47548162130776, 13.290308772196097",nan,A10+ A10+ A10,Hundekehlestrasse Ecke Warnemünder Strasse+ Hundekehlestrasse Ecke Warnemünder Strasse+ Hundekehlestrasse Ecke Warnemünder Strasse
566,Hussitenstrasse,bus,['90'],,,,
567,Hussittenstrasse,bus,['12'],,,,
568,Hutten-/Turmstrasse,bus,['23'],,,,
569,Huttenstrasse,bus,"['24', '70']",,,,
570,Huttenstrasse/Turmstrasse,bus,['89'],,,,
571,HÃ¤ndelplatz,bus,"['85', '84']",,,,
572,HÃ¤nselstrasse,bus,['67'],,,,
573,"Hönow, Dorf",bus,['44'],,,,
574,Hönower Strasse,bus,['44E'],,,,
575,Hönower Wiesenweg,strassenbahn,"['82', '21']","52.484276289226976, 13.505820970561828",nan,['82'],nan
576,Hüttigpfad,bus,['23'],,,,
577,IHB Instandsetzung,bus,['37'],,,,
578,Illigstrasse,bus,"['30', '82']",,,,
579,Im Hufenschlag,bus,['15'],,,,
580,Im Rosengrund,bus,['93'],,,,
581,Imbrosweg,bus,['77'],,,,
582,Indische Strasse,bus,['89'],,,,
583,Innsbrucker Strasse,bus,['65'],,,,
584,Insitut für Lehrerbildung,strassenbahn,['82'],,,,
585,Institut für Lehrerbildung,strassenbahn,"['19', '21']",,,,
586,Invalidenstrasse,bus,"['86', '78', '83']","52.53056312073795, 13.383072771001865",nan,"A59,A86+ ['A59']",nan+ nan
587,Irenenstrasse,bus,"['30', '54']",,,,
588,Isoldestrasse,bus,['18'],,,,
589,Jaczostrasse,bus,"['97', '34']",,,,
590,Jaffestrasse/Deutschlandhalle,bus,['69'],,,,
591,Jahnstrasse/U-Bhf. Grenzallee,bus,['41'],,,,
592,Jakob-Kaiser-Platz,bus,"['23', '99', '62', '21', '65', '9', '72', '55']","52.536739701449115, 13.293604878938678",nan,"A72+ A99,A65,A72+ ['A72', 'A55', 'A99', 'A65']",nan+ nan+ nan
593,Jannowitzbrücke,s-bahn,"['110', '100', '105', '115']","52.514822222222,13.41795","Q27955427+Q27955427, Q27955427","['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101'], ['KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104+ ['KBS 103', 'KBS 102', 'KBS 101', 'KBS 103a']",nan+ nan+ S-Jannowitzbrücke station+ S-Jannowitzbrücke station+ S-Jannowitzbrücke station+ nan
594,Jansenstrasse,bus,['14'],,,,
595,Jebensstrasse/Amerikahaus,bus,"['54', '55']",,,,
596,Jebenstrasse/Amerikahaus,bus,['23'],,,,
597,Jerusalemer Strasse,bus,['32'],,,,
598,Joachim-Firedrich-Strasse,bus,['19'],,,,
599,Joachim-Friedrich-Strasse,bus,"['69', '29', '4']","52.49796465694724, 13.296270941417216",nan,"A69,A66,A29+ A29+ A29",Joachim-Friedrich-Strasse Ecke Kurfürstendamm+ Joachim-Friedrich-Strasse Ecke Kurfürstendamm+ Joachim-Friedrich-Strasse Ecke Kurfürstendamm
600,Joachimstaler Strasse,bus,"['60', '69', '66', '94']","52.50444348896255, 13.335628270538354",nan,"A66,A60,A69,A19,A29+ A19,A60,A29+ A29",Joachimstaler Strasse+ Joachimstaler Strasse+ Joachimstaler Strasse
601,Joachimstaler Strasse/Kantstrasse,bus,['9'],,,,
602,Joachimstrasse,bus,['38'],"52.40316589631168, 13.57664158970399",nan,A38+ A38+ A38+ ['AD/38'],Joachimstrasse Ecke Schulzendorfer Strasse+ Joachimstrasse Ecke Schulzendorfer Strasse+ Joachimstrasse Ecke Schulzendorfer Strasse+ nan
603,Johannes-Diekmann-Straße (Taubenstraße),bus,['7'],,,,
604,Johannisthaler Chaussee,bus,['47'],"52.45136033294721, 13.488299619950027",nan,A47+ A47+ A47+ ['A47'],Johannisthaler Chaussee Ecke Königsheideweg+ Johannisthaler Chaussee Ecke Königsheideweg+ Johannisthaler Chaussee Ecke Königsheideweg+ nan
605,Johanniterstrasse,bus,['95'],,,,
606,John-F.-Dulles-Allee (Kongreßhalle),bus,['24'],,,,
607,John-F.-Kennedy-Platz,bus,"['73', '74', '16', '4']",,,,
608,John-Locke-Strasse/Hochhaus,bus,['76E'],,,,
609,John-Schehr-Strasse,bus,['9'],,,,
610,Johnstrasse/Schönleinstrasse,bus,['95'],,,,
611,Jungfernstieg,bus,['17'],"52.42812725440389, 13.325285480034943",nan,A53,nan
612,JÃ¤gerstrasse,bus,['27'],,,,
613,Kadettenweg,bus,['84'],,,,
614,Kaiser-Friedrich-Strasse,bus,"['94', '66', '74', '92']","52.50678666128108, 13.302343266081147",nan,A74+ A74,nan+ nan
615,Kaiser-Wilhelm-Platz,bus,"['83', '48', '4', '75', '84']","52.486329247981715, 13.35655627172785",nan,"['A4']+ ['A48', 'A4']+ A4,A48+ A4,A48,A75+ A75,A84,A48,A4,A83+ ['A48', 'A83', 'A4', 'A84', 'A75']",nan+ nan+ Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz+ Kaiser-Wilhelm-Platz+ nan
616,Kaisereiche,bus,"['75', '25', '85']","52.46896806014468, 13.332614886077709",nan,"['A17']+ ['A48', 'A25', 'A17']+ A25,A48+ A25,A48,A75+ A84,A75,A25,A48+ ['A48', 'A25', 'A75']",nan+ nan+ Kaisereiche+ Kaisereiche+ Kaisereiche+ nan
617,Kaisereiche -Breslauer Platz/Rathaus Friedenau,bus,['48'],,,,
618,Kaisereiche/Schmiljanstrasse,bus,['17'],,,,
619,Kaiserin-Augusta-Allee,bus,"['89', '72']",,,,
620,Kaiserstrasse,bus,['76'],"52.445569639174806, 13.385736727448023",nan,A33+ A33,Kaiserstrasse+ Kaiserstrasse
621,Kanalbrücke,bus,['23'],,,,
622,Kantstrasse,bus,"['60', '9', '69', '1']","52.50678794910284, 13.302320269833038",nan,A21+ A21+ A21+ ['A21'],Kantstrasse Ecke Kaiser-Friedrich-Strasse+ Kantstrasse Ecke Kaiser-Friedrich-Strasse+ Kantstrasse Ecke Kaiser-Friedrich-Strasse+ nan
623,Kantstraße,bus,['21'],,,,
624,Karl Marx-Allee,bus,['32'],,,,
625,Karl-Bonhoeffer-Nerven-Klinik,bus,"['14', '62']",,,,
626,Karl-Elsasser Strasse,bus,['25'],,,,
627,Karl-Elsasser-Strasse,bus,['73'],,,,
628,Karlsgartenstraße,bus,['91'],,,,
629,Karlshafener Strasse,bus,['44'],,,,
630,Karlshorst,s-bahn,['105'],"52.4808,13.5258",Q111327045,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102'],nan+ nan+ S-Bahnhof Berlin Karlshorst+ S-Bahnhof Berlin Karlshorst+ S-Bahnhof Berlin Karlshorst+ nan
631,Karlshorster Strasse,strassenbahn,['82'],"52.502334098187674, 13.475466875195085",nan,13+ 13+ 13,Karlshorster Strasse+ Karlshorster Strasse+ Karlshorster Strasse
632,Karolinenhof,strassenbahn,['86'],"52.39175444565829, 13.634722231341504",nan,['86'],nan
633,Karolinenstrasse,bus,"['15', '20']","52.59678679258494, 13.276661373436578",nan,A20+ A20+ A20,Karolinenstrasse Ecke Hermsdorfer Damm+ Karolinenstrasse Ecke Hermsdorfer Damm+ Karolinenstrasse Ecke Hermsdorfer Damm
634,Karolinenstrasse -,bus,['13'],,,,
635,Karow,s-bahn,['141'],"52.615,13.4692",Q111324168,['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 106+ ['KBS 106'],nan+ nan+ S-Bahnhof Berlin Karow+ S-Bahnhof Berlin Karow+ S-Bahnhof Berlin Karow+ nan
636,Karower Strasse,bus,"['31', '42']",,,,
637,Karwendelstrasse,bus,['84'],,,,
638,Kaserne Napoleon,bus,['62'],,,,
639,Kaserne Südtor,bus,"['62', '8', '21']","52.55685969560147, 13.3084342409763",nan,A21+ A21+ A21+ ['A21'],Kaserne Südtor+ Kaserne Südtor+ Kaserne Südtor+ nan
640,Katzbach/Boelckestrasse,bus,['4'],,,,
641,Kaulsdorf,s-bahn,['100'],"52.5121,13.5904",Q800478,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101'],nan+ nan+ Berlin-Kaulsdorf railway station+ Berlin-Kaulsdorf railway station+ Berlin-Kaulsdorf railway station+ nan
642,Kettinger Strasse,bus,['52'],,,,
643,Kieler Strasse,bus,['17'],,,,
644,Kienberg,bus,['38'],"52.3517661544751, 13.549307007329256",nan,AD+ ['AD/38'],nan+ nan
645,Kienitzer Str- U-Bhf. Karl-Marx-Strasse,bus,['4'],,,,
646,Kinderheim,bus,['15'],"52.4898153097415, 13.481404230737937",nan,['A82P']+ A82P+ A82P+ 82P+ ['82P'],"nan+ Stralau, Kinderheim+ Stralau, Kinderheim+ Stralau, Kinderheim+ nan"
647,Kirchhainer Damm,bus,['82'],,,,
648,Kirchstrasse,bus,"['60', '90', '86']","52.61485248170046, 13.317034418727145",nan,A12+ A12,Kirchstrasse Ecke Berliner Strasse+ Kirchstrasse Ecke Berliner Strasse
649,Kirschenallee,bus,['54E'],"52.52039013242021, 13.267190178094994",nan,AS1s,nan
650,Kisselnallee,bus,['63'],,,,
651,Kladow,bus,['35E'],"52.45156751539905, 13.147837826277277",nan,Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),Kladow
652,Kladow Hottengrund,bus,['35'],,,,
653,"Kladow, Ritterfelddamm",bus,['34'],,,,
654,Klausenerplatz,bus,"['87', '54', '54E']","52.51924427298945, 13.291948741419509",nan,"A74+ A74+ ['A87', 'A74']",nan+ nan+ nan
655,Klement-Gottwald-Allee,bus,"['45', '55']",,,,
656,Klement-Gottwald-Allee,strassenbahn,['70'],"52.55207481375682, 13.465630856253787+52.55692922136002, 13.466986575595088",nan,74E+ 3,Berliner Allee Ecke Bernkasteler Straße+ nan
657,Klingsorplatz (Klinikum),bus,['88'],,,,
658,Klingsorstrasse,bus,"['30', '86', '88', '32', '33', '84']","52.45309021884074, 13.33121103955973",nan,"A33+ A33+ A33,A86",Klingsorstrasse Ecke Albrechtstrasse+ Klingsorstrasse Ecke Albrechtstrasse+ Klingsorstrasse Ecke Albrechtstrasse
659,Klinikum Steglitz,bus,['88'],,,,
660,Klinikum Westend,bus,['54'],,,,
661,Klinkeplatz,bus,['54E'],"52.555551464661846, 13.198549783852652",nan,AS1+ AS1+ AS1s+ ['S1'],Klinkeplatz+ Klinkeplatz+ Klinkeplatz+ nan
662,"Kloster ""Zum guten Hirten""",bus,['32'],,,,
663,Klosterstrasse,bus,"['80', '31']","52.51798604342281, 13.412126746747086",nan,['O30']+ O30+ O30+ O30,nan+ Klosterstrasse+ Klosterstrasse+ Klosterstrasse
664,Klosterstrasse,u-bahn,['A'],,,,
665,Kluckstrasse,bus,['29'],,,,
666,KlÃ¤rwerkstrasse,bus,['56'],,,,
667,Knaackstrasse,strassenbahn,"['72', '71']",,,,
668,Knesebeckstrasse,bus,['53'],"52.428912094809505, 13.267664971836647",nan,A53+ A53+ A53,Knesebeckstrasse Ecke Seehofstrasse+ Knesebeckstrasse Ecke Seehofstrasse+ Knesebeckstrasse Ecke Seehofstrasse
669,Kniprodeallee,strassenbahn,['70'],"52.55328910288231, 13.479535430290078",nan,['70'],nan
670,Koenigsallee/Hagenplatz,bus,['19'],,,,
671,Kohlhasenbrück-Steinstücken,bus,['18'],,,,
672,Kollostrasse,bus,['33'],,,,
673,Kolonie Waldfrieden,bus,['63'],,,,
674,Koloniestrasse,bus,['71'],,,,
675,Kolonnenstrasse,bus,['84'],,,,
676,Kongreßhalle,bus,['69'],"52.51763253396976, 13.363196975404886",nan,A69+ A69+ ['A69'],nan+ nan+ nan
677,Kongreßhalle-Reichstag,bus,['69'],,,,
678,Konradshöher Strasse,bus,['13'],,,,
679,Konstanzer Strasse,bus,"['89', '1', '74', '86']","52.48857876641685, 13.308077083720315",nan,A50+ A50,Konstanzer Strasse Ecke Hohenzollerndamm+ Konstanzer Strasse Ecke Hohenzollerndamm
680,Kormoranweg,bus,['25'],,,,
681,Kosleckweg,bus,['33'],,,,
682,Kraftwerk Klingenberg,strassenbahn,"['82', '21', '13']","52.4881374,13.4958685","Q66079524+Q66079524, Q66079524","['13']+ ['13', '82']+ 13, 82+ 13,82+ ['82', '13']","nan+ nan+ ,+ nan+ nan+ nan"
683,Krahmerstrasse,bus,['84'],,,,
684,Krampnitzer Weg,bus,"['35', '35E']","52.45227343259078, 13.13842230425098",nan,A35+ A35+ A35,Krampnitzer Weg Ecke Sarkower Landstrasse+ Krampnitzer Weg Ecke Sarkower Landstrasse+ Krampnitzer Weg Ecke Sarkower Landstrasse
685,"Krankenaus, Köpenick",bus,['68'],,,,
686,Krankenhaus Köpenick,bus,['27'],,,,
687,Krankenhaus Moabit,bus,"['24', '70']","52.52631363859675, 13.347762408358612",nan,A70+ A70+ A70,Krankenhaus Moabit+ Krankenhaus Moabit+ Krankenhaus Moabit
688,Krankenhaus Oskar-Helene-Heim,bus,"['60', '18']",,,,
689,Krankenhaus Wannsee,bus,['3'],"52.43102764694952, 13.164964517227903",nan,['A51']+ A51+ A51+ A51+ ['A51'],nan+ Krankenhaus Wannsee+ Krankenhaus Wannsee+ Krankenhaus Wannsee+ nan
690,Kranoldplatz,bus,"['17', '96', '11', '53']","52.427774762936416, 13.326473583049795",nan,"A11+ ['A96', 'A11']",nan+ nan
691,Krematorium,bus,['67'],,,,
692,Kreuzbergstrasse,bus,['28'],"52.48940663862394, 13.376689964763667",nan,A28+ A28+ A28,Kreuzbergstrasse Ecke Kreuzbergstrasse+ Kreuzbergstrasse Ecke Kreuzbergstrasse+ Kreuzbergstrasse Ecke Kreuzbergstrasse
693,Kronprinzessinnenweg,bus,"['6', '18']",,,,
694,Krottnauererstrasse,bus,['53'],,,,
695,Krüllsstrasse,bus,"['66', '65', '64']",,,,
696,Kufsteiner Strasse,bus,['74'],,,,
697,Kuno-Fischer-Strasse,bus,"['94', '66']",,,,
698,Kurfürsten Damm/U-Bhf. Uhlandstrasse,bus,['60'],,,,
699,Kurfürsten-Damm/Rathenauplatz,bus,['4'],,,,
700,Kurfürstendamm,bus,"['1', '10', '21']","52.498023305214666, 13.296217571157966",nan,"AS3,A60,AS2,A21,A10+ A60,AS2,AS3,A10,A21", Joachim-Friedrichstrasse Ecke Kurfürstendamm+ Joachim-Friedrichstrasse Ecke Kurfürstendamm
