line_name,Stops,Frequency_7-30,Length (time),type,east-west,year,direction
A 48,Bhf. Schöneweide - Königsheideweg - Lindhorstweg - Stubenrauchstrasse - Lindhorstweg - Königsheideweg - Bhf. Schöneweide,5,17,bus,Ost,1964
A 48,"Potsdamer Strasse Ecke Fischerhüttenstrasse - Teltower Damm - Sundgauer Strasse - Dahlemer Weg - Drakestrasse - Hindenburgdamm - Rathaus Steglitz - Bundesallee Ecke Rheinstrasse - Kaisereiche - Innsbrucker Platz - Kaiser-Wilhelm-Platz - Goeben-/Pallasstrasse - U-Bhf. Bülowstrasse - Lützowstrasse - Philharmonie, Tiergartenstrasse",10,39,bus,West,1964
A 49,"Kaulsdorf, Bausdorfstrasse - Ridbacher Strasse - Grottkauer Strasse - Uckermarkstrasse - Kaulsdorf, Bausdorfstrasse",20,14,bus,Ost,1964
A 5,Machandelweg - U-Bhf. Ruhleben - Friedhof Ruhleben - Teltower Strasse Ecke Charlottenburger Chaussee - Stresowplatz - Breite Strasse Ecke Charlottenstrasse - Rathaus Spandau - Falkenseer Chaussee - Viersener Strasse - Wolburgsweg - Stadtrandstrasse - Waldkrankenhaus - Nervenklinik,10,32,bus,West,1964
A 50,Roseneck - Elsterplatz - Forckenbeckstrasse - Flinsberger Platz - Seesenerstrasse Ecke Hohenzollerndamm - U-Bhf. Fehrbelliner Platz - Emser Platz - Uhlandstrasse Ecke Güntzelstrasse - Bundesallee Ecke Tratenaustrasse - Prager Platz,10,19,bus,West,1964
A 51,Bhf. Wannsee - Königstrasse/Kronprinzessinnenweg - Am Grossen Wannsee - KoblanckStrasse - Colomierstrasse - Krankenhaus Wannsee - Zum Heckeshorn - Krankenhaus Heckeshorn,28,10,bus,West,1964
A 52,"Marienfelde, Stadtrandsiedlung - Alt-Marienfelde - Kettinger Strasse Ecke Alt-Marienfelde - Lichtenrader Damm Ecke Marienfelder Chaussee - Bühler Weg - Buckower Friedhof - Buckower Damm - Grüner Weg - Triftweg - Rudower Strasse - Efeuweg - Wildmeisterdamm - Köpenicker Strasse - Friedhof Rudow - Kanalstrasse - Mimosenweg - Stubenrauchstrasse Ecke Kanalstrasse",20,46,bus,West,1964
A 53,"Dreilindenstrasse - Zehlendorf, Hohenzollernplatz - Krottnaurerstrasse Ecke Alemannenstrasse - Waldemarplatz - Argentinische Allee Ecke Fischerhüttenstrasse - U-Bhf. Krumme Lanke - Hartmannsweiler Weg - Potsdamer Strasse Ecke Fischerhüttenstraße - Teltower Damm - Rathaus Zehlendorf - Knesebeckstrasse - Jänickestrasse - Dahlemer Weg - Osteweg - 4. Ring - Luzerner Strasse - Thuner Platz - Wiesenbaude - Ostpreußendamm Ecke Wilhelmstrasse - Jungfernstieg",20,47,bus,West,1964
A 54,Storkowerstrasse Ecke Greifswalderstrasse - S-Bhf. Lenninallee - Dimitroffstrasse Ecke Leninallee,10,7,bus,Ost,1964
A 55,"Wilhelmsruh, Fontanestrasse - Hauptstrasse Ecke Edelweißstrasse - Ehrenmal - Heinrich-Mann-Platz - Pankow, Rathaus - Pankow, Kirche - S-Bhf. Pankow - Prenzlauer Promenade Ecke Granitzstrasse - Heinersdorf, Kirche - Am Steinberg - Hamburger Platz - Gustav-Adolf-Strasse Ecke Rennbahnstrasse - Große Seestrasse Ecke Klement-Gottwald-Allee - Weißensee, Liebermannstrasse Ecke Piesporter Strasse ",16,39,bus,Ost,1964
A 56,"Weißensee, Nüßlerstrasse - Rennbahnstrasse Ecke Gustav-Adolf-Strasse - Hamburger Platz - Prenzlauer Promenade - Wicherstrasse Ecke Prenzlauer Allee",15,13,bus,Ost,1964
A 57,Kniprodestrasse Ecke Ermländische Strasse - Dimitroffstrasse - Königstor - S-Bhf. Alexanderplatz - Marx-Engels-Platz - Friedrichstrasse - Bhf. Friedrichstrasse - Schumannstrasse - Robert-Koch-Platz,7,24,bus,Ost,1964
A 58,"Fontanestrasse - Wilhelmsruh, Hauptstrasee - Ehrenmal - Heinrich-Mann-Platz - Pankow, Rathaus - Pankow, Kirche - S-Bhf. Pankow -  U-Bhf. Pankow",16,18,bus,Ost,1964
A 59,Walther-Ulbricht-Stadion - Invalidenstrasse - Oranienburger Tor - Bhf. Friedrichstrasse - Französische Strasse - U-Bhf. Stadtmitte - U-Bhf. Thälmannplatz,7,12,bus,Ost,1964
A 6,Bhf. Wannsee - Königstrasse - Pfaueninsel-Chaussee - Rathaus Wannsee - Friedenstrasse - Schäferberg - Nikolskoer Weg - Glienicker Brücke,30,13,bus,West,1964
A 60,"Roseneck, Hundekehl - Warnemünder/Berkaer Strasse - Zappoter/Oeynhauser Strasse - Hamburger Strasse, Rudolf-Mosse-Platz - U-Bhf. Heidelberger Platz - Brabanter Platz - Am Volkspark - Berliner Strasse Ecke Brandenburgischestrasse - Postamt - Güntzelstrasse - Ludwigkirchstrasse/Pariser Strasse - Kurfürstendamm Ecke Uhlandstrasse - Kurfürstendamm Ecke Joachimstaler Strasse - Breitscheidplatz - Wittenbergplatz",10,26,bus,West,1964
A 61,"Zobeltitzstrasse - U-Bhf. Scharnweberstrasse, Sportplatz - Schillingstrasse - U-Bhf. Kurt-Schumacher-Platz - Humboldtstrasse - Sebastianfriedhof - Teichstrasse - Aroser Allee - Pankower Allee Ecke Residenzstrasse - Osloer Strasse Ecke Schwedenstrasse - Exerzierstrasse Ecke Badstrasse - Pankstrasse Ecke Badstrasse - Bhf. Gesundbrunnen - Usedomer Strasse Ecke Brunnenstrasse - Bernauer Strasse Ecke Brunnenstrasse - Gartenplatz, Feldstrasse",10,32,bus,West,1964
A 62,Wittenau - Alt-Wittenau - Bonhoeffer-Heim - Auguste-Viktoria-Allee - U-Bhf. Kurt-Schumacher-Platz - Saatwinkler Damm - Heckerdamm - Bhf. Jungfernheide - Luisenplatz - Richard-Wagner-Platz - Leibnizstrasse Ecke Otto-Suhr-Allee - U-Bhf. Ernst-Reuter-Platz - Bhf. Zoo - Marburger Strasse - Wittenbergplatz,15,38,bus,West,1964
A 63,Radelandstrasse  Ecke Niederheideweg - Bötzowbahn - Kisselnallee Ecke Pionierstrasse - Zweibrücker Strasse - Askanierring Ecke Falkenseer Chaussee - Bezirksamt - Rathaus Spandau - Bhf. Spandau-West - Staakener Strasse - Hochgerichtstrasse Ecke Seegefelder Strasse - Viersener Strasse - Dyotzer Strasse - Leuthingerweg - Strasse 393 - Seegefelder Weg,20,31,bus,West,1964
A 64,Bernauer Strasse Ecke Wolliner Strasse - Demminer Strasse Ecke Brunnenstrasse - Ramlerstrasse Ecke Brunnenstrasse - U-Bhf. Gesundbrunnen - Prinzenallee Ecke Exerzierstrasse - Schwedenstrasse Ecke Exerzierstrasse - Schulstrasse Ecke Exerzierstrasse - Reinickendorfer Strasse Ecke Schulstrasse - Leopoldplatz - Antwerpener Strasse Ecke Luxemburgerstrasse - Virchow Krankenhaus - Seestrasse - Otawistrasse - Müllerstrasse Ecke Londoner Strasse - Höllenderstrasse Ecke Septimer Strasse,7.5,26,bus,West,1964
A 65,Goebelplatz - Kurt-Schumacher-Damm - Jakob-Kaiser-Platz - Spandauer Damm Ecke Stadtautobahn - Messedamm - Rathenauplatz - Hohenzollerndamm Ecke Stadtautobahn - Bundesplatz - Innsbrucker Platz - Ebersstrasse Ecke Dominicusstrasse - Tempelhofer Damm Ecke Alt-Tempelhof - Oberlandstrasse Ecke Germaniastrasse - Hermannstrasse Ecke Silbersteinstrasse - Karl-Marx-Strasse Ecke Saalestrasse - Schulenburgpark,10,56,bus,West,1964
A 66,"Doppel-Süd, Berlepschstrasse - Elsheimer Strasse Ecke Berlepschstrasse - Andreezeile - Machnower Strasse Ecke Berlepschstrasse - Rathaus Zehlendorf - Clayallee Ecke Berliner Strasse - Schützallee Ecke Onkel-Tom-Strasse - U-Bhf. Onkel-Toms-Hütte",20,18,bus,West,1964
A 67,"Jerusalems-Kirche, Lindenstrasse - Moritzplatz - Oranienplatz - U-Bhf. Kottbusser Tor - Kottbusser Brücke - Hohenstaufenplatz - Hermannplatz - Reuterstrasse - Fuldastrasse - Erkstrasse - Hertzbergplatz - Bhf. Sonnenallee - Dammweg - Neuköllnische Allee - Am Oberhafen - U-Bhf. Grenzallee - Onkel-Herse-Strasse Ecke Buschkrug Allee - Parchimer Allee Ecke Buschkrug Allee - Otto-Wels-Ring",5,36,bus,West,1964
A 68,Clayallee Ecke Königin-Luise-Strasse - Thielallee/Pacelliallee - U-Bhf. Dahlem-Dorf - Arnimallee - Botanischer Garten - Lepsiusstrasse - Rathaus Steglitz - Breite Strasse Ecke Albrechtstrasse - Bismarckstrasse Ecke Bergstrasse - Munsterdamm Ecke Bergstrasse - Alboinstrasse Ecke Prellerweg - Attilaplatz - Tempehofer Damm Ecke Friedrich-Karl-Strasse - Kaiserin-Augusta-Strasse Ecke Tempelhofer Damm - Alt-Tempelhof Ecke Tempelhofer Damm - Bhf. Tempelhof,15,36,bus,West,1964
A 69,Eichkamp - Trabener Strasse - Henriettenplatz - Joachim-Friedrich-Strasse Ecke Kurfürsten Damm - Wilmersdorfer Strasse Ecke Kurfürstendamm - Leibnizstrasse Ecke Kurfürstendamm - Bleibtreustrasse Ecke Kurfürstendamm - Uhlandstrasse Ecke Kurfürstendamm - Joachimstaler Strasse Ecke Kurfürstendamm - Nürnberger Strasse Ecke Kurfürstenstrasse - An der Urania  - Lützowplatz - Tiergartenstrasse - Großer Stern - Kongreßhalle - Moltkebrücke,20,32,bus,West,1964
A 7,"Glienicke, Kirche - Elsässer Strasse - Schildow, Kirche - Blankenfelde, Hauptstrasse - Nordend - Kurt-Fischer-Platz - Pankow, Rathaus - U-Bhf. Vinetastrasse",12,34,bus,Ost,1964
A 7E,"Schildow, Kirche - Blankenfelde, Hauptstrasse - Nordend - Kurt-Fischer-Platz - Pankow, Rathaus - U-Bhf. Vinetastrasse",11,23,bus,Ost,1964
A 70,"Bhf. Wollankstrasse - Osloer Strasse - Badstrasse - Wiesenstrasse - Ravenestrasse Ecke Reinickdorferstrasse - Weddingplatz - Am Nordhafen - Rathenower Strasse - Turmstrasse/Rathenower Strasse - Krankenhaus Moabit - Stromstrasse - Rathaus Tiergarten - Waldstrasse/Gotzkowskystrasse - Reuchlinstrasse - Wiebestrasse, Strassenbahnhof",10,27,bus,West,1964
A 71,"Bhf. Wilhelmsruh - Lindauer Strasse - Emmentaler Strasse - Schäfersee, Pankower Allee - Provinzstrasse/Pankower Allee - Ritterlandweg - Prinzenallee/Soldiner Strasse - Osloer Strasse - Badstrasse/Prinzenallee - Bhf. Gesundbrunnen - Ramlerstrasse - Rügener Strasse - Usedomer Strasse - Bernauer Strasse Ecke Brunnenstrasse - Bernauer Strasse Ecke Wolliner Strasse",15,22,bus,West,1964
A 72,Alt-Reinickendorf Ecke Rödern Allee - Lindauer Strasse Ecke Residenzstrasse - Pankower Allee Ecke Residenzstrasse - Luise-Schröder-Platz - Nauener Platz - Weddingplatz - Rathenower Strasse Ecke Perleberger Strasse - Turmstrasse Ecke Stromstrasse - Waldstrasse Ecke Turmstrasse - Wiebestrasse Ecke Kaiserin-Augusta-Allee - Tauroggener Strasse Ecke Osnabrücker Strasse - Landgericht - Jakob-Kaiser-Platz - Quellweg Ecke Nonnendamm Allee - Paulsternstrasse Ecke Gartenfelderstrasse - Gartenfeld,15,46,bus,West,1964
A 73,Bhf. Zoo - Wittenbergplatz - Motzstrasse - Grunewaldstrasse - Rathaus Schöneberg - Hauptstrasse Ecke Dominicusstrasse - Ebersstrasse Ecke Dominicusstrasse - Suadicanistrasse Ecke Sachsendamm - Tempelhofer Damm Ecke Alt-Tempelhof - Rohdestrasse Ecke Germaniastrasse - Gottlieb-Dunkel-Strasse Ecke Tempelhofer Weg - Britzer Damm Ecke Gradestrasse - Buschkrug Alle Ecke Blaschko-Allee,10,35,bus,West,1964
A 74,Königin-Elisabeth-Strasse - Spandauer Damm - Klausenerplatz - Schlossstrasse Ecke Seelingstrasse - Sophie-Charlotten-Platz - Kaiser-Friedrich-Strasse - Stuttgarter Platz - Kurfürstendamm Ecke Wilmersdorferstrasse - Fehrbelliner Platz - Bundesallee Ecke Berliner Strasse - Martin-Luther-Strasse - Rathaus Schöneberg - Hauptstrasse (Schöneberg) - Suadicanistrasse Ecke Sachsendamm - Egelingzeile - Eythstrasse,15,39,bus,West,1964
A 75,Munsterdamm Ecke Steglitzer Damm - Bismarckstrasse Ecke Bergstrasse - Lauenburger Platz - Kaisereiche - Innsbrucker Platz - Dominicusstrasse Ecke Hauptstrasse - Kaiser-Wilhelm-Platz - U-Bhf. Bülowstrasse - Am Karlsbad - Askanischer Platz - U-Bhf. Kochstrasse - Oranienstrasse - U-Bhf. Moritzplatz - Spreewaldplatz - Sonnenallee Ecke Pannierstrasse - Hermannplatz,10,47,bus,West,1964
A 76,Blohmstrasse Ecke Wünsdorfer Strasse - Bhf. Lichtenrade - Marienfelder Strasse Ecke Lichtenrader Damm - Potsdamer Strasse Ecke Lichtenrader Damm - Buckower Chaussee Ecke Lichtenrader Damm - Mariendorfer Damm Ecke Tauernallee - Rennbahn - Alt-Mariendorf Ecke Mariendorfer Damm - Kaiserstrasse Ecke Lichtenrader Damm - Burgemeister Strasse Ecke Tempelhofer Damm - Alt-Tempelhof Ecke Tempelhofer Damm - U-Bhf. Tempelhof - Thuyring Ecke Tempelhofer Damm - Bayernring Ecke Tempelhofer Damm - Platz der Luftbrücke,10,36,bus,West,1964
A 77,Daimlerstrasse - Bhf. Marienfelde - Körtingstrasse - Mariendorfer Damm - Kaiserstrasse Ecke Mariendorfer Damm - Markgrafenstrasse Ecke Mariendorfer Damm - Burgemeister Strasse Ecke Tempelhofer Damm - Rathaus Tempelhof - Alt-Tempelhof Ecke Tempelhofer Damm - U-Bhf. Tempelhof - Thuyring Ecke Tempelhofer Damm - Paradestrasse Ecke Tempelhofer Damm - Bayernring Ecke Tempelhofer Damm - Platz der Luftbrücke,10,25,bus,West,1964
A 78,Tropfsteinweg Ecke Quarz-Weg - Tauernallee Ecke Grünstein Weg - Mariendorfer Damm Ecke Tauernallee - Rennbahn - Alt-Mariendorf Ecke Mariendorfer Damm - Kaiserstrasse Ecke Mariendorfer Damm - Burgemeisterstrasse Ecke Tempelhofer Damm - Alt-Tempelhof Ecke Tempelhofer Damm - U-Bhf. Tempelhof - Thuyring Ecke Tempelhofer - Bayernring Ecke Tempelhofer - Platz der Luftbrücke,10,26,bus,West,1964
A 79,Leopoldplatz - Nazarethkirchstrasse Ecke Turinerstrasse - Prinz-Eugen-Strasse - Reinickendorfer Strasse Ecke Schulstrasse - Exerzierstrasse Ecke Schulstrasse - Osloerstrasse Ecke Schwedenstrasse - Ritterlandweg - Pankower Allee Ecke Markstrasse - Letteplatz - Schwabstrasse Ecke Reginhardstrasse - Hausotterstrasse Ecke Reginhardstrasse - Raschdorffstrasse Ecke Reginhardstrasse - Sommerstrasse Ecke Klemkestrasse,10,16,bus,West,1964
A 8,"Waldesruh, Malhlsdorfer Allee - Fichtestrasse Ecke Schopenhauerstrasse - Hultschiner Damm - Sadowastrasse - Chemnitzer Ecke Ulmenstrasse - Alt-Biesdorf, Oberfeldstrasse - Alt-Friedrichsfelde, Am Tierpark - U-Bhf. Friedrichsfelde",10,33,bus,Ost,1964
A 8E,"Sadowastrasse - Chemnitzer Ecke Ulmenstrasse - Alt-Biesdorf, Oberfeldstrasse - Alt-Friedrichsfelde, Am Tierpark - U-Bhf. Friedrichsfelde",10,21,bus,Ost,1964
A 80,"Spandau, Breitestrasse - Rathaus Spandau - Seegefelderstrasse Ecke Carl-Schurz-Strasse - Klosterstrasse Ecke Carl-Schurz-Strasse - Nauener Strasse Ecke Brunsbütteler Damm - Egelpfuhlstrasse - Magistratsweg Ecke Brunsbütteler Damm - Nennhauser Damm Ecke Brunsbütteler Damm",10,16,bus,West,1964
A 81,"Bhf. Zoo, Hardenbergplatz - U-Bhf. Spichernstrasse - Berliner Strasse Ecke Joachimstalerstrasse - Bundesplatz - Schlossstrasse Ecke Feuerbachstrasse - Feuerbachstrasse Ecke Bismarckstrasse - Bergstrasse Ecke Bismarckstrasse - Bismarckstrasse Ecke Steglitzer Damm - LeonLeonorenstrasse Ecke Siemensstrasse - Lankwitz, Kirche - Alt-Lankwitz, Dorfaue - Alt-Mariendorf Ecke Mariendorfer Damm - Imbrosweg Ecke Goldenes Horn - Imbrosweg Ecke Dardanellenweg",10,44,bus,West,1964
A 83,"Nettelbeckplatz - Weddingplatz - Heidestrasse Ecke Fennstrasse - Washingtonplatz - Potsdamer Strasse Ecke Verbindungsstrasse - Reichpietsch-Ufer Ecke Potsdamer Strasse - Lützowstrasse Ecke Potsdamer Strasse - Bülowstrasse Ecke Potsdamer Strasse - Kaiser-Wilhelm-Platz - Innsbrucker Platz - Grazer Platz - Bergstrasse Ecke Thorwaldstrasse - Steglitzer Damm Ecke Munsterdamm - Lankwitz, Kirche - Malteserstrasse Ecke Paul-Schneider-Strasse - Preysingstrasse Ecke Malteser Strasse - Belßstrasse",10,47,bus,West,1964
A 84,Ringstrasse Ecke Pestalozziplatz - Kadettenweg Ecke Finckenstein Allee - Wiesenbaude - Krahmerstrasse Ecke Hindenburgdamm - Klingsorstrasse Ecke Hindenburgdamm - Händelplatz - Schlossstrasse Ecke Albrechtstrasse - Rathaus Steglitz - Florastrasse - Bundesallee Ecke Rheinstrasse - Kaisereiche - Innsbrucker Platz - Martin-Luther-Strasse Ecke Hauptstrasse - Dominicusstrasse Ecke Hauptstrasse - Kaiser-Wilhelm-Platz - Gotenstrasse Ecke Torgauerstrasse,10,33,bus,West,1964
A 85,"Bhf. Zoo, Hardenbergplatz - Wittenbergplatz - Grunewaldstrasse Ecke Martin-Luther-Strasse - Bundesallee Ecke Berliner Strasse - Bundesplatz - Friedrich-Wilhelm-Platz - Schloßstrasse Ecke Bundesallee - Rathaus Steglitz - Hindenburgdamm Ecke Gardeschützweg - Händelplatz - Moltkestrasse - Drakestrasse Ecke Ringstrasse - Rittberg-Krankenhaus - Thuner Platz - Ostpreußendamm Ecke Dorstenerstrasse - Holtheimer Weg",10,45,bus,West,1964
A 86,Invalidenstrasse - Stromstrasse Ecke Alt-Moabit - Alt-Moabit Ecke Gotzkowskystrasse - Ernst-Reuter-Platz - Cauerstrasse Ecke Wilmersdorferstrasse - Richard-Wagner-Platz - Kantstrasse Ecke Wilmersdorferstrasse - Kurfürstendamm Ecke Wilmersdorferstrasse - Fehrbelliner Platz - Hildegardstrasse - Bundesplatz - Schloßstrasse Ecke Bundesallee - Rathaus Steglitz - Hindenburgdamm - Klingsorstrasse - Birkbuschstrasse Ecke Siemensstrasse,15,51,bus,West,1964
A 87,"Richard-Wagner-Platz, Wintersteinstrasse - Richard-Wagner-Platz - Wilmersdorferstrasse Ecke Otto-Suhr-Allee - Luisenplatz - Schlossstrasse Ecke Spandauer Damm - Spandauer Damm Ecke Sophie-Charlotten-Strasse - Sophie-Charlotten-Strasse Ecke Pulsstrasse",20,10,bus,West,1964
A 88,U-Bhf. Kaiserdamm - Neue-Kant-Strasse Ecke Messedamm - Halenseestrasse Ecke Messedamm - Deutschland Halle - Eichkampstrasse Ecke Alte Allee,20,10,bus,West,1964
A 89,Grüntaler Straße Ecke Osloer Strasse - Drontheimer Strasse Ecke Osloer Strasse - Osloer Strasse Ecke Schwedenstrasse - Reinickendorferstrasse Ecke Osloer Strasse - U-Bhf. Seestrasse - Saatwinkler Damm Ecke Seestrasse - Huttenstrasse Ecke Beusselstrasse - Tauroggener Strasse Ecke Meriendorffstrasse - Luisenplatz - Kantstrasse Ecke Wilmersdorferstrasse - Kurfürstendamm Ecke Wilmersdorferstrasse - U-Bhf. Fehrbelliner Platz - Brandenburgischestrasse Ecke Blissestrasse - Bundesallee Ecke Berliner Strasse - Martin-Luther-Strasse Ecke Grunewaldstrasse - Potsdamer Strasse Ecke Pallasstrasse - Mehringdamm - U-Bhf. Gneisenaustrasse - Mehringplatz,10,39,bus,West,1964
A 9,Kurische Strasse - Dimitroffstrasse - Königstor - S-Bhf. Alexanderplatz - Marx-Engels-Platz - Friedrichstrasse - Bhf. Friedrichstrasse - Oranienburger Tor - Platz vor dem Neuen Tor - Scharnhorststrasse Ecke Kieler Strasse,7,27,bus,Ost,1964
A 90,"Bhf. Zoo, Hardenbergplatz - Ernst-Reuter-Platz - Alt-Moabit Ecke Gotzkowskystrasse - U-Bhf. Turmstrasse - Rathenowerstrasse Ecke Alt-Moabit - Perlebergerstrasse Ecke Rathenowerstrasse - Am Nordhafen Ecke Tegelerstrasse  - Weddingplatz - Gartenstrasse Ecke Grenzstrasse - Wattstrasse Ecke Usedomerstrasse - Vinetaplatz",15,35,bus,West,1964
A 91,U-Bhf. Leinestrasse - Siegfriedstrasse Ecke Hermannstrasse - Silbersteinstrasse Ecke Hermannstrasse - Mariendorfer Weg Ecke Hermannstrasse - Germaniapromenade Ecke Hermannstrasse - Franz-Körner-Strasse Ecke Britzer Damm - Blaschkoallee Ecke Britzer Damm - Britzer Damm Ecke Tempelhofer Weg - Mohriner Alle Ecke Buckower Damm - Gutschmidtstrasse Ecke Buckower Damm - Schlosserweg Ecke Buckower Damm - Zimmererweg Ecke Buckower Damm - Dachdeckerweg Ecke Buckower Damm - Parkfriedhof Neukölln - Alt-Buckow Ecke Buckower Damm,7.5,19,bus,West,1964
A 92,Machandelweg - U-Bhf. Ruhleben - Grunewaldstrasse Ecke Ruhlebenerstrasse - Klosterstrasse Ecke Carl-Schurz-Strasse - Seeburgerstrasse Ecke Klosterstrasse - Pichelsdorferstrasse Ecke Klosterstrasse - Wilhelmstrasse Ecke Heerstrasse - Reimerweg Ecke Heerstrasse,20,24,bus,West,1964
A 99,Brunnenstrasse Ecke Lortzingstrasse - U-Bhf. Gesundbrunnen - Brunnenplatz - Nettelbeckplatz - Rathenower Strasse - Unionplatz - Saatwinkler Damm Ecke Seestrasse - Jakob-Kaiser-Platz - Wernerwerk - Quellweg Ecke Nonnendamm Allee - Paulsternstrasse Ecke Nonnendamm Allee - Gartenfelderstrasse Ecke Nonnendamm Allee - Carl-Schurz-Strasse Ecke Seegefelder Strasse - Rathaus Spandau - Hochgerichtstrasse - Germersheimer Platz,10,48,bus,West,1964
AD,"Diepensee - Kienberg - Waltersdorf - Bohnsdorf, Waldstrasse - S-Bhf. Grünau",10,24,bus,Ost,1964
AS,"Zühlsdorf - Summt, Seegarten - Triftweg, LPG - Mühlenbeck, Schule - Mönchmühle - Schildow, Kirche",50,25,bus,Ost,1964
A 38,"Bonsdorf, Waldstrasse - Eichbuschplatz - Joachimstrasse - S-Bhf. Grünau",150,13,bus,Ost,1964
A L,"Neu-Lindenberg - Lindenberg - Malchow, Dorfstrasse",32,15,bus,Ost,1964
A S1s,Bhf. Zoo - U-Bhf. Ernst-Reuter-Platz - Cauerstrasse - Richard-Wagner-Platz - Luisenplatz - Fürstenbrunner Weg - Kirschenallee - Schloss Ruhwald - U-Bhf. Ruhleben - Teltower Strasse - Rathaus Spandau - Hafenplatz - Lynastrasse - Klinkeplatz - Hohenzollernring Ecke Schönwalderstrasse,15,28,bus,West,1964
A S2s,"Bhf. Zoo - Hardenbergstrasse Ecke Joachimstalerstrasse - Kurfürstendamm Ecke Joachimstalerstrasse - Rankeplatz, Bundeshaus - Berliner Strasse Ecke Bundesallee - Bundesplatz - Schlossstrasse, Wilhelm-Schreiber-Platz - Canovastrasse - Attilaplatz - Mariendorfer Damm Ecke Kaiserstrasse - Alt-Mariendorf Ecke Mariendorfer Damm - Tauernallee, Adlermühle - Buckower Chaussee Ecke Mariendorfer Damm - Lichtenrade, Goethestrasse - Goltzstrasse - Bhf. Lichtenrade - Lichtenrade, Blohmstrasse Ecke Wünsdorfer Strasse",17,44,bus,West,1964
A S3s,"Bhf. Zoo - Hardenbergstrasse - Kurfürstendamm Ecke Joachimstalerstrasse - Rankeplatz/Bundeshaus - U-Bhf. Spichernstrasse - U-Bhf. Fehrbelliner Platz - Seesener Strasse Ecke Hohenzollerndamm - Berkaer Strasse, Elsterplatz - Roseneck - Pücklerstrasse - Königin-Luise-Strasse - U-Bhf. Oskar-Helene-Heim - Sundgauer Strasse - Winfriedstrasse - Clayallee/Teltower Damm - Rathaus Zehlendorf",15,29,bus,West,1964
A S4,Bhf. Zoo - Savignyplatz - Leibnizstrasse Ecke Kantstrasse - Wilmersdrofer Strasse Ecke Kantstrasse - Amtsgericht - Wundtstrasse Ecke Neue Kantstrasse - Messedamm Ecke Halenseestrasse - Spanische Allee Ecke Kronprizessinnenweg - Bhf. Wannsee - Am Großen Wannsee - Rathaus Wannsee - Stölpchensee,20,39,bus,West,1964
A Z,"Groß Ziethen - Klein Ziethen - Waßmannsdorf, Warteh. - Schönefeld, Kirche - Bhf. Schönefeld",20,24,bus,Ost,1964
A I,Schlesisches Tor - Görlitzer Bahnhof (Oranienstr.) - Kottbusser Tor - Prinzenstr. - Hallesches Tor - Gleisdreieck - Kurfürstenstr. - Nollendorfplatz - Wittenbergplatz - Zoologischer Garten - Ernst-Reuter-Platz - Deutsche Oper (Bismarckstr.) - Sophie-Charlotte-Platz - Kaiserdamm (Messedamm) - Theodor-Heuss-Platz - Ruhleben,10,36,u-bahn,West,1964
A II,Schlesisches Tor - Görlitzer Bahnhof (Oranienstr.) - Kottbusser Tor - Prinzenstr. - Hallesches Tor - Möckernbrücke - Gleisdreieck - Kurfürstenstr. - Nollendorfplatz - Wittenbergplatz - Augsburger Str. - Spichernstrasse - Hohenzollernplatz - Fehrbelliner Platz - Heidelberger Platz - Rüdesheimer Platz - Breitenbachplatz - Podbielskiallee - Dahlem-Dorf - Thielplatz - Oskar-Helene-Heim - Onkel Toms Hütte - Krumme Lanke,10,40.5,u-bahn,West,1964
A III,Deutsche Oper (Bismarckstr.) - Richard-Wagner-Platz,10,2,u-bahn,West,1964
B I,Nollendorfplatz - Bayerischer Platz - Innsbrucker Platz,5,6,u-bahn,West,1964
B III,Wittenbergplatz - Kurfürstendamm - Uhlandstrasse,10,3,u-bahn,West,1964
C I,Tegel - Borsigwerke - Holzhauser Str. - Seidelstr. (Flughafen Tegel) - Scharnweberstr. (Eichborndamm) - Kurt-Schumacher-Platz - Afrikanische Str. - Rehberge - Seestr. - Leopoldplatz - Bahnhof Wedding - Reinickendorfer Str. - Bahnhof Friedrichstr. (Stadtbahn) - Kochstr. - Hallesches Tor - Mehringdamm - Gneisenaustr. - Südstern - Hermannplatz - Rathaus Neukölln - Karl-Marx-Str. - Neukölln (Südring) - Grenzallee - Blaschkoallee - Parchimer Allee - Britz-Süd,5,45,u-bahn,West,1964
C II,Mehringdamm - Flughafen - Paradestr. - Tempelhof (Südring),5,5,u-bahn,West,1964
D,Gesundbrunnen - Voltastr. - Moritzplatz - Kottbusser Tor - Kottbusser Damm (Schönleinstr.) - Hermannplatz - Boddinstr. - Leinestr.,10,19.5,u-bahn,West,1964
G,Leopoldplatz - Amrumer Strasse - Pulitzstrasse - Birkenstrasse - Turmstrasse - Hansaplatz - Zoologischer Garten - Kurfürstendamm - Spichernstrasse,3.5,10.5,u-bahn,West,1964
KBS 100,Gesundbrunnen - Wedding - Putlitzstr. - Beusselstr. - Jungfernheide - Westend - Witzleben - Westkreuz - Halensee - Hohenzollerndamm - Schmargendorf - Wilmersdorf - Innsbrucker Platz - Schöneberg - Papestr. - Tempelhof - Hermannstr. - Neukölln - Sonnenallee,,,s-bahn,West,1964
KBS 100a,Gesundbrunnen - Wedding - Putlitzstr. - Beusselstr. - Jungfernheide - Siemensstadt-Fürstenbrunn - Spandau - Spandau West - Staaken,,,s-bahn,West,1964
